id,ts_ms,session,open,high,low,close,volume,bar_delta,cvd_slope,obi_l5,dz,vr,stacked_imb,absorption,thin_above,thin_below,bid_wall,ask_wall,vpin,oi_momentum,vwap,regime,atr,operative,symbol,asian_high,asian_low,prev_day_high,prev_day_low,swing_high_50,swing_low_50,equal_high,equal_low,obi_fast,obi_slow,liq_ratio,spread_ticks,cvd_divergence,sweep_confirmed,obi_l10,obi_l20,datetime_utc
28358,1778796600000,OffHours,81405.9,81468.2,81380.4,81468.1,107.02,33.578,,,,0.4751,,,,,,,,,80525.3,,98.1563,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:10:00
69450,1778796600000,OffHours,81405.9,81435.9,81401.3,81435.9,20.225,4.407,,,,0.5889,,,,,,,,,80526,,34.2786,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:10:00
69451,1778796660000,OffHours,81435.8,81435.9,81383.8,81383.8,22.44,-10.986,,,,0.6524,,,,,,,,,80526.1,,35.5515,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:11:00
69452,1778796720000,OffHours,81383.8,81412,81380.4,81410.1,17.019,2.017,,,,0.4922,,,,,,,,,80526.1,,35.2693,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:12:00
69453,1778796780000,OffHours,81410.1,81434,81410.1,81433.9,17.012,11.042,,,,0.4957,,,,,,,,,80526.2,,34.4572,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:13:00
69454,1778796840000,OffHours,81434,81468.2,81433.9,81468.1,30.324,27.098,,,,0.8866,,,,,,,,,80526.4,,34.446,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:14:00
28359,1778796900000,OffHours,81468.1,81468.2,81365.6,81368,161.336,18.606,,,,0.7221,,,,,,,,,80526.1,,98.4737,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:15:00
69455,1778796900000,OffHours,81468.1,81468.2,81423.2,81423.2,63.48,-15.816,,,,1.7848,,,,,,,,,80526.7,,35.1998,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:15:00
69456,1778796960000,OffHours,81423.3,81425.7,81372.3,81396.9,33.112,12.132,,,,0.945,,,,,,,,,80526.9,,36.4998,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:16:00
69457,1778797020000,OffHours,81396.8,81400,81383.1,81383.1,18.185,0.315,,,,0.5124,,,,,,,,,80527,,35.0998,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:17:00
69458,1778797080000,OffHours,81383.1,81393.4,81365.6,81389.6,31.008,21.938,,,,0.8706,,,,,,,,,80527.2,,34.5784,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:18:00
69459,1778797140000,OffHours,81389.6,81389.7,81368,81368,15.551,0.037,,,,0.4397,,,,,,,,,80527.2,,33.6585,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:19:00
28360,1778797200000,OffHours,81368,81413.7,81368,81403.7,64.587,20.723,,,,0.2998,,,,,,,,,80526.5,,94.7041,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:20:00
69460,1778797200000,OffHours,81368,81391,81368,81391,21.022,13.104,,,,0.6035,,,,,,,,,80527.3,,32.8972,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:20:00
69461,1778797260000,OffHours,81390.9,81395.1,81377.7,81395,10.599,0.559,,,,0.3086,,,,,,,,,80527.4,,31.7903,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:21:00
69462,1778797320000,OffHours,81395,81395.1,81385.6,81385.7,7.682,-4.46,,,,0.225,,,,,,,,,80527.4,,30.1981,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:22:00
69463,1778797380000,OffHours,81385.7,81385.7,81385.6,81385.6,4.476,0.806,,,,0.131,,,,,,,,,80527.5,,28.0482,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:23:00
69464,1778797440000,OffHours,81385.6,81413.7,81385.6,81403.7,20.808,10.714,,,,0.6105,,,,,,,,,80527.6,,28.0519,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:24:00
28361,1778797500000,OffHours,81403.6,81414.4,81377.3,81409.9,70.434,16.33,,,,0.3478,,,,,,,,,80526.8,,90.5896,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:25:00
69465,1778797500000,OffHours,81403.6,81409.7,81403.6,81409.7,5.107,2.705,,,,0.1526,,,,,,,,,80527.6,,26.4839,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:25:00
69466,1778797560000,OffHours,81409.6,81409.7,81400,81400,11.197,-1.113,,,,0.339,,,,,,,,,80527.6,,25.2851,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:26:00
69467,1778797620000,OffHours,81400,81408,81400,81400.2,14.657,5.033,,,,0.472,,,,,,,,,80527.7,,24.0504,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:27:00
69468,1778797680000,OffHours,81400.2,81400.2,81377.3,81377.4,13.379,-2.471,,,,0.4417,,,,,,,,,80527.8,,23.9683,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:28:00
69469,1778797740000,OffHours,81377.4,81414.4,81377.4,81409.9,26.094,12.176,,,,0.8699,,,,,,,,,80527.9,,24.8991,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:29:00
28362,1778797800000,OffHours,81409.8,81499.9,81395.8,81460,177.496,50.698,,,,0.9151,,,,,,,,,80527.8,,91.5546,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:30:00
69470,1778797800000,OffHours,81409.8,81409.9,81395.8,81407,13.75,-0.492,,,,0.4924,,,,,,,,,80528,,24.1277,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:30:00
69471,1778797860000,OffHours,81407,81442.1,81407,81442,24.428,9.27,,,,0.9239,,,,,,,,,80528.1,,24.9115,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:31:00
69472,1778797920000,OffHours,81442,81481.1,81442,81470.3,54.447,15.315,,,,1.9999,,,,,,,,,80528.4,,25.9249,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:32:00
69473,1778797980000,OffHours,81470.3,81499.9,81470.2,81479.3,59.07,27.372,,,,2.1426,,,,,,,,,80528.7,,26.1946,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:33:00
69474,1778798040000,OffHours,81479.4,81479.4,81460,81460,25.801,-0.767,,,,0.97,,,,,,,,,80528.9,,25.7093,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:34:00
28363,1778798100000,OffHours,81460.1,81486.1,81442.8,81474.4,132.688,55.284,,,,0.706,,,,,,,,,80528.5,,88.1078,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:35:00
69475,1778798100000,OffHours,81460.1,81467.7,81452.1,81460.4,31.062,9.924,,,,1.2382,,,,,,,,,80529,,24.9872,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:35:00
69476,1778798160000,OffHours,81460.3,81464.4,81450,81458.8,19.664,8.106,,,,0.8138,,,,,,,,,80529.2,,24.2309,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:36:00
69477,1778798220000,OffHours,81458.9,81470.4,81442.8,81470.3,19.445,8.581,,,,0.8145,,,,,,,,,80529.3,,24.4716,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:37:00
69478,1778798280000,OffHours,81470.3,81470.3,81456.5,81456.6,15.642,-0.1,,,,0.683,,,,,,,,,80529.3,,23.7093,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:38:00
69479,1778798340000,OffHours,81456.5,81486.1,81450.2,81474.4,46.875,28.773,,,,1.9707,,,,,,,,,80529.6,,24.5801,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:39:00
28364,1778798400000,OffHours,81474.4,81498.9,81460,81482,145.371,8.699,,,,0.7824,,,,,,,,,80529.3,,84.593,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:40:00
69480,1778798400000,OffHours,81474.4,81485.4,81464,81479.3,17.992,8.774,,,,0.7588,,,,,,,,,80529.7,,24.3529,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:40:00
69481,1778798460000,OffHours,81479.2,81498.9,81479.1,81498.2,40.254,-4.242,,,,1.6562,,,,,,,,,80529.9,,24.0277,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:41:00
69482,1778798520000,OffHours,81498.2,81498.2,81480,81497.8,15.265,3.253,,,,0.6296,,,,,,,,,80530,,23.6115,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:42:00
69483,1778798580000,OffHours,81497.8,81497.9,81474.5,81474.6,31.238,-13.152,,,,1.2636,,,,,,,,,80530.2,,23.5964,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:43:00
69484,1778798640000,OffHours,81474.6,81482.1,81460,81482,40.622,14.066,,,,1.6207,,,,,,,,,80530.4,,23.4895,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:44:00
28365,1778798700000,OffHours,81482.1,81530,81462.8,81479.9,179.674,34.276,,,,0.9818,,,,,,,,,80530.3,,83.3506,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:45:00
69485,1778798700000,OffHours,81482.1,81482.1,81471.7,81471.7,9.829,1.165,,,,0.4223,,,,,,,,,80530.5,,22.5545,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:45:00
69486,1778798760000,OffHours,81471.8,81530,81471.8,81509.5,97.68,47.336,,,,3.8415,,,,,,,,,80531,,25.1078,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:46:00
69487,1778798820000,OffHours,81509.4,81509.5,81487.4,81487.5,25.577,-12.023,,,,0.9962,,,,,,,,,80531.1,,24.8929,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:47:00
69488,1778798880000,OffHours,81487.6,81491.6,81462.8,81477.6,29.58,5.69,,,,1.1543,,,,,,,,,80531.3,,25.172,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:48:00
69489,1778798940000,OffHours,81477.5,81480,81472,81479.9,17.008,-7.892,,,,0.6624,,,,,,,,,80531.4,,23.9454,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:49:00
28366,1778799000000,OffHours,81480,81480,81417.5,81417.5,119.81,-24.758,,,,0.6997,,,,,,,,,80531,,81.8613,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:50:00
69490,1778799000000,OffHours,81480,81480,81453.4,81453.5,27.02,-16.544,,,,1.0443,,,,,,,,,80531.6,,24.135,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:50:00
69491,1778799060000,OffHours,81453.5,81453.5,81425.6,81425.6,31.057,-0.479,,,,1.1695,,,,,,,,,80531.7,,24.404,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:51:00
69492,1778799120000,OffHours,81425.7,81442.3,81425.6,81442.3,14.028,3.932,,,,0.5241,,,,,,,,,80531.8,,23.8537,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:52:00
69493,1778799180000,OffHours,81442.3,81442.3,81417.5,81426.7,32.292,-5.272,,,,1.166,,,,,,,,,80532,,23.9213,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:53:00
69494,1778799240000,OffHours,81426.7,81442.4,81417.5,81417.5,15.413,-6.395,,,,0.5602,,,,,,,,,80532,,23.9912,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:54:00
28367,1778799300000,OffHours,81417.5,81421.4,81381,81418.9,116.042,3.808,,,,0.6963,,,,,,,,,80531.5,,78.8998,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:55:00
69495,1778799300000,OffHours,81417.5,81417.5,81413.7,81413.7,23.859,-7.193,,,,0.8478,,,,,,,,,80532.2,,22.549,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:55:00
69496,1778799360000,OffHours,81413.7,81421.4,81401.6,81401.6,12.716,-1.876,,,,0.4511,,,,,,,,,80532.2,,22.3526,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:56:00
69497,1778799420000,OffHours,81401.6,81401.7,81381,81381.1,37.916,-14.882,,,,1.3089,,,,,,,,,80532.4,,22.2346,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:57:00
69498,1778799480000,OffHours,81381.1,81399.3,81381,81399.2,27.981,20.123,,,,0.95,,,,,,,,,80532.6,,21.9535,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:58:00
69499,1778799540000,OffHours,81399.2,81418.9,81399.2,81418.9,13.57,7.636,,,,0.4674,,,,,,,,,80532.6,,21.7926,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 22:59:00
28368,1778799600000,OffHours,81418.8,81418.9,81271.9,81289.6,328.625,-126.751,,,,1.908,,,,,,,,,80533.1,,83.7641,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:00:00
69500,1778799600000,OffHours,81418.8,81418.9,81344.3,81374.4,156.298,-92.596,,,,4.6259,,,,,,,,,80533.4,,25.5645,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:00:00
69501,1778799660000,OffHours,81374.3,81379.3,81360.1,81376.1,28.877,10.213,,,,0.8509,,,,,,,,,80533.5,,25.1099,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:01:00
69502,1778799720000,OffHours,81376.1,81378,81350.7,81350.8,34.142,-4.982,,,,1.0265,,,,,,,,,80533.7,,25.2663,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:02:00
69503,1778799780000,OffHours,81350.8,81350.8,81312.4,81312.5,38.764,-30.638,,,,1.1897,,,,,,,,,80533.9,,26.2045,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:03:00
69504,1778799840000,OffHours,81312.5,81321.6,81271.9,81289.6,70.544,-8.748,,,,2.0703,,,,,,,,,80534.2,,27.8827,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:04:00
28369,1778799900000,OffHours,81289.5,81293.5,81139.2,81165,483.583,-105.567,,,,2.7273,,,,,,,,,80534.9,,88.8024,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:05:00
69505,1778799900000,OffHours,81289.5,81293.5,81269.2,81290,72.642,5.796,,,,2.0486,,,,,,,,,80534.5,,27.6268,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:05:00
69506,1778799960000,OffHours,81290.1,81290.1,81235.9,81236,71.324,-36,,,,1.9183,,,,,,,,,80534.8,,29.5249,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:06:00
69507,1778800020000,OffHours,81236,81242.1,81228.4,81234.5,76.167,-16.045,,,,1.9494,,,,,,,,,80535.1,,28.3945,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:07:00
69508,1778800080000,OffHours,81234.5,81236,81188.1,81189.9,103.737,-24.093,,,,2.4694,,,,,,,,,80535.5,,29.7878,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:08:00
69509,1778800140000,OffHours,81189.8,81189.8,81139.2,81165,159.713,-35.225,,,,3.4895,,,,,,,,,80536.1,,31.2815,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:09:00
28370,1778800200000,OffHours,81165.1,81216.2,81165.1,81216,183.469,26.829,,,,1.0543,,,,,,,,,80535.6,,86.1165,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:10:00
69510,1778800200000,OffHours,81165.1,81198.5,81165.1,81198.5,48.819,21.111,,,,1.0432,,,,,,,,,80536.3,,31.44,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:10:00
69511,1778800260000,OffHours,81198.4,81205,81184,81205,48.786,-3.41,,,,1.0362,,,,,,,,,80536.4,,30.6943,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:11:00
69512,1778800320000,OffHours,81204.9,81212.1,81197.2,81208.1,45.014,-4.548,,,,0.9364,,,,,,,,,80536.6,,29.5661,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:12:00
69513,1778800380000,OffHours,81208.1,81216.2,81208,81216.2,16.163,9.601,,,,0.3398,,,,,,,,,80536.7,,28.04,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:13:00
69514,1778800440000,OffHours,81216.1,81216.2,81206.5,81216,24.687,4.075,,,,0.5248,,,,,,,,,80536.8,,26.73,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:14:00
28371,1778800500000,OffHours,81216,81233.5,81205.5,81205.6,125.647,10.471,,,,0.7463,,,,,,,,,80536.1,,81.9653,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:15:00
69515,1778800500000,OffHours,81216,81233.5,81215.9,81224.1,32.943,12.531,,,,0.689,,,,,,,,,80536.9,,26.0778,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:15:00
69516,1778800560000,OffHours,81224.2,81224.2,81212,81219.9,23.775,-2.359,,,,0.5243,,,,,,,,,80537,,25.0865,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:16:00
69517,1778800620000,OffHours,81220,81229.4,81213.4,81213.4,34.322,9.498,,,,0.752,,,,,,,,,80537.1,,24.4375,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:17:00
69518,1778800680000,OffHours,81213.5,81213.5,81206.5,81206.6,20.816,-8.054,,,,0.459,,,,,,,,,80537.2,,23.192,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:18:00
69519,1778800740000,OffHours,81206.5,81206.6,81205.5,81205.6,13.791,-1.145,,,,0.3048,,,,,,,,,80537.3,,21.614,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:19:00
28372,1778800800000,OffHours,81205.6,81266.1,81151.1,81255.7,225.447,60.273,,,,1.3459,,,,,,,,,80537,,84.3249,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:20:00
69520,1778800800000,OffHours,81205.6,81205.6,81204.1,81204.1,20.098,-6.756,,,,0.4465,,,,,,,,,80537.3,,20.1773,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:20:00
69521,1778800860000,OffHours,81204.2,81204.2,81195.4,81195.5,20.96,-11.112,,,,0.4692,,,,,,,,,80537.4,,19.3646,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:21:00
69522,1778800920000,OffHours,81195.4,81195.4,81151.1,81151.2,34.53,-19.866,,,,0.7613,,,,,,,,,80537.6,,21.1528,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:22:00
69523,1778800980000,OffHours,81151.1,81158.1,81151.1,81158,33.375,13.425,,,,0.7353,,,,,,,,,80537.7,,20.1419,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:23:00
69524,1778801040000,OffHours,81158,81266.1,81158,81255.7,116.484,84.582,,,,2.3889,,,,,,,,,80538.1,,26.4246,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:24:00
28373,1778801100000,OffHours,81255.7,81350,81243.9,81326.9,186.22,67.508,,,,1.1052,,,,,,,,,80537.8,,85.8803,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:25:00
69525,1778801100000,OffHours,81255.7,81255.8,81243.9,81255.8,28.812,11.016,,,,0.5889,,,,,,,,,80538.2,,25.3872,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:25:00
69526,1778801160000,OffHours,81255.7,81270,81255.7,81269,40.15,24.618,,,,0.8056,,,,,,,,,80538.4,,24.5952,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:26:00
69527,1778801220000,OffHours,81269,81269,81268.9,81269,12.362,6.798,,,,0.2523,,,,,,,,,80538.5,,22.8456,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:27:00
69528,1778801280000,OffHours,81268.9,81269,81268.9,81269,9.076,4.03,,,,0.1877,,,,,,,,,80538.5,,21.2209,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:28:00
69529,1778801340000,OffHours,81269,81350,81269,81326.9,95.82,21.046,,,,1.8752,,,,,,,,,80538.9,,25.4908,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:29:00
28374,1778801400000,OffHours,81326.9,81327,81287.2,81287.3,120.812,-1.752,,,,0.7263,,,,,,,,,80538.3,,82.5888,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:30:00
69530,1778801400000,OffHours,81326.9,81327,81306.3,81306.4,18.692,-7.656,,,,0.4019,,,,,,,,,80539,,25.1486,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:30:00
69531,1778801460000,OffHours,81306.4,81313.8,81294.7,81302.1,28.379,1.411,,,,0.6104,,,,,,,,,80539.1,,24.7166,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:31:00
69532,1778801520000,OffHours,81302.1,81311.2,81294.7,81300,12.273,3.293,,,,0.2682,,,,,,,,,80539.2,,24.1297,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:32:00
69533,1778801580000,OffHours,81299.9,81313.8,81298.8,81313.7,25.509,8.127,,,,0.5628,,,,,,,,,80539.3,,23.4776,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:33:00
69534,1778801640000,OffHours,81313.7,81326.4,81287.2,81287.3,35.959,-6.927,,,,0.8141,,,,,,,,,80539.5,,24.6006,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:34:00
28375,1778801700000,OffHours,81287.2,81299.1,81238,81238,115.445,-0.783,,,,0.6884,,,,,,,,,80538.8,,81.0539,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:35:00
69535,1778801700000,OffHours,81287.2,81287.3,81273.8,81273.9,34.151,3.921,,,,0.7963,,,,,,,,,80539.6,,23.8077,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:35:00
69536,1778801760000,OffHours,81273.8,81273.9,81267.5,81270.4,18.811,-9.093,,,,0.4573,,,,,,,,,80539.7,,22.5643,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:36:00
69537,1778801820000,OffHours,81270.4,81299.1,81270.3,81299,29.809,13.633,,,,0.7529,,,,,,,,,80539.8,,23.0097,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:37:00
69538,1778801880000,OffHours,81299.1,81299.1,81287.8,81287.9,12.44,2.224,,,,0.3403,,,,,,,,,80539.9,,22.1733,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:38:00
69539,1778801940000,OffHours,81287.9,81287.9,81238,81238,20.234,-11.468,,,,0.6343,,,,,,,,,80540,,24.1538,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:39:00
28376,1778802000000,OffHours,81238,81238,81171.6,81179.9,92.528,-40.756,,,,0.5522,,,,,,,,,80539.2,,80.0072,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:40:00
69540,1778802000000,OffHours,81238,81238,81207.2,81207.3,18.94,-7.746,,,,0.6128,,,,,,,,,80540,,24.6285,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:40:00
69541,1778802060000,OffHours,81207.3,81215.4,81196,81196,30.301,-15.729,,,,1.0004,,,,,,,,,80540.1,,24.255,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:41:00
69542,1778802120000,OffHours,81196,81196.1,81181.4,81181.4,9.156,-8.28,,,,0.3147,,,,,,,,,80540.2,,23.5725,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:42:00
69543,1778802180000,OffHours,81181.4,81181.5,81173.3,81179.9,21.64,-7.868,,,,0.7392,,,,,,,,,80540.3,,22.4745,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:43:00
69544,1778802240000,OffHours,81179.9,81180,81171.6,81179.9,12.491,-1.133,,,,0.4327,,,,,,,,,80540.3,,21.4692,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:44:00
28377,1778802300000,OffHours,81180,81180,81021.1,81046.4,725.996,-244.558,,,,3.8758,,,,,,,,,80541.4,,85.6424,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:45:00
69545,1778802300000,OffHours,81180,81180,81147.6,81147.6,46.717,-14.135,,,,1.5929,,,,,,,,,80540.5,,22.2499,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:45:00
69546,1778802360000,OffHours,81147.6,81147.7,81021.1,81053.1,445.683,-185.989,,,,10.2709,,,,,,,,,80541.8,,29.7035,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:46:00
69547,1778802420000,OffHours,81053.1,81060,81040.7,81059.9,80.538,1.272,,,,1.7924,,,,,,,,,80542.1,,28.9604,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:47:00
69548,1778802480000,OffHours,81060,81060,81044.3,81055.9,70.54,-22,,,,1.514,,,,,,,,,80542.3,,28.0132,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:48:00
69549,1778802540000,OffHours,81055.9,81056,81042,81046.4,82.518,-23.706,,,,1.6881,,,,,,,,,80542.5,,27.0123,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:49:00
28378,1778802600000,OffHours,81046.5,81060,81007.9,81030,403.431,59.625,,,,2.069,,,,,,,,,80542.5,,83.2465,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:50:00
69550,1778802600000,OffHours,81046.5,81046.5,81007.9,81008,105.019,-47.373,,,,2.0308,,,,,,,,,80542.8,,27.84,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:50:00
69551,1778802660000,OffHours,81008,81060,81007.9,81059.8,173.28,123.728,,,,3.0513,,,,,,,,,80543.3,,29.5728,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:51:00
69552,1778802720000,OffHours,81059.8,81059.9,81039.4,81057.3,41.753,1.781,,,,0.7321,,,,,,,,,80543.4,,28.9248,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:52:00
69553,1778802780000,OffHours,81057.4,81057.4,81050.3,81050.3,40.222,-17.522,,,,0.7025,,,,,,,,,80543.5,,27.3659,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:53:00
69554,1778802840000,OffHours,81050.3,81050.3,81024,81030,43.157,-0.989,,,,0.7873,,,,,,,,,80543.6,,27.2897,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:54:00
28379,1778802900000,OffHours,81029.9,81050,81019.7,81048.9,215.907,-16.935,,,,1.1011,,,,,,,,,80543.2,,79.4646,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:55:00
69555,1778802900000,OffHours,81029.9,81044.9,81024.5,81044.8,43.106,-0.866,,,,0.7796,,,,,,,,,80543.8,,26.7976,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:55:00
69556,1778802960000,OffHours,81044.8,81050,81044,81050,35.244,11.858,,,,0.6393,,,,,,,,,80543.9,,25.3121,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:56:00
69557,1778803020000,OffHours,81049.9,81050,81019.7,81019.7,61.221,-35.933,,,,1.0787,,,,,,,,,80544,,25.6684,,BTCUSDT,,,,,,,,,,,,,,,,,2026-05-14 23:57:00
