id,created_at,ts_ms,symbol,session,regime,close,atr,funding_pct,obi_fast,obi_slow,obi_l5,l5_l10_div,cvd_session,cvd_slope,dz,vr,spread_ticks,absorption_long,absorption_short,liq_ratio,signal_fired,signal_score,blocked_by,datetime_utc
12,2026-06-01T03:21:00.590103+00:00,1780284000000,BTCUSDT,Asia,TrendUp,73903.5,47.7578125,7.095e-05,0.848859153721408,0.655755988049002,0.87534066288374,0.0264815091623319,-50.1939985636855,-11.2326854351276,1.03989689670616,0.812240015884501,1,17.8819612590799,14,0.558448539884749,,,circuit_breaker,2026-06-01 03:20:00
13,2026-06-01T03:22:00.308511+00:00,1780284060000,BTCUSDT,Asia,TrendUp,73882.8046875,46.1216517857143,7.095e-05,0.291382240946901,0.276551773575238,0.311793791940779,0.0204115509938781,-60.0329986962024,-10.696214027603,-0.177213339371539,0.36501815724585,1,6,20.7121034077556,0.544193832932819,,,circuit_breaker,2026-06-01 03:21:00
14,2026-06-01T03:23:00.393624+00:00,1780284120000,BTCUSDT,Asia,TrendUp,73943.5,48.6071428571429,7.134e-05,0.293142038422133,0.325550286302179,0.179195998313587,-0.113946040108545,-15.6039990017889,-5.87891646429974,2.34183096086851,1.23143310675509,1,26.2788306302264,36.4488256231602,0.480962230143899,,,circuit_breaker,2026-06-01 03:22:00
15,2026-06-01T03:24:00.444996+00:00,1780284180000,BTCUSDT,Asia,Chop,73906,49.2784598214286,7.137e-05,0.0891031181616449,0.258011191175117,0.0745918553924001,-0.0145112627692448,-8.85199906385969,-2.78878317460962,0.394423581247684,0.614905432701978,1,14,26,0.45986069965847,,,circuit_breaker,2026-06-01 03:23:00
16,2026-06-01T03:25:00.212834+00:00,1780284240000,BTCUSDT,Asia,Chop,73920,46.3498883928571,7.137e-05,0.413251950001586,0.465802266484835,0.373671260627909,-0.0395806893736768,21.338001049473,0.583218315847652,1.38675832943726,0.768172206383031,1,25.7512755102041,14,0.444040143188428,,,circuit_breaker,2026-06-01 03:24:00
17,2026-06-01T03:26:00.864596+00:00,1780284300000,BTCUSDT,Asia,Chop,73856.6015625,48.4213169642857,7.149e-05,0.149918727210906,0.157807811408219,0.202334161347933,0.0524154341370273,9.97300083970185,3.76362433223489,-0.645411948249305,0.483364622901923,1,14,15.4164791901012,0.41928216658804,,,circuit_breaker,2026-06-01 03:25:00
18,2026-06-01T03:27:00.325469+00:00,1780284360000,BTCUSDT,Asia,TrendDown,73894.703125,48.5502232142857,7.135e-05,0.902675812312185,0.773158351086882,0.889402547602893,-0.013273264709292,53.1410008275416,8.4556970234304,1.75178578888645,1.25359055749993,1,18.2888131963754,20.7142877036388,0.385859866864038,,,circuit_breaker,2026-06-01 03:26:00
19,2026-06-01T03:28:00.629824+00:00,1780284420000,BTCUSDT,Asia,Chop,73889.703125,48.3002232142857,7.135e-05,0.646440599391692,0.397110646521282,0.801453654195748,0.155013054804055,41.2810009546811,11.6045091038365,-0.709264378733008,0.377424227737173,1,14,25.7530668777206,0.371716715062667,,,circuit_breaker,2026-06-01 03:27:00
20,2026-06-01T03:29:00.551803+00:00,1780284480000,BTCUSDT,Asia,Chop,73884.1015625,47.6640625,7.096e-05,0.700911289100574,0.577313195850772,0.633221331175214,-0.0676899579253596,33.3270012279972,12.6841514784694,-0.503842355812042,0.318318061146876,1,14,14,0.331125300736426,,,circuit_breaker,2026-06-01 03:28:00
21,2026-06-01T03:30:01.038115+00:00,1780284540000,BTCUSDT,Asia,Chop,73887.6953125,46.0998883928571,7.098e-05,0.420494037329153,0.517567742876469,0.409851572354072,-0.0106424649750812,34.3480011879001,11.354163615033,-0.0733728242813804,0.352927377890448,1,14,25.7809757809758,0.314137986116354,,,circuit_breaker,2026-06-01 03:29:00
22,2026-06-01T03:31:00.236209+00:00,1780284600000,BTCUSDT,Asia,Chop,73938.3984375,45.4715401785714,7.072e-05,0.404269153645052,0.407858425142093,0.714362499926674,0.310093346281622,50.4200013831723,10.0462606254845,0.639086733683588,0.594389230764959,1,17.9342793129201,14,0.48242872020931,,,circuit_breaker,2026-06-01 03:30:00
23,2026-06-01T03:32:00.430413+00:00,1780284660000,BTCUSDT,Asia,TrendUp,73929.796875,45.7857142857143,7.072e-05,0.742576921088012,0.539991839309211,0.972059399427851,0.229482478339838,36.8110011173412,6.12055155263972,-0.810025190099189,1.22815565969364,1,14,14,0.401920426896717,,,circuit_breaker,2026-06-01 03:31:00
24,2026-06-01T03:33:00.218128+00:00,1780284720000,BTCUSDT,Asia,TrendUp,73938.5,40.0926339285714,7.088e-05,0.549008163693105,0.647583896569852,0.438460255692709,-0.110547908000396,26.8560010136571,3.43990912269376,-0.600578723197752,0.561585214040657,1,14,25.8021685371885,0.329336886111069,,,circuit_breaker,2026-06-01 03:32:00
25,2026-06-01T03:34:02.125836+00:00,1780284780000,BTCUSDT,Asia,Expansion,73921.5,33.2566964285714,7.093e-05,0.285749208539826,0.343377630072235,0.237267337471451,-0.0484818710683748,11.7760010135826,-0.127812099460332,-0.82606570637372,0.566582662275804,1,14,20.0827922077922,0.232066072968782,,,circuit_breaker,2026-06-01 03:33:00
26,2026-06-01T03:35:00.267893+00:00,1780284840000,BTCUSDT,Asia,Chop,73913.296875,33.7639508928571,7.093e-05,0.790100243332501,0.480730476169658,0.908513707151528,0.118413463819027,7.68200103379786,-2.15621210177374,-0.247459251877052,0.697052917237836,1,14,14,0.16709054773262,,,circuit_breaker,2026-06-01 03:34:00
27,2026-06-01T03:36:00.481571+00:00,1780284900000,BTCUSDT,Asia,TrendDown,73896.703125,33.6356026785714,7.064e-05,0.301253672058868,0.286691602196773,0.31380938603878,0.0125557139799116,-2.94799912022427,-5.35656970204068,-0.576683908273498,0.382557278093828,1,14,19.8595733189306,0.197574158430618,,,circuit_breaker,2026-06-01 03:35:00
28,2026-06-01T03:37:00.642382+00:00,1780284960000,BTCUSDT,Asia,TrendDown,73921,30.1852678571429,7.05e-05,0.818595924761481,0.520764938212074,0.932374895184398,0.113778970422918,5.54300103057176,-5.0592969923485,0.446439336316894,0.40994957523053,1,14,14,0.229096432442435,,,circuit_breaker,2026-06-01 03:36:00
29,2026-06-01T03:38:00.973218+00:00,1780285020000,BTCUSDT,Asia,Chop,73915.703125,28.8565848214286,7.02e-05,0.253472197027591,0.244559965110568,0.221004044585679,-0.0324681524419116,4.44000087003224,-5.03590913388287,-0.081145867875623,0.575550313432269,1,17.7112666392205,14,0.26181020869985,,,circuit_breaker,2026-06-01 03:37:00
30,2026-06-01T03:39:00.365632+00:00,1780285080000,BTCUSDT,Asia,Chop,73899.8984375,29.2137276785714,7.02e-05,0.575595060076839,0.620881603043192,0.255177250939157,-0.320417809137682,0.486000889679417,-5.31190307328028,-0.236599657196511,0.418635543390492,1,14,14,0.295893024671423,,,circuit_breaker,2026-06-01 03:38:00
31,2026-06-01T03:40:00.396273+00:00,1780285140000,BTCUSDT,Asia,TrendDown,73850.5,28.2137276785714,6.987e-05,0.698160800627614,0.731401541399669,0.514173776379863,-0.183987024247751,-20.8339991130633,-6.28466670836931,-1.17576813467968,1.41940782066029,1,14,14,0.804830298055843,,,circuit_breaker,2026-06-01 03:39:00
32,2026-06-01T03:41:00.192589+00:00,1780285200000,BTCUSDT,Asia,TrendDown,73816.6953125,28.8995535714286,6.938e-05,0.424345431054749,0.437080267499355,0.36733822965252,-0.057007201402229,-39.0299988160841,-6.50960000756297,-0.960039741130577,1.32911701035045,1,20.2002530647804,14,0.727046955279977,,,circuit_breaker,2026-06-01 03:40:00
33,2026-06-01T03:42:00.449118+00:00,1780285260000,BTCUSDT,Asia,TrendDown,73799.703125,31.6852678571429,6.938e-05,0.288785664772369,0.285185150050964,0.131525591183703,-0.157260073588667,-53.6909993638983,-7.35724850345941,-0.736307259552908,1.04808993212861,1,17.3440803715925,14,0.654800202080508,,,circuit_breaker,2026-06-01 03:41:00
34,2026-06-01T03:43:00.772163+00:00,1780285320000,BTCUSDT,Asia,Expansion,73795.1953125,31.8002232142857,6.883e-05,0.206256475293434,0.218655305645261,0.303619413343276,0.0973629380498427,-58.9069991549477,-8.05607880721943,-0.189127410040475,0.733409106828478,1,14,22.7778681855167,0.589657938520113,,,circuit_breaker,2026-06-01 03:42:00
35,2026-06-01T03:44:00.421168+00:00,1780285380000,BTCUSDT,Asia,Expansion,73793.5,31.4575892857143,6.869e-05,0.0552157307146892,0.0728942530654207,0.0246982873813833,-0.0305174433333059,-66.198999163229,-9.1184363821197,-0.304806698251068,0.451858455843698,1,14,25.6863375892229,0.542488064326269,,,circuit_breaker,2026-06-01 03:43:00
36,2026-06-01T03:45:00.71511+00:00,1780285440000,BTCUSDT,Asia,Expansion,73824.703125,30.1997767857143,6.869e-05,0.284123901742264,0.188789276502779,0.904595258252121,0.620471356509857,-62.6829991190461,-9.31679395111914,0.332028463796485,0.206724961108942,1,25.8996365040049,14,0.654653670707977,,,circuit_breaker,2026-06-01 03:44:00
37,2026-06-01T03:46:00.960601+00:00,1780285500000,BTCUSDT,Asia,Expansion,73824.3984375,29.5357142857143,6.88e-05,0.143236138715603,0.121318461751068,0.0948484172595837,-0.0483877214560197,-58.9999990748474,-9.17001819278991,0.335920041580235,0.428543068650932,1,14,26,0.654653670707977,,,circuit_breaker,2026-06-01 03:45:00
38,2026-06-01T03:47:00.775496+00:00,1780285560000,BTCUSDT,Asia,Expansion,73838.6953125,30.4637276785714,6.9e-05,0.653680492177634,0.651920808808814,0.740236995296816,0.0865565031191825,-58.3359990577446,-7.7415393937217,0.148449240830791,0.281464216369077,1,14,14,0.654653670707977,,,circuit_breaker,2026-06-01 03:46:00
39,2026-06-01T03:48:00.439335+00:00,1780285620000,BTCUSDT,Asia,Expansion,73872.5,32.15625,6.889e-05,0.0911324804190071,0.292171535951231,0.08152946519276,-0.0096030152262471,-50.8469990498852,-5.20381211900845,0.56176837444018,0.548087569341341,1,14,25.929658305449,0.654653670707977,,,circuit_breaker,2026-06-01 03:47:00
40,2026-06-01T03:49:00.506037+00:00,1780285680000,BTCUSDT,Asia,Expansion,73866,30.4129464285714,6.889e-05,0.461862960070969,0.464457743569358,0.470986231316636,0.0091232712456662,-30.1409989923704,-1.13012120445528,1.33495171236977,0.69638894060558,1,25.7364326896678,14,0.654653670707977,,,circuit_breaker,2026-06-01 03:48:00
41,2026-06-01T03:50:00.309605+00:00,1780285740000,BTCUSDT,Asia,Expansion,73860.6015625,30.26953125,6.925e-05,0.138753893984002,0.32646121642699,0.127990675371117,-0.0107632186128856,-31.3599990023067,1.82698182915548,-0.026245426702368,0.399185013571636,1,14,25.8589548949508,0.654653670707977,,,circuit_breaker,2026-06-01 03:49:00
42,2026-06-01T03:51:01.868176+00:00,1780285800000,BTCUSDT,Asia,Expansion,73860.3984375,29.3699776785714,6.928e-05,0.908264531488472,0.639108553708673,0.92390625385999,0.0156417223715182,-26.1359992618673,3.98355153373118,0.373654984039208,0.289787272184472,1,23.7201881398137,14,0.654653670707977,,,circuit_breaker,2026-06-01 03:50:00
43,2026-06-01T03:52:00.848915+00:00,1780285860000,BTCUSDT,Asia,Expansion,73871.8984375,29.3415178571429,6.928e-05,0.307152528135903,0.461681612114899,0.219830741147062,-0.0873217869888414,5.76800031098537,6.74664845661767,1.93727664835742,1.15125380616995,1,20.8778626008548,27.2912534434302,4.35878568380479,,,circuit_breaker,2026-06-01 03:51:00
44,2026-06-01T03:53:00.27316+00:00,1780285920000,BTCUSDT,Asia,TrendDown,73811.703125,33.1774553571429,6.933e-05,0.0986518362838774,0.162270005745662,0.0988025409702284,0.000150704686351005,-13.9969999148743,7.363205991116,-1.18502259925418,1.16600796613337,1,21.5678364189002,14,2.99995990860608,,,circuit_breaker,2026-06-01 03:52:00
45,2026-06-01T03:54:00.680109+00:00,1780285980000,BTCUSDT,Asia,Expansion,73772.8984375,32.8136160714286,6.919e-05,0.655312051416496,0.527560167869342,0.641154879264843,-0.0141571721516536,-33.5399998989888,5.88328474726117,-1.13657678629053,0.740856653938983,1,14,14,2.3804563342578,,,circuit_breaker,2026-06-01 03:53:00
46,2026-06-01T03:55:00.243803+00:00,1780286040000,BTCUSDT,Asia,Expansion,73710.203125,33.4559151785714,6.91e-05,0.823667065190253,0.450267476918071,0.976677770791126,0.153010705600873,-66.7759992921492,2.42902415443112,-1.85365153251125,2.24741156969652,1,25.6373029358784,19.4808762386176,2.01292107282741,,,circuit_breaker,2026-06-01 03:54:00
47,2026-06-01T03:56:00.243334+00:00,1780286100000,BTCUSDT,Asia,Expansion,73718.6015625,31.0842633928571,6.91e-05,0.23999371628956,0.251606829562193,0.245078860981406,0.00508514469184659,-68.9109995022882,-0.846545535725353,-0.0316703541488435,0.978257430430781,1,16.8732963149924,14,2.07086475768308,,,circuit_breaker,2026-06-01 03:55:00
48,2026-06-01T03:57:00.21543+00:00,1780286160000,BTCUSDT,Asia,Expansion,73715.3984375,31.9626116071429,6.844e-05,0.317240815378371,0.405114963519362,0.194415505838822,-0.122825309539549,-85.895999310771,-4.88416975456869,-0.892505890803342,1.131924021384,1,14,19.6904761904762,1.87185572874131,,,circuit_breaker,2026-06-01 03:56:00
49,2026-06-01T03:58:01.301233+00:00,1780286220000,BTCUSDT,Asia,Expansion,73723.5,33.1194196428571,6.827e-05,0.0355699937769961,0.160085797171303,0.036443605718952,0.000873611941955933,-103.591999303084,-9.05370306031088,-0.914581664447715,1.12377978884386,1,14,14.9508545261264,0.169966875121866,,,circuit_breaker,2026-06-01 03:57:00
50,2026-06-01T03:59:00.386716+00:00,1780286280000,BTCUSDT,Asia,Expansion,73723.3046875,31.8627232142857,6.827e-05,0.962066173452831,0.788592871882496,0.986514636176089,0.0244484627232575,-101.38999942143,-11.0833939413625,0.266667038867183,0.620656309399858,1,14,23.1963714677283,0.0930986778206048,,,circuit_breaker,2026-06-01 03:58:00
51,2026-06-01T04:00:02.515317+00:00,1780286340000,BTCUSDT,Asia,Expansion,73731.296875,31.7126116071429,6.824e-05,0.397941958779447,0.411319759810988,0.406121198297898,0.00817923951845095,-100.235999258934,-12.2677817787093,0.201241404092455,0.441371841170532,1,18.4167158414248,14,0.0525724518435691,,,circuit_breaker,2026-06-01 03:59:00
52,2026-06-01T04:01:00.673286+00:00,1780286400000,BTCUSDT,Asia,Expansion,73774.3984375,33.734375,6.833e-05,0.265084624677429,0.573625068482441,0.227278933285705,-0.0378056913917241,-61.6259995811852,-10.1630423750996,2.30320770073814,2.12300759146586,1,24.2535303661869,38.5472406574745,0.0030565805963341,,,circuit_breaker,2026-06-01 04:00:00
53,2026-06-01T04:02:00.231444+00:00,1780286460000,BTCUSDT,Asia,Expansion,73800,32.3063616071429,6.835e-05,0.825838723010768,0.883017967312786,0.729770309565579,-0.096068413445189,-47.0389995318837,-4.70553329643709,0.897975173499201,0.511032728755014,1,25.8645245332175,14,0.43422543539304,,,circuit_breaker,2026-06-01 04:01:00
54,2026-06-01T04:03:00.195898+00:00,1780286520000,BTCUSDT,Asia,Expansion,73785.6015625,33.7706473214286,6.835e-05,0.273345159934678,0.297240266507456,0.73987498911818,0.466529829183502,-17.9340001883684,1.66193936581893,1.6681812087557,0.9342972659816,1,16.0181745050684,27.4454057101878,0.568884310462084,,,circuit_breaker,2026-06-01 04:02:00
55,2026-06-01T04:04:00.318039+00:00,1780286580000,BTCUSDT,Asia,Expansion,73759,35.5926339285714,6.816e-05,0.368956406041286,0.322364682119908,0.362456236678826,-0.00650016936246089,-11.0970001083333,7.14719385499643,0.400298263585236,0.407952310207081,1,14,21.4577806535102,0.592793124730312,,,circuit_breaker,2026-06-01 04:03:00
56,2026-06-01T04:05:00.251123+00:00,1780286640000,BTCUSDT,Asia,Expansion,73746.8984375,36.3353794642857,6.773e-05,0.468131733894143,0.438489675180023,0.536226138760631,0.0680944048664882,-13.3359998947708,10.0225514291193,-0.117752966193266,0.619040213454203,1,14.2619047619048,14,0.921375085061455,,,circuit_breaker,2026-06-01 04:04:00
57,2026-06-01T04:06:00.210338+00:00,1780286700000,BTCUSDT,Asia,Expansion,73705,37.8069196428571,6.773e-05,0.0268875237500435,0.155958075001298,0.0677957886504968,0.0409082649004533,-14.1869999333285,12.0613999035252,-0.0327925420471164,0.470919943926641,1,20.3908115006381,14,0.922082799218845,,,circuit_breaker,2026-06-01 04:05:00
58,2026-06-01T04:07:00.261953+00:00,1780286760000,BTCUSDT,Asia,Expansion,73675.703125,35.7779017857143,6.738e-05,0.807898951335677,0.708793080909229,0.823303803561445,0.0154048522257685,-73.2769998833537,9.08150294410403,-3.02653189405648,2.95099258695654,1,52.7549629347827,30.7549629347827,0.92279126411227,,,circuit_breaker,2026-06-01 04:06:00
59,2026-06-01T04:08:00.503185+00:00,1780286820000,BTCUSDT,Asia,Expansion,73634.5,36.36328125,6.684e-05,0.377302207485603,0.515765839381898,0.296597419588551,-0.0807047878970514,-123.841000519809,2.01087868469273,-2.37887343175714,2.30128748596703,1,43.1876571293369,26.0529186109208,0.825921034157228,,,circuit_breaker,2026-06-01 04:07:00
60,2026-06-01T04:09:00.416985+00:00,1780286880000,BTCUSDT,Asia,Expansion,73650.296875,34.1780133928571,6.684e-05,0.774358145635191,0.615170671307315,0.908861469130539,0.134503323495348,-122.350000716513,-4.58617588161971,0.167455683936311,1.38410782611435,1,25.8918694115201,14,0.842999272990744,,,circuit_breaker,2026-06-01 04:08:00
61,2026-06-01T04:10:00.297751+00:00,1780286940000,BTCUSDT,Asia,Expansion,73636.3984375,33.9135044642857,6.647e-05,0.591042815606968,0.634194642889032,0.588414336742616,-0.00262847886435247,-89.8530000610044,-9.07967280988851,1.61999089016063,1.55265013658741,1,14.0303393071085,17.1997570709502,0.852532432527587,,,circuit_breaker,2026-06-01 04:09:00
62,2026-06-01T04:11:00.283959+00:00,1780287000000,BTCUSDT,Asia,Expansion,73602.09375,34.1138392857143,6.63e-05,0.316586379092918,0.333513165596588,0.329976408464548,0.0133900293716304,-100.676000274252,-11.7153697615503,-0.477498982332635,1.26630243813749,1,14,15.0060838728568,0.862205478790498,,,circuit_breaker,2026-06-01 04:10:00
63,2026-06-01T04:12:00.259722+00:00,1780287060000,BTCUSDT,Asia,Expansion,73568.3984375,35.8928571428571,6.572e-05,0.713502641983034,0.593079586441044,0.753627509663787,0.040124867680753,-129.10600018769,-14.4559939695303,-1.29582456154287,3.4753286556152,1,28.7901759466516,21.3876018670347,3.00913215746561,,,circuit_breaker,2026-06-01 04:11:00
64,2026-06-01T04:13:00.215424+00:00,1780287120000,BTCUSDT,Asia,Expansion,73560.796875,37.0212053571429,6.572e-05,0.298801101647899,0.241268513518841,0.31617691931372,0.0173758176658214,-125.052999905776,-14.0404606221921,0.31459647521709,1.18259539338985,1,14,14.3244563558028,2.44907252110604,,,circuit_breaker,2026-06-01 04:12:00
65,2026-06-01T04:14:00.261751+00:00,1780287180000,BTCUSDT,Asia,Expansion,73556,37.4782366071429,6.539e-05,0.82451363036793,0.386814190520166,0.98044838366759,0.15593475329966,-119.006999874138,-11.5409333318239,0.415883753780439,1.02570625592609,1,14,15.4513042767193,2.04623205270303,,,circuit_breaker,2026-06-01 04:13:00
66,2026-06-01T04:15:00.461546+00:00,1780287240000,BTCUSDT,Asia,Expansion,73566.5,34.6205357142857,6.515e-05,0.726321755518318,0.676473015997986,0.726162056364646,-0.000159699153672199,-82.6240003000712,-5.89814544722903,1.91782669747654,2.48237122641284,1,32.1638126591737,27.5539013981053,1.80431718976102,,,circuit_breaker,2026-06-01 04:14:00
67,2026-06-01T04:16:00.252567+00:00,1780287300000,BTCUSDT,Asia,Expansion,73586.203125,34.1986607142857,6.515e-05,0.191935625069779,0.353402768710814,0.158970122887299,-0.03296550218248,-60.043000377831,1.75945455667873,1.18120988808816,0.635580721445059,1,8,15.0945991656331,1.63370200132689,,,circuit_breaker,2026-06-01 04:15:00
68,2026-06-01T04:17:00.310552+00:00,1780287360000,BTCUSDT,Asia,Expansion,73568.8984375,33.1060267857143,6.47e-05,0.222382610644248,0.499184336671873,0.129659374994079,-0.0927232356501691,-42.0440005069831,7.01531516832201,1.02134796240944,0.732673387782197,1,14,25.2148309705562,1.91159543633152,,,circuit_breaker,2026-06-01 04:16:00
69,2026-06-01T04:18:00.642589+00:00,1780287420000,BTCUSDT,Asia,Expansion,73535,32.2845982142857,6.463e-05,0.787588322775525,0.435408179881897,0.923775916157046,0.13618759338152,-77.7610011383658,6.57346055913985,-1.66600024203364,1.89088247194035,1,18.4266731208972,15.9920029044037,0.31173662975848,,,circuit_breaker,2026-06-01 04:17:00
70,2026-06-01T04:19:00.338972+00:00,1780287480000,BTCUSDT,Asia,Expansion,73486.296875,35.5920758928571,6.391e-05,0.141023478453853,0.388470455656368,0.109467907789676,-0.0315555706641768,-269.715004817466,-4.79775789270008,-5.59223495113692,8.22022625477665,1,62.6227513828286,36,2.41359100757242,,,circuit_breaker,2026-06-01 04:18:00
71,2026-06-01T04:20:00.430051+00:00,1780287540000,BTCUSDT,Asia,Expansion,73469.296875,35.3130580357143,6.391e-05,0.493618733002065,0.390494025779824,0.500695241369541,0.00707650836747531,-267.311004046001,-12.0851398454147,0.253766921553989,3.91980583731824,1,23.5990291865912,23.5990291865912,2.03193399927989,,,circuit_breaker,2026-06-01 04:19:00
72,2026-06-01T04:21:00.509279+00:00,1780287600000,BTCUSDT,Asia,Expansion,73462.3984375,35.4352678571429,6.309e-05,0.408695437192858,0.592750474085289,0.498995803898581,0.0903003667057229,-291.967002524994,-19.2879216810787,-0.536472853167546,3.92681126039768,1,30.4175509530327,23.6340563019884,1.80650485259626,,,circuit_breaker,2026-06-01 04:20:00
73,2026-06-01T04:22:00.215529+00:00,1780287660000,BTCUSDT,Asia,Expansion,73415.703125,35.53515625,6.269e-05,0.0929167139160549,0.439469815839627,0.00850783142567269,-0.0844088824903822,-291.556003400474,-26.0449398950801,0.210216297940737,2.73710329673453,1,17.6855164836727,17.6855164836727,1.61882132261334,,,circuit_breaker,2026-06-01 04:21:00
74,2026-06-01T04:23:00.316827+00:00,1780287720000,BTCUSDT,Asia,Expansion,73401.796875,37.2779017857143,6.269e-05,0.677486447566148,0.544507096450601,0.752649968135382,0.0751635205692346,-330.779003113392,-32.7021034902307,-0.957117812555555,3.94447746434343,1,25.1030258617371,25.1030258617371,4.15053211668328,,,circuit_breaker,2026-06-01 04:22:00
75,2026-06-01T04:24:00.249506+00:00,1780287780000,BTCUSDT,Asia,Expansion,73402.5,37.6283482142857,6.224e-05,0.207997469341742,0.204906438075549,0.20444540846022,-0.00355206088152121,-317.056003009318,-35.7140246144729,0.603916094719246,0.631693511903248,1,17.545988258317,14,2.9248310183727,,,circuit_breaker,2026-06-01 04:23:00
76,2026-06-01T04:25:00.75574+00:00,1780287840000,BTCUSDT,Asia,Expansion,73392.703125,37.9921875,6.2e-05,0.831887635259686,0.718538317351341,0.795061726241026,-0.0368259090186601,-339.593002507929,-35.1291093381235,-0.462859121802057,1.51313537495579,1,25.9116172346392,14,2.03648034390675,,,circuit_breaker,2026-06-01 04:24:00
77,2026-06-01T04:26:00.285688+00:00,1780287900000,BTCUSDT,Asia,Expansion,73404.296875,37.3275669642857,6.162e-05,0.285385029534537,0.351857050495613,0.28304918616479,-0.00233584336974646,-322.563002091949,-28.9951091690215,0.692007674206413,1.78710471657626,1,14,25.9188282123995,1.75820340200783,,,circuit_breaker,2026-06-01 04:25:00
78,2026-06-01T04:27:00.267392+00:00,1780287960000,BTCUSDT,Asia,Expansion,73402.703125,37.2706473214286,6.162e-05,0.459006475736029,0.563099910664872,0.20844377699862,-0.250562698737409,-285.188002361567,-16.4404786994286,1.25774681937956,2.53324493968551,1,26.2130730800289,16.6662246984275,1.53984840499889,,,circuit_breaker,2026-06-01 04:26:00
