bar_ts,side,lvl,atr,r,oos,kind,regime,delta_at_fill,delta_norm,fill_found,ticks_until_fill,fill_frac
1772673300000,short,73080.0,369.3724640990942,0.6894749240644167,True,H5,chop,-10.962,-0.0297,True,435,0.013
1772738100000,short,71330.0,415.88600832980364,-1.3075072604399631,True,H5,chop,11.47,0.0276,True,10987,0.355
1773018900000,long,66290.0,382.68257155005216,0.4293666054754587,True,H5,chop,4.303,0.0112,True,1201,0.032
1773049500000,short,68320.0,336.3506248604195,1.7420117741238041,True,H5,chop,-1.457,-0.0043,True,433,0.014
1773156600000,short,71340.0,499.307054501438,0.7206006697680906,True,H5,chop,6.16,0.0123,True,593,0.008
1773164700000,long,70650.0,467.1069523338717,-1.1624004834400556,True,H5,chop,-0.12,-0.0003,True,76,0.002
1773236700000,short,70490.0,384.55465190531015,-1.0784805013512975,True,H5,chop,-28.904,-0.0752,True,2095,0.023
1773243000000,short,70180.0,467.50539979592565,-1.1411593950841907,True,H5,chop,-187.953,-0.402,True,48320,0.746
1773345600000,short,70400.0,310.1899163583977,0.7787950557962843,True,H5,chop,-0.638,-0.0021,True,159,0.009
1773362700000,short,71490.0,323.7752710904769,-1.0912104514480738,True,H5,chop,3.9,0.012,True,167,0.004
1773412200000,short,73710.0,388.92316144618496,12.02314125732983,True,H5,trend,4.937,0.0127,True,512,0.006
1773670500000,short,74280.0,362.1902519370427,-0.7049375418501787,True,H5,trend,-16.101,-0.0445,True,1247,0.024
1773681300000,short,73830.0,363.0655368915483,-1.315573266328105,True,H5,chop,-5.621,-0.0155,True,5656,0.316
1773714600000,long,75120.0,413.05966368610234,-1.3999576447508457,True,H5,chop,49.072,0.1188,True,2735,0.141
1773836100000,long,72700.0,258.13602413186277,-1.3528349610529733,True,H5,chop,62.157,0.2408,True,6155,0.159
1773864900000,long,70710.0,359.1030561389329,0.48045829318720285,True,H5,chop,-1.118,-0.0031,True,101,0.004
1773924300000,short,69620.0,265.96316401070555,2.475455420789228,True,H5,chop,39.608,0.1489,True,2269,0.038
1773933300000,short,69680.0,382.4744818731965,-1.1698856848146642,True,H5,trend,30.649,0.0801,True,2464,0.053
1774016100000,long,69770.0,315.31368941282057,-1.2331589709152104,True,H5,chop,98.55,0.3125,True,3367,0.051
1774232100000,long,67820.0,313.4904025068352,-1.50000000000002,True,H5,trend,-0.277,-0.0009,True,156,0.006
1774251000000,long,67760.0,334.5764230815429,3.471397464195562,True,H5,trend,-0.478,-0.0014,True,272,0.008
1774461600000,long,70730.0,314.07765058303926,1.3798742432708535,True,H5,chop,19.093,0.0608,True,1611,0.076
1774620000000,long,66130.0,311.9145568931536,-1.2025391032770958,True,H5,chop,-10.395,-0.0333,True,194,0.004
1774635300000,long,65550.0,328.21910454854554,7.934490211035054,True,H5,chop,-71.869,-0.219,True,18846,0.613
1774823400000,short,66360.0,221.28959148018967,2.8732077530557625,True,H5,trend,-0.044,-0.0002,True,608,0.01
1774829700000,long,65820.0,367.66019804841824,4.565699503047548,True,H5,chop,0.07,0.0002,True,178,0.001
1774884600000,long,67490.0,302.52424416568385,-1.2587395873157508,True,H5,chop,-0.772,-0.0026,True,371,0.01
1774921500000,short,67910.0,291.90400896784257,0.6871420101190716,True,H5,chop,7.229,0.0248,True,135,0.004
1774949400000,long,66380.0,252.3735919136795,-1.2823985502060373,True,H5,chop,18.848,0.0747,True,1511,0.061
1775021400000,short,68570.0,252.3795582418066,-1.189005754878664,True,H5,chop,1.818,0.0072,True,143,0.007
1775055600000,short,68570.0,292.9284397838984,-1.3387129377197955,True,H5,chop,6.986,0.0238,True,255,0.011
1775518200000,long,68480.0,251.95213145120096,1.8727998442367388,True,H5,chop,-1.907,-0.0076,True,181,0.008
1775571300000,long,67850.0,274.5800904883532,8.082423202318878,True,H5,chop,5.889,0.0214,True,1321,0.028
1775603700000,long,71420.0,511.0690542962081,-1.1314906836893215,True,H5,trend,-1.392,-0.0027,True,3205,0.018
1775616300000,long,71270.0,361.20469072850824,5.902544461002724,True,H5,chop,-72.323,-0.2002,True,9580,0.552
1775660400000,long,70830.0,356.40669748105233,1.1916135923926647,True,H5,chop,267.57,0.7507,True,30293,0.736
1775743200000,long,70770.0,206.65760248396745,-1.239557888592376,True,H5,chop,-28.096,-0.136,True,1730,0.052
1775753100000,long,71910.0,320.0785229882394,0.6251462155506586,True,H5,chop,12.762,0.0399,True,1688,0.058
1775836800000,long,72380.0,298.99872640897564,4.722011926203043,True,H5,chop,-67.473,-0.2257,True,4918,0.158
1775959200000,long,71600.0,297.16550715607264,-1.1321061234415142,True,H5,chop,-1.684,-0.0057,True,69,0.001
1776033000000,long,70630.0,232.39438858268423,0.8853894346057642,True,H5,chop,3.12,0.0134,True,258,0.008
1776087900000,long,70960.0,218.2668464215397,12.473140213832787,True,H5,trend,-31.81,-0.1457,True,994,0.013
1776098700000,short,72290.0,290.07030668950273,-1.493255961797707,True,H5,chop,28.112,0.0969,True,2352,0.069
1776194100000,short,74230.0,359.39110240801085,0.8674341721645831,True,H5,chop,70.74,0.1968,True,792,0.026
1776239100000,long,73550.0,196.1175779212199,1.5237593473827862,True,H5,chop,-1.969,-0.01,True,190,0.007
1776259800000,short,74350.0,224.29771971384605,-1.5000000000000262,True,H5,trend,4.644,0.0207,True,106,0.002
1776352500000,short,74280.0,320.0471948401122,-1.2653971827327362,True,H5,chop,1.516,0.0047,True,377,0.013
1776422700000,long,75130.0,289.0280501244893,4.975519875611355,True,H5,chop,3.331,0.0115,True,1113,0.081
1776440700000,long,77450.0,438.1553959738635,3.346214118469785,True,H5,chop,-206.717,-0.4718,True,17494,0.425
1776618900000,long,75210.0,256.8335533295183,-1.1842127849834456,True,H5,chop,-2.707,-0.0105,True,1604,0.102
1776774600000,short,76340.0,281.91636255102304,-1.5000000000000229,True,H5,trend,-10.882,-0.0386,True,3030,0.054
1776792600000,long,75250.0,365.8320671930395,-1.1685919295967468,True,H5,trend,-29.765,-0.0814,True,3312,0.058
1776957300000,long,78050.0,273.87315044766444,-1.3109259702869538,True,H5,chop,-14.149,-0.0517,True,500,0.008
1776968100000,short,77950.0,352.90239692602205,-1.2454081349300627,True,H5,chop,40.557,0.1149,True,2003,0.085
1777239900000,long,77920.0,229.8552923300631,4.7872932125232674,True,H5,trend,-3.487,-0.0152,True,286,0.004
1777478400000,long,75860.0,268.2631843843837,-1.2144021604781203,True,H5,chop,-9.479,-0.0353,True,383,0.012
1777487400000,long,75100.0,343.14660057937516,7.532362344555667,True,H5,chop,-15.835,-0.0461,True,776,0.013
1777510800000,short,76230.0,217.17985674630597,-1.3773887819108719,True,H5,chop,-43.192,-0.1989,True,2329,0.11
1777555800000,long,76120.0,202.4928730203178,17.862235067438522,True,H5,trend,-3.039,-0.015,True,459,0.009
1777639500000,short,77920.0,176.76198978286536,-1.2197897275811151,True,H5,chop,-12.781,-0.0723,True,2105,0.108
1777844700000,long,78630.0,157.6199696048549,4.595769214464097,True,H5,chop,-30.841,-0.1957,True,7819,0.437
1777860900000,short,79910.0,325.30884094423317,-1.2030734473858273,True,H5,chop,-189.169,-0.5815,True,20185,0.476
1777866300000,long,79960.0,354.9965904604471,2.6981847653221656,True,H5,chop,2.628,0.0074,True,887,0.044
1777952700000,short,80890.0,230.4960477077168,-1.2619223261668455,True,H5,chop,2.261,0.0098,True,201,0.013
1777990500000,long,81050.0,256.70108303904715,1.96606004523963,True,H5,chop,0.163,0.0006,True,528,0.009
1778067000000,short,82650.0,243.4358522966672,4.61476171984882,True,H5,chop,37.584,0.1544,True,277,0.01
1778076900000,long,81380.0,299.4778078855113,0.4256368885601689,True,H5,chop,152.729,0.51,True,7131,0.153
1778167800000,long,79800.0,266.06658307681886,-1.2585127294028875,True,H5,chop,-3.382,-0.0127,True,590,0.019
1778254200000,long,79650.0,278.12638239853925,4.0861013189208,True,H5,chop,-17.199,-0.0618,True,2005,0.069
1778470200000,long,80560.0,294.3974514279082,2.125801493391628,True,H5,chop,-7.278,-0.0247,True,317,0.013
1778594400000,long,80410.0,203.5814163825174,-1.4999999999999782,True,H5,chop,-18.456,-0.0907,True,652,0.019
1778779800000,long,81410.0,331.39642061789897,-1.216631874586002,True,H5,chop,-5.906,-0.0178,True,384,0.012
1778853600000,long,78710.0,306.45413821169143,-1.3605841151814873,True,H5,trend,22.657,0.0739,True,1264,0.014
1779061500000,long,77200.0,262.490893829506,-1.0974546128501246,True,H5,chop,-21.228,-0.0809,True,952,0.016
1779068700000,long,76790.0,279.885746274823,-1.4270177694048798,True,H5,chop,-4.303,-0.0154,True,387,0.013
1779121800000,long,76210.0,300.4592063835919,1.4099571359838754,True,H5,chop,-1.82,-0.0061,True,1605,0.062
1779159600000,long,76580.0,217.20865100337375,1.3190258553147824,True,H5,chop,-2.592,-0.0119,True,151,0.012
1779326100000,short,78100.0,180.20960729272238,1.5001493811353837,True,H5,chop,-5.126,-0.0284,True,932,0.045
1779361200000,long,77150.0,181.47386011174905,-1.499999999999975,True,H5,chop,-78.216,-0.431,True,2260,0.101
1779572700000,long,76640.0,287.3374336796005,-1.2713440842588049,True,H5,chop,12.301,0.0428,True,3085,0.141
1779633000000,long,76370.0,180.80146530371377,-1.2112778406619369,True,H5,chop,-21.936,-0.1213,True,397,0.02
1779805800000,short,77940.0,330.1074912790045,14.861857023472451,True,H5,trend,2.238,0.0068,True,362,0.003
1779920100000,long,74350.0,248.35498533867445,-1.3798826639806872,True,H5,chop,-4.811,-0.0194,True,350,0.01
1779941700000,long,73020.0,303.3423036683214,0.5325527765587093,True,H5,chop,21.756,0.0717,True,2267,0.056
1779979500000,long,72780.0,287.59676113811304,-1.500000000000008,True,H5,chop,31.738,0.1104,True,5044,0.126
1780070400000,long,73770.0,297.0863108388743,-1.3321545053527524,True,H5,chop,-22.919,-0.0771,True,1567,0.044
1780271100000,long,73550.0,158.53052897054405,1.2211864526393446,True,H5,chop,-5.018,-0.0317,True,738,0.072
1780279200000,long,73230.0,205.2051895247913,1.4050958168327685,True,H5,chop,-39.237,-0.1912,True,1546,0.072
1780330500000,long,70830.0,316.12850761132023,0.7648808072259243,True,H5,chop,41.413,0.131,True,4624,0.115
1780366500000,long,70280.0,304.0436541070993,-1.180445158188752,True,H5,trend,6.018,0.0198,True,2710,0.054
1780394400000,long,69370.0,279.8142082499925,-1.5000000000000338,True,H5,chop,-32.921,-0.1177,True,2331,0.073
1780450200000,short,66990.0,396.6000096256331,-0.3790535358827331,True,H5,trend,5.444,0.0137,True,806,0.021
1780466400000,short,67320.0,398.6819719261903,-1.3162137164932246,True,H5,chop,16.262,0.0408,True,382,0.016
1780537500000,short,62790.0,483.52142415229775,-1.1002223212672118,True,H5,trend,3.788,0.0078,True,404,0.003
1780563600000,short,63600.0,421.47921105273537,0.6007056557859651,True,H5,chop,2.377,0.0056,True,133,0.003
1780622100000,long,63280.0,336.3251522064513,-1.1327621936764087,True,H5,chop,-7.428,-0.0221,True,439,0.013
1780648200000,short,62800.0,500.61715173512727,0.7178716287297102,True,H5,chop,2.353,0.0047,True,2586,0.108
1780729200000,long,60740.0,428.2552862746564,0.9455383023718594,True,H5,chop,-42.568,-0.0994,True,1951,0.04
1780877700000,long,63190.0,417.7976260862986,-1.257219281704711,True,H5,trend,-8.462,-0.0203,True,390,0.012
1780926300000,long,63440.0,363.6176429687804,0.8045685506258655,True,H5,chop,15.337,0.0422,True,20572,0.277
1781133300000,long,61170.0,272.6122298451877,13.58593264672264,True,H5,chop,-4.056,-0.0149,True,376,0.01
1781275500000,long,63480.0,245.1577935613611,-1.4318602589294167,True,H5,trend,-1.338,-0.0055,True,247,0.004
1781544600000,long,66790.0,218.5954669735262,-1.4606254897184303,True,H5,chop,-2.221,-0.0102,True,167,0.008
1750638600000,long,100550.0,480.09610512646015,0.15345219086400702,False,H21,trend,-32.751,-0.0682,True,2260,0.077
1752800400000,long,119780.0,475.447679186993,-1.3149137256407069,False,H21,trend,-22.882,-0.0481,True,635,0.018
1756141200000,long,112180.0,420.7743678827919,-1.3332546150697562,False,H21,chop,-377.316,-0.8967,True,11431,0.492
1758703500000,long,112510.0,212.2594721305442,1.8004725505881192,False,H21,chop,17.874,0.0842,True,624,0.073
1758893400000,long,109050.0,335.3866555224246,1.0549825925011267,False,H21,chop,-3.978,-0.0119,True,1694,0.045
1759338900000,long,117240.0,332.0008874419518,-1.4414144827417812,False,H21,chop,4.193,0.0126,True,3741,0.292
1760238000000,long,110040.0,543.2875530814413,16.26753631639926,False,H21,trend,-2.249,-0.0041,True,151,0.002
1760454900000,long,111130.0,566.9836284802058,0.8631414713774753,False,H21,chop,1.885,0.0033,True,227,0.006
1762308900000,long,101020.0,757.3854340182999,2.465419080075559,False,H21,chop,-2.229,-0.0029,True,562,0.011
1762317000000,long,101530.0,627.8221126936152,0.6798442446838285,False,H21,chop,-12.664,-0.0202,True,299,0.01
1762455600000,long,101630.0,591.3849219424798,-1.2148135593020049,False,H21,chop,-9.773,-0.0165,True,392,0.011
1763490600000,long,93180.0,520.4517030385283,-1.223795982067092,False,H21,chop,14.74,0.0283,True,2148,0.1
1763752500000,long,84460.0,806.7630101771053,-1.130862469731752,False,H21,chop,-8.508,-0.0105,True,1697,0.057
1763759700000,long,84460.0,698.7254180861745,-1.1510965498996328,False,H21,trend,-2.733,-0.0039,True,2062,0.061
1764109800000,long,87050.0,407.9758140368792,0.8415378351381846,False,H21,chop,-3.008,-0.0074,True,470,0.018
1764789300000,long,92540.0,476.12496804429446,3.4164874963009644,False,H21,chop,-3.7,-0.0078,True,2506,0.161
1764819900000,long,93430.0,366.4994729391066,-1.3186566656247416,False,H21,chop,-1.649,-0.0045,True,231,0.023
1764947700000,long,90960.0,418.6602003473916,-1.2715806276919928,False,H21,chop,-8.353,-0.02,True,324,0.008
1764962100000,long,89030.0,511.38281577647496,0.5827589576199754,False,H21,chop,48.011,0.0939,True,4005,0.133
1765873800000,long,86160.0,268.788345150186,1.3727033679994398,False,H21,chop,-0.796,-0.003,True,5543,0.55
1766094300000,long,85250.0,603.2800068677246,4.1673054878555,False,H21,chop,4.15,0.0069,True,194,0.006
1767016800000,long,87300.0,263.3607466120683,2.0997972316704177,False,H21,chop,-12.615,-0.0479,True,4395,0.252
1768229100000,long,90620.0,287.8016011518498,6.5800653149741475,False,H21,chop,-1.441,-0.005,True,3417,0.069
1768869900000,long,92670.0,227.62855028991268,-1.4999999999999831,False,H21,chop,-2.614,-0.0115,True,499,0.068
1769438700000,long,87810.0,270.9786104653319,1.2097126390790465,False,H21,chop,-349.041,-1.2881,True,35401,0.662
1769783400000,long,82760.0,372.41364033349527,-1.2777825213581355,False,H21,trend,46.563,0.125,True,11304,0.136
1769798700000,long,83050.0,619.5785639314115,-1.1675534081445298,False,H21,trend,19.057,0.0308,True,6126,0.061
1769895000000,long,77760.0,739.4200169589578,-1.1314543801502146,False,H21,trend,62.365,0.0843,True,3198,0.065
1770237000000,long,73500.0,675.1705652294173,-1.136076725988168,False,H21,chop,3.047,0.0045,True,2387,0.088
1770480000000,long,69000.0,548.5345213837027,-1.1572371412147975,False,H21,trend,80.41,0.1466,True,29840,0.079
1770653700000,long,69150.0,522.9789980408141,0.49924327932499835,False,H21,chop,70.873,0.1355,True,3053,0.09
1772578800000,long,68270.0,399.98469427449055,-1.2133519137645745,True,H21,trend,1.711,0.0043,True,479,0.013
1772635500000,long,71290.0,452.98934888771373,3.2395298114697013,True,H21,chop,-31.006,-0.0684,True,11452,0.102
1773033300000,long,67120.0,353.6535159325815,0.734739855895768,True,H21,chop,0.529,0.0015,True,270,0.012
1773044100000,long,67380.0,328.7009602014565,17.143064210135098,True,H21,trend,-29.031,-0.0883,True,4617,0.138
1773242100000,long,70080.0,458.32119978022695,-1.1911323326130334,True,H21,chop,-5.942,-0.013,True,1345,0.032
1773714600000,long,75120.0,413.05966368610234,-1.227327934085956,True,H21,chop,49.072,0.1188,True,2735,0.141
1773762300000,long,73800.0,356.9197284355701,0.7360852102092659,True,H21,chop,-12.637,-0.0354,True,9197,0.257
1775108700000,long,66540.0,259.0339226819167,-1.3210969402727017,True,H21,chop,-0.55,-0.0021,True,510,0.037
1776823200000,long,76210.0,270.40221702666327,12.787947615636387,True,H21,trend,-31.363,-0.116,True,2791,0.068
1777555800000,long,76090.0,202.4928730203178,17.033788803951563,True,H21,trend,-17.318,-0.0855,True,1046,0.02
1777897800000,long,78910.0,273.31252057703324,-1.360896382616307,True,H21,chop,-7.721,-0.0282,True,990,0.074
1777990500000,long,81050.0,256.70108303904715,1.55189417960524,True,H21,chop,0.163,0.0006,True,528,0.009
1779799500000,long,77060.0,177.57380292141758,-1.500000000000015,True,H21,chop,-30.386,-0.1711,True,1152,0.085
1780470000000,long,66940.0,376.19979175822345,-1.2224217073830235,True,H21,chop,-5.063,-0.0135,True,392,0.014
1780599600000,long,63650.0,439.5203268311026,0.6816190250554373,True,H21,chop,-114.025,-0.2594,True,18004,0.519
1780926300000,long,63440.0,363.6176429687804,0.7397880856487877,True,H21,chop,15.337,0.0422,True,20572,0.277
1781275500000,long,63460.0,245.1577935613611,-0.7915050177420899,True,H21,trend,-30.045,-0.1226,True,9629,0.167
1750626900000,short,99360.0,497.4838788544483,-1.2496563311478437,False,H21s,chop,0.82,0.0016,True,134,0.007
1752606900000,short,117090.0,526.6746523052025,-1.2778992673358887,False,H21s,chop,35.117,0.0667,True,5183,0.302
1752848100000,short,119060.0,401.4655710462665,2.25317252153775,False,H21s,trend,87.589,0.2182,True,2127,0.022
1753672500000,short,119370.0,255.73718763790382,-1.5000000000000195,False,H21s,chop,4.109,0.0161,True,447,0.084
1758581100000,short,112600.0,231.73687069430775,-1.5000000000000173,False,H21s,chop,1.589,0.0069,True,98,0.027
1759278600000,short,114010.0,247.48531871898382,-1.5000000000000018,False,H21s,chop,-1.689,-0.0068,True,883,0.11
1759521600000,short,122600.0,542.8418466212429,0.7563743827456895,False,H21s,chop,34.636,0.0638,True,850,0.03
1760032800000,short,120950.0,536.5315541239703,-1.2817867818545274,False,H21s,chop,-15.438,-0.0288,True,2580,0.091
1760137200000,short,113630.0,1941.1070535737485,1.8626078573788662,False,H21s,chop,18.576,0.0096,True,10753,0.11
1760359500000,short,114740.0,401.7485469371083,-1.3570019134940423,False,H21s,chop,574.949,1.4311,True,12628,0.359
1760564700000,short,111120.0,505.7194307887978,0.9531174217454712,False,H21s,chop,5.712,0.0113,True,651,0.032
1760712300000,short,105550.0,714.2339454909268,-1.1847258882512421,False,H21s,chop,189.476,0.2653,True,13652,0.219
1761804000000,short,110230.0,575.2194612337455,-1.2395390095190284,False,H21s,chop,9.526,0.0166,True,549,0.023
1762284600000,short,101320.0,673.5743977776774,2.547162331279134,False,H21s,chop,5.214,0.0077,True,629,0.013
1762302600000,short,101020.0,662.7961782097531,-1.1905186000635593,False,H21s,trend,106.89,0.1613,True,7058,0.125
1762466400000,short,101240.0,500.37494008068995,-1.2529103475477714,False,H21s,chop,60.152,0.1202,True,4018,0.258
1762884000000,short,103470.0,399.258570336103,1.1417193865526096,False,H21s,chop,110.642,0.2771,True,4842,0.206
1763046900000,short,102850.0,572.9586247349251,3.7330487886268706,False,H21s,chop,33.67,0.0588,True,985,0.017
1763106300000,short,97450.0,657.3727338819638,0.7326811084620086,False,H21s,chop,135.26,0.2058,True,9450,0.172
1763163900000,short,94850.0,620.4996359683607,-1.191075857466004,False,H21s,chop,65.031,0.1048,True,6798,0.221
1763689500000,short,87220.0,525.9334191532864,2.438559622365766,False,H21s,chop,3.936,0.0075,True,304,0.017
1764086400000,short,87000.0,397.2463596505144,-1.273759588623221,False,H21s,chop,-1.981,-0.005,True,3633,0.131
1764097200000,short,87200.0,405.14989513917345,0.8205193616528709,False,H21s,chop,-27.636,-0.0682,True,1001,0.022
1764774000000,short,92880.0,534.7789922766339,0.9529450620909903,False,H21s,chop,168.378,0.3149,True,29401,0.39
1767584700000,short,92900.0,263.5121697115975,-1.4406817344606817,False,H21s,chop,-1.734,-0.0066,True,1892,0.286
1768196700000,short,92070.0,246.3953284819175,1.2387765298984106,False,H21s,chop,-20.346,-0.0826,True,2183,0.659
1768415400000,short,97000.0,490.8899775168103,1.0497090799720414,False,H21s,chop,7.784,0.0159,True,245,0.005
1768460400000,short,96200.0,245.45889891961866,-1.4898987183975487,False,H21s,chop,1.166,0.0048,True,358,0.043
1768487400000,short,96750.0,298.29370853395676,0.7630212659380791,False,H21s,trend,-4.308,-0.0144,True,409,0.004
1768925700000,short,90840.0,361.0226044906028,3.4672990493201676,False,H21s,chop,98.997,0.2742,True,4957,0.217
1769893200000,short,77960.0,758.7652267689684,-1.1284323484550913,False,H21s,chop,4.77,0.0063,True,326,0.006
1769998500000,short,77410.0,672.0711549589955,2.6887926771834856,False,H21s,chop,118.828,0.1768,True,3301,0.093
1770160500000,short,75810.0,570.047844235196,-1.1662360466026147,False,H21s,chop,34.707,0.0609,True,1890,0.064
1770310800000,short,68270.0,911.0805535510978,8.573108176383242,False,H21s,trend,0.644,0.0007,True,130,0.001
1770365700000,short,65080.0,711.6300738253981,0.5349537360334566,False,H21s,chop,7.113,0.01,True,1948,0.034
1770910200000,short,67890.0,424.40437687491897,5.533276268163276,False,H21s,chop,60.262,0.142,True,2922,0.036
1771248600000,short,68820.0,382.2244764081003,-0.017934075769028862,False,H21s,trend,-40.97,-0.1072,True,16655,0.186
1772481600000,short,69080.0,461.4842121336444,0.521615894262236,True,H21s,chop,83.945,0.1819,True,6229,0.108
1772657100000,short,73460.0,442.8972735643182,-0.28518311423695525,True,H21s,trend,20.727,0.0468,True,2544,0.059
1773322200000,short,70370.0,286.5162986649847,1.0523586897903636,True,H21s,chop,9.365,0.0327,True,41752,0.562
1773414900000,short,72730.0,409.76610265935426,5.195946914224342,True,H21s,chop,175.733,0.4289,True,4885,0.1
1774218600000,short,68250.0,293.0284505479192,-1.2911406719739351,True,H21s,chop,3.462,0.0118,True,1854,0.086
1774447200000,short,71590.0,294.6123733188477,0.8182262700570833,True,H21s,chop,36.435,0.1237,True,11714,0.179
1774930500000,short,67820.0,266.3302841715686,0.9762533545221778,True,H21s,chop,141.09,0.5298,True,6661,0.265
1775656800000,short,71640.0,335.61809777081,0.705946237425872,True,H21s,chop,43.779,0.1304,True,2994,0.056
1779120900000,short,76600.0,299.3714530284842,0.9350423935490185,True,H21s,chop,-69.833,-0.2333,True,10450,0.297
1780314300000,short,72710.0,194.31301639429574,10.531250532485773,True,H21s,trend,40.653,0.2092,True,1585,0.032
1780421400000,short,67800.0,372.7019580837255,2.6521638677428223,True,H21s,chop,60.259,0.1617,True,5445,0.167
