bar_ts,side,lvl,atr,r,oos,kind,regime,m5_delta_at_level,m5_absorption_ratio,m5_large_order_z,m5_stacked_imb,m5_exhaustion,m5_vol_concentration,m5_level_near_poc,m5_bar_imb_ratio,m5_delta_norm_bar,m15_delta_at_level,m15_absorption_ratio,m15_large_order_z,m15_stacked_imb,m15_exhaustion,m15_vol_concentration,m15_level_near_poc,m15_bar_imb_ratio,m15_delta_norm_bar,h1_delta_at_level,h1_absorption_ratio,h1_large_order_z,h1_stacked_imb,h1_exhaustion,h1_vol_concentration,h1_level_near_poc,h1_bar_imb_ratio,h1_delta_norm_bar
1764939600000,short,3133.085,15.48961030191415,-1.4999999999999858,False,H5,trend,152.74,7.7198,0.6048,1,-152.74,0.8265,0.0,0.078,3.7677,194.62,1.594,0.6041,4,-29.08,0.1948,0.0,-0.1175,-131.3338,194.62,1.594,-0.9626,4,-29.08,0.1401,0.0,-0.1341,-1033.3346
1764945900000,long,3093.4130999999998,18.267503630208832,0.5212443325143062,False,H5,chop,56.86,0.8012,-0.3519,5,-5.19,0.3344,0.0,-0.2817,-250.298,-48.63,1.4069,-0.8839,0,-19.51,0.3959,0.0,0.2873,346.7589,-955.35,3.1176,-0.391,5,-5.19,0.2582,0.0,0.0659,375.8144
1765308600000,short,3373.9694,25.003687582254788,-1.3827374528847747,False,H5,trend,11.59,1.7497,-0.8784,1,-11.59,0.8269,0.0,0.137,5.7424,71.5,1.2198,0.1092,2,-58.96,0.2124,0.0,-0.2253,-205.4649,371.75,1.9204,-0.4501,1,-2.27,0.1863,0.0,-0.1246,-279.6104
1765731600000,short,3099.1311,15.267933501391425,1.3350407834204043,False,H5,chop,-98.3,0.0594,-0.6811,2,98.3,0.4275,0.0,-0.0386,-7.3009,-29.4,0.9204,0.3217,2,1.35,0.3052,0.0,-0.2387,-267.9531,-29.4,0.9204,-0.4358,2,1.35,0.3107,0.0,-0.0634,-168.1151
1765849500000,long,2940.2334,17.11985743385381,0.6831289864442137,False,H5,chop,213.54,0.3721,-0.1371,1,3.87,0.4784,1.0,0.0287,10.3798,39.44,0.6367,-0.8479,1,-286.55,0.496,0.0,-0.0431,-18.0971,301.38,0.787,0.427,3,-178.15,0.1812,0.0,-0.0526,-190.9736
1766068200000,short,2965.1054,24.784995858330248,-1.0905805356551264,False,H5,trend,594.19,2.9082,-0.1307,2,-594.19,0.5389,0.0,0.2545,105.7547,-70.56,0.6758,-0.9983,3,-152.08,0.1405,0.0,-0.0899,-325.8742,334.34,1.1551,0.1467,3,-3288.83,0.0927,0.0,0.0244,293.4425
1766413800000,short,3059.848,13.452693315951068,-1.208149652755679,False,H5,trend,204.35,2.2602,0.4598,1,3.0,0.8791,1.0,-0.0136,-2.0732,81.83,1.4345,-0.7759,1,140.53,0.2353,0.0,-0.1756,-835.8438,978.61,1.4608,1.475,2,31.44,0.1386,0.0,-0.0045,-41.7128
1767369600000,long,3078.9206999999997,18.868184827972044,4.347227868155388,False,H5,chop,-41.5,1.1923,-0.0708,1,-42.16,0.5578,1.0,-0.0384,-14.4635,2402.32,0.3906,2.1742,1,2233.5,0.4034,0.0,0.1716,353.7738,2402.32,0.3906,1.1199,1,2233.5,0.1145,0.0,0.0874,1029.5919
1767425400000,long,3078.6666999999998,9.641641445465812,5.825330002305736,False,H5,chop,-87.0,1.5433,-0.6322,1,-87.0,0.6236,0.0,-0.0618,-31.9645,-79.49,1.5194,-0.5138,0,0.28,0.5149,0.0,0.1454,345.5895,-1400.97,2.1999,0.1781,5,-416.38,0.2152,0.0,-0.1801,-1986.7364
1768409100000,short,3387.8716,18.801021458898177,0.6719439911843615,False,H5,chop,369.79,1.9542,0.9063,1,-24.84,0.483,1.0,-0.1171,-52.5073,-2.51,0.8898,-1.3308,1,-5.75,0.2638,0.0,-0.2241,-361.7984,2732.49,2.7258,1.138,3,-106.83,0.1888,0.0,0.0297,270.8959
1768579200000,long,3260.2475999999997,14.708656210912848,3.772980931001791,False,H5,chop,6.69,0.0511,-1.4057,0,6.69,0.9245,0.0,-0.0613,-18.7461,-403.2,2.7094,-0.4692,5,-11.12,0.4502,0.0,0.0522,70.2579,-595.11,3.209,-0.6422,6,-11.12,0.3191,0.0,0.1759,998.2367
1768949100000,long,2942.9912,17.54372471853908,0.5876800876300077,False,H5,chop,481.49,0.4255,1.6812,1,-0.03,0.4588,0.0,0.0931,41.4023,928.12,0.2081,0.0465,2,-1758.61,0.3758,0.0,-0.0421,-43.2821,2180.65,0.5292,2.2192,12,653.61,0.1705,1.0,-0.0036,-36.8417
1769101200000,short,2946.233,19.487008275312455,-1.1383749174936102,False,H5,chop,29.53,1.4001,-0.491,1,-37.05,0.7372,1.0,0.1321,12.7757,-138.87,0.8452,1.0894,1,-0.85,0.4373,0.0,-0.2284,-157.2658,560.31,1.3717,2.4503,2,-233.58,0.2286,1.0,0.0491,106.6408
1769181300000,long,2900.192,15.94140698269443,11.13843258193458,False,H5,chop,-39.85,39850000000.0,-1.0666,9,-39.85,0.3674,0.0,-0.1659,-55.5804,-414.19,2.3858,0.2771,3,-145.79,0.2268,0.0,0.2344,501.2983,-414.19,2.3858,-0.4788,3,-145.79,0.1014,0.0,0.1825,1131.5457
1769461200000,long,2899.8571,15.247872068323437,1.0154899418000565,False,H5,chop,484.71,0.4442,0.3553,1,-391.45,0.8842,0.0,0.0001,0.0308,166.95,0.7275,2.5446,2,-233.75,0.3829,1.0,0.1624,70.4184,166.95,0.7275,-0.1482,2,-233.75,0.1658,0.0,0.2624,1067.3424
1769621400000,long,2997.3025,14.76543604474331,-1.500000000000011,False,H5,trend,-1.94,1.2082,-0.8543,0,-1.94,0.8797,0.0,0.1741,7.5325,481.15,0.2581,0.4289,3,-8.37,0.2383,0.0,0.0548,73.0815,454.33,0.3251,-0.4661,3,-8.37,0.1629,0.0,-0.0218,-80.3999
1769783400000,long,2727.4759,16.706960890669823,-1.500000000000024,False,H5,trend,-37.46,2.3241,-0.4329,4,-37.46,0.709,0.0,-0.2748,-18.8029,-143.28,2.7676,-0.9504,2,119.63,0.185,0.0,0.0881,238.2995,-177.37,3.1881,-1.4184,1,119.63,0.1421,0.0,0.0358,208.9141
1769951700000,short,2406.4264999999996,16.60539549919043,12.906396036886012,False,H5,chop,-14.19,0.9357,0.3005,2,-42.84,0.6142,1.0,0.0266,4.5244,94.59,2.4488,-0.5359,4,12.66,0.5754,0.0,0.1704,76.7389,203.43,1.5337,-0.4097,3,-30.18,0.2124,0.0,0.1357,485.3043
1769967900000,long,2299.7387,25.406796231243955,0.9109977516150345,False,H5,chop,359.51,0.1551,1.9693,1,51.38,0.457,1.0,0.2547,25.3298,3.43,0.9334,-1.0461,1,4.59,0.3634,0.0,0.2128,92.8519,409.7,0.8102,1.2835,0,71.49,0.214,0.0,0.1321,317.739
1770012900000,long,2192.7752,32.52537983702855,-1.0648326921400397,False,H5,chop,798.64,0.4205,2.5899,1,36.07,0.5245,1.0,-0.0461,-10.7252,-690.96,1.8618,1.3753,5,-12.75,0.213,1.0,0.0025,2.7852,778.96,0.8302,3.1124,1,155.31,0.1009,0.0,0.0457,348.0734
1770132600000,short,2306.4343,22.124600554674274,1.563368604335775,False,H5,chop,-322.0,0.6613,0.0867,10,38.39,0.2031,0.0,0.1203,388.078,411.92,3.1919,-0.5162,5,34.33,0.2514,0.0,-0.1002,-205.7556,461.72,1.3664,-0.2186,4,34.33,0.1376,0.0,0.0584,578.5659
1770253200000,long,2148.6666,25.674734271664317,-1.1773747553340954,False,H5,trend,-741.53,2.529,2.2027,1,-24.68,0.9297,1.0,-0.3451,-32.0802,155.19,0.6414,0.0532,1,-5.17,0.3111,0.0,0.1637,100.3765,282.69,0.9012,2.9546,5,-42.03,0.1321,1.0,-0.01,-39.8625
1770273900000,short,2091.3215,27.6133955719216,-1.1571343287016709,False,H5,chop,49.29,1.3544,0.2503,2,-36.64,0.5761,1.0,0.0676,5.6831,-94.51,0.2738,-1.3399,2,5.43,0.1907,0.0,-0.1873,-312.8605,1090.56,1.6198,0.5396,4,15.29,0.1961,0.0,-0.0755,-383.7858
1771204500000,short,1973.3564999999999,11.992261275276478,0.44554956463329004,False,H5,chop,-347.38,0.4315,0.515,2,-419.19,0.4721,0.0,-0.0708,-44.1176,-182.59,0.6901,1.0509,0,13.6,0.4655,0.0,-0.347,-209.812,-471.3,0.6973,1.4662,2,-419.19,0.2493,0.0,-0.0892,-268.1938
1771517700000,long,1915.8199,14.343380599266169,0.5635474438626221,False,H5,chop,21.34,0.9651,0.9331,1,13.21,0.6371,1.0,-0.1052,-44.553,-29.94,1.3684,-1.1441,2,44.3,0.4175,0.0,0.0345,36.7752,-393.42,1.4795,-0.4455,2,-26.59,0.2152,0.0,-0.0584,-262.0756
1771849800000,long,1912.2125,8.65788577878337,-1.4999999999999876,False,H5,trend,947.44,0.2361,1.3917,0,947.44,1.0,1.0,0.3632,129.49,-1060.39,5.2102,-0.2394,4,-308.58,0.2886,0.0,-0.0717,-370.2059,-0.96,1.0005,0.4863,4,-308.58,0.2549,1.0,-0.0199,-161.2657
1772043300000,long,2061.7765,16.634190696813302,1.9461425579004037,False,H5,trend,-37.36,3.256,-1.0365,2,-37.36,0.7863,0.0,-0.166,-110.5705,-1680.13,6.111,0.9104,3,14.05,0.2893,0.0,0.0927,185.4349,-1789.14,2.1796,0.2179,3,-97.8,0.2435,0.0,-0.0507,-339.6011
1772134200000,short,2025.1051,15.633140679174467,-1.1521387011427535,False,H5,chop,-186.19,0.5875,0.3112,0,458.9,0.6022,1.0,-0.3886,-109.7802,-34.13,0.9582,0.4348,2,-106.93,0.3983,0.0,-0.2727,-251.4504,1644.96,1.4383,1.8629,6,-102.65,0.2251,1.0,0.2078,1612.6689
1772350200000,long,1998.9249,13.31569818494583,0.7163371138559103,True,H5,chop,-48.29,1.2405,0.4136,1,-10.47,0.9501,1.0,0.1539,19.0572,92.36,0.6087,-0.3894,0,-14.38,0.6394,0.0,0.2497,220.7169,264.79,0.6326,-0.3572,2,-74.73,0.4353,0.0,0.0883,219.5266
1772475300000,long,2031.3078999999998,21.07282590039342,-1.1135561146468063,True,H5,chop,-38.35,1.9751,-0.8893,2,-12.76,0.6026,0.0,0.2129,34.1487,159.85,0.5423,-0.3558,1,-32.39,0.6444,0.0,0.0785,29.2908,-224.92,1.1194,0.5819,1,-56.63,0.3952,0.0,0.0244,58.4596
1772640000000,short,2153.4529,21.232950826523197,-1.136233122578761,True,H5,trend,-95.05,0.9741,2.8067,7,-442.0,0.3044,1.0,0.2179,595.8051,101.06,1.0659,0.2987,1,-10.62,0.2248,0.0,-0.186,-799.1141,101.06,1.0659,-0.3771,1,-10.62,0.2128,0.0,-0.0689,-578.2639
1772730000000,short,2087.349,17.57217801911952,2.3871664728801565,True,H5,chop,-9.22,0.5673,-0.9105,1,9.22,0.9828,0.0,0.2676,38.6224,186.86,3.5126,-1.2871,2,-45.73,0.2445,0.0,-0.0536,-88.4142,186.86,3.5126,-1.1006,2,-45.73,0.2215,0.0,-0.0572,-309.516
1772738100000,short,2088.2005,15.09571411276795,1.9934532618208094,True,H5,chop,381.94,1.5868,2.5698,1,-65.22,0.4491,1.0,0.0591,31.4798,703.21,5.0026,0.4547,3,10.71,0.3023,0.0,-0.0901,-95.8093,1085.15,2.3129,0.2595,3,10.71,0.2737,0.0,-0.0478,-165.1131
1773072000000,short,2027.2820000000002,12.86922929043613,-1.4350008052697236,True,H5,chop,-190.27,0.7172,1.4005,1,117.49,0.6995,1.0,0.0805,28.1035,539.42,1.712,1.3987,2,-26.18,0.4186,1.0,0.0626,68.8068,826.91,1.2431,1.8848,4,-1149.89,0.338,1.0,0.0122,66.436
1773412200000,short,2196.1585999999998,15.684091948622005,7.634105168470402,True,H5,trend,-124.48,0.7268,-0.5667,6,0.18,0.3752,0.0,0.0879,114.532,138.78,1.3125,-0.597,1,-16.32,0.2649,0.0,-0.1822,-727.9848,125.74,1.0454,0.4758,6,0.18,0.1456,0.0,-0.0572,-1004.8666
1773670500000,short,2296.6418999999996,16.528312992124853,0.8445358450270164,True,H5,chop,-199.79,0.8347,1.8422,1,4.48,0.4455,1.0,-0.1373,-104.036,-429.81,0.7031,1.4152,1,-39.33,0.2709,1.0,-0.2206,-394.4631,366.0,1.0935,2.0873,1,4.48,0.1365,1.0,-0.075,-809.5194
1773705600000,long,2347.8581999999997,17.69244718902289,-1.2515091030069985,True,H5,trend,-32.22,9.615,-0.8419,1,-32.22,0.9793,0.0,-0.0831,-9.0214,210.21,0.7209,-0.2651,2,-71.77,0.2653,0.0,0.1845,599.1455,168.65,0.9125,-0.0918,2,-71.77,0.1657,0.0,0.0767,618.1022
1773933300000,short,2133.3758,16.288217064967306,-1.204183248225213,True,H5,trend,-2.91,0.3632,-1.3892,0,2.91,0.7256,0.0,-0.2552,-61.4192,586.74,3.9809,-0.0558,6,-98.83,0.2879,0.0,0.0555,94.4272,2865.61,4.5585,0.9647,5,-952.25,0.1777,0.0,0.0767,564.9833
1774017900000,short,2136.9701999999997,13.404847993380164,0.362545369590763,True,H5,chop,-227.02,0.5606,1.6582,0,-27.45,0.5466,1.0,-0.1803,-51.4955,1325.81,4.5517,0.0795,4,49.37,0.3519,0.0,-0.0332,-78.8371,-479.99,0.8797,0.4605,2,66.6,0.1988,0.0,0.0888,1317.8874
1774858500000,short,2062.6259999999997,9.798381948514928,-1.236048975411775,True,H5,chop,46.9,1.1669,0.4077,1,-4.51,0.8968,0.0,0.1021,28.2904,-142.24,0.7764,-0.1986,0,208.99,0.6915,0.0,-0.334,-367.5484,-204.43,0.919,0.7009,3,-55.5,0.319,0.0,-0.0343,-226.3088
1774870200000,short,2066.8765,8.890581014711652,-1.0874010306539716,True,H5,chop,123.71,1.1466,-0.9818,2,-518.35,0.2251,0.0,0.1272,849.9996,1269.73,1.5981,2.1949,1,-286.78,0.5502,1.0,0.0368,94.2548,682.84,1.1768,1.2878,5,-518.35,0.2176,0.0,0.179,2616.6344
1775079900000,short,2162.8843,10.553775984068128,17.407508892178182,True,H5,chop,8.72,8720000000.0,-1.1895,1,-8.72,0.9962,0.0,-0.3812,-82.5496,288.98,1.594,-0.0452,3,-230.76,0.497,0.0,0.1643,307.0541,288.98,1.594,-0.4552,3,-230.76,0.4436,0.0,-0.006,-36.9375
1775479500000,short,2152.1949,7.9747454848949335,1.2854901237490837,True,H5,chop,93.13,1.6331,0.6906,1,-30.92,0.9521,1.0,0.0177,2.4603,672.19,2.4422,0.1871,3,-172.39,0.4333,0.0,-0.0441,-109.2925,1409.66,2.3658,0.2009,3,-172.39,0.4559,0.0,-0.044,-234.0539
1778116500000,long,2325.974,8.11331540761611,0.39074333727855903,True,H5,chop,422.2,0.3432,0.1681,0,122.47,0.7968,1.0,0.2702,153.3331,605.39,0.3722,1.3665,1,-39.85,0.3974,1.0,0.2094,260.4669,2261.41,0.4671,1.0954,3,-222.5,0.2517,0.0,-0.0852,-962.3883
1778731200000,long,2239.6933,7.333164137280036,4.542187760798141,True,H5,chop,-969.53,2.609,0.7207,3,-56.41,0.767,1.0,-0.5542,-655.676,79.34,0.7834,0.6025,0,-58.62,0.4758,0.0,0.1054,79.72,79.34,0.7834,-0.4749,0,-58.62,0.3607,0.0,0.1534,432.8882
1780069500000,short,2031.6737,10.77320077892395,0.6807144404065895,True,H5,chop,-779.68,0.6266,0.785,1,-179.84,0.3546,0.0,-0.2078,-808.8803,-185.64,0.9251,0.2594,1,2.41,0.5913,0.0,-0.3083,-1028.8846,6909.5901,2.2952,2.507,7,-931.64,0.1672,0.0,0.1319,3792.0597
1780450200000,short,1867.9499999999998,14.609113525007464,-1.4142067393877253,True,H5,trend,5.86,1.4393,-0.7998,2,-5.86,0.9143,1.0,0.2888,33.4264,-28.84,0.9086,-0.2818,1,-56.29,0.3837,0.0,-0.1225,-139.1446,-22.98,0.9301,-1.5875,1,-56.29,0.2378,0.0,-0.0296,-111.2107
1780591500000,short,1777.3924,13.390248370775417,0.8897991335715802,True,H5,chop,548.92,4.6597,0.7485,1,-217.68,0.8685,1.0,0.1501,35.7424,-385.32,0.3642,0.4539,2,-111.93,0.4863,1.0,-0.1799,-114.6185,293.72,1.2874,-0.1749,2,-111.93,0.3546,0.0,-0.1698,-574.4031
1780632900000,long,1722.7853,12.29948354840972,-1.1384850278343903,True,H5,trend,0.04,0.8889,-1.4264,1,0.04,0.6,0.0,-0.2893,-74.3039,-631.11,2.5477,-0.0634,2,-419.23,0.3291,0.0,-0.1765,-411.275,-659.85,1.4642,0.2765,1,-113.05,0.2009,0.0,-0.0293,-211.4902
1780682400000,short,1595.8166999999999,19.528984959374572,7.88314601688655,True,H5,chop,-101.02,0.0558,-1.413,0,101.02,0.6626,0.0,-0.2949,-96.644,227.15,1.3125,-0.2379,1,9.24,0.5333,0.0,0.0491,55.6829,227.15,1.3125,-1.0069,1,9.24,0.1218,0.0,-0.1343,-1696.1158
1781703000000,long,1755.9874,8.348211665329785,1.3881210771583508,True,H5,chop,-38.53,1.1199,-0.0013,0,-20.81,0.9219,1.0,-0.1094,-44.7006,-442.97,2.0025,-0.3147,2,10.11,0.3281,0.0,0.2234,821.0609,-908.43,1.6489,-0.1819,1,0.61,0.2387,0.0,0.115,988.0547
1781804700000,short,1682.6218,10.523813692211709,-1.217237565975109,True,H5,chop,-41.2,0.6357,-1.0872,1,41.2,0.97,0.0,0.0246,14.4254,-372.97,0.6033,0.6543,3,-10.22,0.5052,0.0,-0.0979,-109.1021,-1447.63,0.7817,1.4542,0,4.53,0.3323,0.0,-0.0937,-975.8782
1750611600000,long,2190.3894999999998,21.56570331553284,-1.1269602402917203,False,H21,trend,-153.87,1.8223,-0.0374,1,5.4,0.4368,0.0,0.2132,58.4929,128.82,0.6739,-0.8899,2,-11.66,0.1982,0.0,0.174,436.4583,239.87,0.8848,0.2453,2,-85.34,0.2076,0.0,0.0339,191.53
1752707700000,long,3348.862,24.709051677434687,0.6909346747177789,False,H21,chop,-177.43,1.9766,0.0403,1,-177.43,0.6334,0.0,-0.0319,-5.4227,-9.2,1.0221,-0.3812,1,-22.2,0.1634,1.0,0.1988,227.6708,158.08,0.7465,-1.0482,1,-22.2,0.1769,0.0,0.0536,158.395
1753361100000,long,3624.638,23.291347478502033,-1.1945270665075065,False,H21,trend,20.82,0.9534,0.3385,2,-6.37,0.4787,1.0,-0.3026,-117.7343,-229.79,3.0816,-0.4933,1,-66.37,0.2158,0.0,0.4237,315.3313,-352.96,1.631,-0.5492,4,-6.37,0.183,0.0,-0.089,-424.2782
1753386300000,long,3726.9346,24.045882549318044,-1.1937407886961582,False,H21,chop,-105.36,1.2943,-0.0414,3,-192.54,0.4755,0.0,-0.3593,-138.3459,-51.92,1.881,-1.0094,2,-482.44,0.3279,0.0,-0.0559,-61.0113,-395.71,1.4592,-0.3835,3,-192.54,0.1947,0.0,-0.1841,-775.4172
1753722900000,long,3781.0249000000003,21.119348902994098,-1.2237891493108493,False,H21,chop,-135.64,238.9649,-1.1086,7,-135.64,0.3543,0.0,-0.5258,-155.5526,-267.67,2.1512,-0.7033,2,-250.57,0.237,0.0,-0.0898,-152.0374,-403.81,2.7367,-1.1871,3,-250.57,0.188,0.0,-0.1097,-387.2288
1754891100000,long,4298.774600000001,20.24435558944309,-1.2654304418957185,False,H21,chop,-123.22,56.2556,-0.9767,7,-123.22,0.5345,0.0,-0.5467,-113.3126,267.03,0.8091,1.2087,2,-246.41,0.3334,0.0,0.0141,17.6247,143.81,0.8973,0.8575,2,-246.41,0.1594,0.0,-0.0768,-277.9683
1754935200000,long,4269.240400000001,29.205060711819698,-1.1827269099920135,False,H21,chop,-8.31,1.2446,-2.165,2,-8.31,0.4493,0.0,-0.0244,-2.3746,-397.86,1.4025,0.351,6,-55.95,0.1604,0.0,-0.3018,-729.743,-397.86,1.4025,-0.7447,12,-55.95,0.1399,0.0,-0.1227,-693.5836
1755525600000,long,4276.190699999999,33.395935431141865,1.0868458524642732,False,H21,chop,-79.36,79359999000.0,-1.0798,8,-79.36,0.2434,0.0,-0.4608,-611.3025,-460.21,1.3798,2.1466,3,-160.22,0.1264,1.0,0.1003,189.8833,-460.21,1.3798,-0.0956,3,-160.22,0.1234,0.0,0.0555,315.9085
1756076400000,long,4778.098,42.64595588695491,-1.1400513220018336,False,H21,trend,470.48,0.3281,1.4297,1,58.84,0.4144,0.0,0.2832,46.7939,-798.45,2.8687,1.9857,6,72.6,0.1806,0.0,0.1079,67.9868,-767.56,1.996,0.3832,5,-38.28,0.1458,0.0,-0.0553,-86.9339
1756125000000,long,4606.1466,28.67513068920296,-1.2007901310862361,False,H21,trend,0.43,0.0,-1.3113,1,0.43,0.5074,0.0,0.3811,208.5992,829.92,0.3882,1.2003,4,-10.66,0.239,1.0,0.1754,212.2512,1740.62,0.5177,2.4409,2,-9.34,0.1414,1.0,0.2219,977.9948
1758142800000,long,4488.5424,32.45010406145685,5.143855779852258,False,H21,trend,-139.65,139650000000.0,-1.2929,5,-139.65,0.5884,0.0,-0.4892,-113.3309,-872.7,2.7486,2.3362,3,-64.58,0.2256,1.0,0.1899,144.8938,-872.7,2.7486,1.3353,3,-64.58,0.1539,0.0,0.1857,306.3768
1758517200000,long,4282.5401999999995,18.234252686032043,-1.2935779898509683,False,H21,chop,8.24,0.2975,-0.8786,1,8.24,0.9077,0.0,-0.1656,-23.1263,-116.02,1.1257,1.7871,1,-579.5,0.4183,1.0,-0.0341,-22.9063,-891.78,1.681,2.2538,24,-51.12,0.1051,1.0,-0.4183,-2665.9316
1758548700000,long,4177.002200000001,22.23688050693348,-1.2348014933287121,False,H21,trend,-1165.09,180.7978,-0.1704,5,-1165.09,0.6285,0.0,-0.664,-313.8071,-343.16,1.4545,1.0013,6,-440.92,0.1621,0.0,0.0222,44.4824,-341.13,1.4499,-0.4137,6,-440.92,0.1603,0.0,0.0471,252.1352
1758680100000,long,4163.963,15.251625425657142,-1.3412720680409693,False,H21,chop,-598.69,4.7517,2.1876,8,-598.69,0.4202,0.0,-0.3337,-126.2357,-699.97,2.0231,1.2822,4,-505.01,0.4424,0.0,-0.1346,-142.2471,-1093.01,1.664,1.8273,7,-23.9,0.264,0.0,-0.2036,-682.4066
1759411800000,long,4390.478,14.792081417887749,1.218160226471559,False,H21,chop,119.33,0.3359,0.0046,4,-26.77,0.6039,1.0,0.0058,0.8484,-215.67,1.3021,0.4727,1,39.29,0.2923,0.0,0.1337,239.1435,-137.76,1.0723,0.5021,4,-5.0,0.1532,0.0,0.1734,1574.0503
1759886100000,long,4458.6259,22.430014796438318,0.8246643473207622,False,H21,chop,-219.92,5.9677,1.8682,2,-30.45,0.4867,1.0,-0.1436,-11.424,5.52,0.9167,-0.6831,3,-110.58,0.335,0.0,0.3678,221.8991,-214.4,2.9399,-0.8373,4,-110.58,0.2089,0.0,0.1279,169.5942
1760318100000,long,4133.045899999999,30.677210459772226,0.5636756869351918,False,H21,chop,-0.09,1.0016,-0.3834,1,-10.19,0.3451,0.0,0.1829,16.9683,8.72,0.8425,-0.9191,1,19.95,0.2167,0.0,0.0383,12.3437,58.81,0.7634,-0.5457,1,-66.93,0.09,0.0,0.1433,214.3314
1760449500000,long,3930.7504,34.108366731603226,3.8887632833237453,False,H21,chop,-48.83,1.0948,0.6461,1,-38.15,0.1993,0.0,-0.0576,-38.5029,12.36,0.37,-1.1078,3,-7.94,0.1627,0.0,0.0446,77.8026,488.97,0.678,0.0003,5,-1.5,0.0915,0.0,0.0173,110.8508
1761051600000,long,3861.3549999999996,19.487966748453406,0.9914426531883718,False,H21,chop,-261.89,261890000000.0,-0.7905,7,-261.89,0.4139,0.0,-0.5566,-522.6589,-703.24,4.0618,-0.1589,3,-48.25,0.165,0.0,-0.1195,-272.7529,-1461.11,3.8358,-0.2175,4,-415.43,0.1365,0.0,-0.1557,-1124.1942
1761067800000,long,3997.5045,37.98921020776396,-1.1315342066253,False,H21,trend,37.31,0.8028,-0.9115,1,-10.03,0.2317,0.0,0.5546,529.2113,325.98,0.7293,1.6403,2,-30.56,0.173,0.0,0.2069,216.0921,260.11,0.8192,-0.2915,9,-71.03,0.0709,0.0,0.0154,99.9371
1761149700000,long,3815.2473,32.37986241195252,0.7498556055796289,False,H21,chop,86.71,0.2724,-0.806,7,86.71,0.3582,0.0,-0.3579,-66.9537,-624.47,3.5605,1.0324,7,-231.23,0.1796,1.0,-0.2304,-174.7104,-1092.35,1.4221,1.7159,7,-25.65,0.1132,0.0,-0.0722,-377.3651
1762196400000,long,3620.6764999999996,26.308696044007196,-1.1720285040896579,False,H21,chop,-230.9,7.5615,-0.2099,4,-230.9,0.5283,0.0,-0.3267,-43.5635,-888.03,2.4046,0.9416,4,-290.94,0.3045,0.0,-0.2101,-188.324,-1145.58,2.6401,0.7117,4,-290.94,0.1794,0.0,-0.0161,-35.1302
1762463700000,long,3297.228,25.10581901056291,-1.164166522441111,False,H21,trend,3.77,0.4006,-0.9519,4,3.77,0.6036,0.0,-0.5384,-52.7304,-9.38,1.0778,-0.5888,1,-8.64,0.3135,0.0,0.1411,67.9842,55.45,0.7394,-0.7415,1,-3.88,0.205,0.0,0.0322,51.2351
1762745400000,long,3627.9147,20.12064374716718,-1.225385103577434,False,H21,chop,-144.14,2.1267,0.5687,1,75.14,0.752,0.0,0.0915,8.2791,1085.45,0.2119,1.5719,1,-48.16,0.4602,1.0,0.399,203.6386,812.0,0.6372,2.1416,1,-77.71,0.2674,1.0,0.0922,167.8177
1764772200000,long,3059.188,21.65894943921391,8.702915879138764,False,H21,trend,45.03,0.0663,-0.7311,0,45.03,0.7057,0.0,0.2005,91.612,-413.84,2.2241,-0.2788,2,67.79,0.0917,0.0,-0.018,-101.2274,679.87,0.7699,1.4367,1,-193.38,0.0539,0.0,-0.0373,-616.1591
1764789300000,long,3115.3900000000003,21.85109301583919,2.0230753049571595,False,H21,chop,-11.24,1.0673,0.2063,3,-0.07,0.486,0.0,-0.1759,-26.9392,69.29,0.5372,-1.0341,1,16.33,0.3311,0.0,0.2053,62.487,220.31,0.854,1.9144,1,48.55,0.285,0.0,0.0768,100.0298
1764936900000,long,3120.6445000000003,15.414720377083478,-1.253057177138233,False,H21,chop,-1.67,1.0451,-1.0339,3,-1.67,0.5655,0.0,-0.3145,-78.3459,-200.83,1.9813,-0.5996,2,-214.58,0.4673,0.0,-0.3194,-217.3007,-67.74,1.1182,-0.4342,1,-214.58,0.3139,0.0,-0.0787,-162.025
1765568700000,long,3062.5937999999996,21.956901790961087,2.209268019845882,False,H21,chop,-86.81,2.0857,-0.5541,2,-86.81,0.5546,0.0,0.1565,32.9477,-220.87,3.3683,-0.3736,1,-322.09,0.6055,0.0,0.2268,99.1784,-220.87,3.3683,-1.2466,1,-322.09,0.2876,0.0,0.0921,188.144
1765849500000,long,2939.8431,17.11985743385381,0.8325945713959658,False,H21,chop,213.54,0.3721,-0.1371,1,3.87,0.4784,1.0,0.0287,10.3798,39.44,0.6367,-0.8479,1,-286.55,0.496,0.0,-0.0431,-18.0971,301.38,0.787,0.427,3,-178.15,0.1812,0.0,-0.0526,-190.9736
1768529700000,long,3296.5965,12.093670118952168,-1.3407357389831844,False,H21,chop,-256.28,1424.7778,-0.6965,1,-256.28,0.8355,0.0,-0.4676,-60.3183,156.99,0.6524,-0.1858,5,-248.63,0.4974,0.0,-0.287,-427.7213,-140.92,1.2417,-0.1379,5,-248.63,0.2986,0.0,-0.3141,-910.0091
1769112000000,long,2946.233,16.82199783393041,-1.2189271028540805,False,H21,chop,51.09,0.1648,-1.0371,0,51.09,0.7308,0.0,0.2369,17.3457,296.01,0.5955,0.3827,1,-196.97,0.4198,0.0,0.0799,57.536,278.51,0.626,-0.3108,3,652.22,0.3881,0.0,0.1153,352.2007
