market_slug,timestamp_ms,seconds_till_end,oracle_btc_price,binance_btc_price,lag,binance_ret1s_x100,binance_ret5s_x100,binance_volume_1s,binance_volume_5s,binance_atr_5s,binance_atr_30s,binance_rvol_30s,binance_volma_30s,binance_volume_spike,binance_vwap_30s,binance_p_vwap_5s,binance_p_vwap_30s,lat_dir_raw_x1000,lat_dir_norm_x1000,up_bid_1_price,up_bid_1_size,up_bid_2_price,up_bid_2_size,up_bid_3_price,up_bid_3_size,up_bid_4_price,up_bid_4_size,up_bid_5_price,up_bid_5_size,up_ask_1_price,up_ask_1_size,up_ask_2_price,up_ask_2_size,up_ask_3_price,up_ask_3_size,up_ask_4_price,up_ask_4_size,up_ask_5_price,up_ask_5_size,down_bid_1_price,down_bid_1_size,down_bid_2_price,down_bid_2_size,down_bid_3_price,down_bid_3_size,down_bid_4_price,down_bid_4_size,down_bid_5_price,down_bid_5_size,down_ask_1_price,down_ask_1_size,down_ask_2_price,down_ask_2_size,down_ask_3_price,down_ask_3_size,down_ask_4_price,down_ask_4_size,down_ask_5_price,down_ask_5_size,pm_up_bid_depth5,pm_up_ask_depth5,pm_up_total_depth5,pm_down_bid_depth5,pm_down_ask_depth5,pm_down_total_depth5,pm_up_spread,pm_down_spread,pm_up_imbalance,pm_down_imbalance,pm_up_microprice,pm_down_microprice,pm_up_bid_slope,pm_up_ask_slope,pm_down_bid_slope,pm_down_ask_slope,pm_up_bid_eatflow,pm_up_ask_eatflow,pm_down_bid_eatflow,pm_down_ask_eatflow
btc-updown-5m-1780095000,1780095011000,289,73373.64,73471.54,97.90,0.0000,-0.0134,0.2544,1.6398,1.9640,2.5793,0.011322,0.5765,0.4412,73470.53,-0.0001,0.0014,0.0000,0.0000,0.4700,25.92,0.4600,8.00,0.4500,50.03,0.4400,15.18,0.4300,110.00,0.4800,417.85,0.4900,25.00,0.5000,71.04,0.5100,51.00,0.5200,66.00,0.5200,417.85,0.5100,25.00,0.5000,71.04,0.4900,51.00,0.4800,66.00,0.5300,25.92,0.5400,8.00,0.5500,50.03,0.5600,15.18,0.5700,110.00,209.13,630.89,840.02,630.89,209.13,840.02,0.0100,0.0100,-0.5021,0.5021,0.4706,0.5294,0.1622,0.7019,0.7019,0.1622,-459.6426,-27.8863,-27.9014,-459.8916
btc-updown-5m-1780095000,1780095012000,288,73371.54,73462.11,90.57,-0.0128,-0.0262,0.4170,2.0568,3.8520,2.8937,0.011492,0.5895,0.7073,73470.31,-0.0102,-0.0112,-11.6246,-0.0002,0.4200,5.74,0.4000,5.00,0.3900,20.00,0.3800,191.86,0.3700,120.30,0.4700,203.51,0.4800,570.76,0.4900,51.00,0.5000,118.04,0.5100,106.00,0.5300,203.51,0.5200,570.76,0.5100,51.00,0.5000,118.04,0.4900,106.00,0.5800,5.74,0.6000,5.00,0.6100,20.00,0.6200,191.86,0.6300,120.30,342.90,1049.31,1392.21,1049.31,342.90,1392.21,0.0500,0.0500,-0.5074,0.5074,0.4214,0.5786,0.0313,0.7379,0.7379,0.0313,-372.7090,44.4301,43.5539,-372.2785
btc-updown-5m-1780095000,1780095013000,287,73371.34,73462.11,90.77,0.0000,-0.0128,0.0000,0.7130,1.8880,2.8937,0.011492,0.5883,0.0000,73470.23,-0.0102,-0.0111,0.0000,0.0000,0.4100,5.00,0.3900,36.12,0.3800,221.86,0.3700,120.00,0.3600,70.00,0.4200,148.32,0.4300,231.69,0.4400,56.04,0.4500,169.00,0.4600,31.00,0.5800,148.32,0.5700,231.69,0.5600,56.04,0.5500,169.00,0.5400,31.00,0.5900,5.00,0.6100,36.12,0.6200,221.86,0.6300,120.00,0.6400,70.00,452.98,636.05,1089.03,636.05,452.98,1089.03,0.0100,0.0100,-0.1681,0.1681,0.4103,0.5897,0.0908,0.5975,0.5975,0.0908,-104.8323,-0.1194,-0.1194,-104.8323
btc-updown-5m-1780095000,1780095014000,286,73369.50,73462.10,92.60,-0.0000,-0.0128,0.0102,0.6816,1.8900,2.8940,0.011492,0.5886,0.0174,73470.23,-0.0053,-0.0111,-0.0126,-0.0000,0.3900,60.60,0.3800,260.00,0.3700,180.00,0.3600,70.00,0.3500,35.00,0.4000,272.11,0.4100,249.77,0.4200,69.40,0.4300,56.00,0.4400,31.00,0.6000,272.11,0.5900,249.77,0.5800,69.40,0.5700,56.00,0.5600,31.00,0.6100,60.60,0.6200,260.00,0.6300,180.00,0.6400,70.00,0.6500,35.00,605.60,678.28,1283.88,678.28,605.60,1283.88,0.0100,0.0100,-0.0566,0.0566,0.3918,0.6082,0.5294,0.7694,0.7694,0.5294,-66.8146,-12.5034,-12.5034,-66.8146
btc-updown-5m-1780095000,1780095015000,285,73366.75,73454.00,87.25,-0.0110,-0.0239,0.7634,1.4449,3.5100,3.1640,0.011595,0.6133,1.2448,73469.58,-0.0075,-0.0212,-9.6201,-0.0001,0.3900,56.96,0.3800,270.00,0.3700,180.00,0.3600,108.00,0.3500,110.00,0.4000,303.33,0.4100,176.14,0.4200,70.40,0.4300,56.00,0.4400,31.00,0.6000,303.33,0.5900,176.14,0.5800,70.40,0.5700,56.00,0.5600,31.00,0.6100,56.96,0.6200,270.00,0.6300,180.00,0.6400,108.00,0.6500,110.00,724.96,636.87,1361.83,636.87,724.96,1361.83,0.0100,0.0100,0.0647,-0.0647,0.3916,0.6084,0.4510,0.7529,0.7529,0.4510,39.8061,-40.8510,-40.8510,39.8061
btc-updown-5m-1780095000,1780095016000,284,73365.84,73454.00,88.16,0.0000,-0.0239,0.0000,1.1906,3.5100,3.1637,0.011596,0.6132,0.0000,73469.57,-0.0075,-0.0212,0.0000,0.0000,0.3200,13.74,0.3100,45.00,0.3000,30.00,0.2900,25.00,0.2800,25.00,0.4000,801.41,0.4100,81.00,0.4200,42.40,0.4300,71.00,0.4400,46.00,0.6000,801.41,0.5900,81.00,0.5800,42.40,0.5700,71.00,0.5600,46.00,0.6800,13.74,0.6900,45.00,0.7000,30.00,0.7100,25.00,0.7200,25.00,138.74,1041.81,1180.55,1041.81,138.74,1180.55,0.0800,0.0800,-0.7650,0.7650,0.3213,0.6787,0.4234,0.8470,0.8470,0.4234,-26.5249,-31.6752,-31.6648,-26.5162
btc-updown-5m-1780095000,1780095017000,283,73359.25,73454.01,94.76,0.0000,-0.0110,0.0019,0.7756,1.6240,3.1640,0.011596,0.6132,0.0032,73469.57,-0.0039,-0.0212,0.0129,0.0000,0.3600,90.31,0.3500,110.00,0.3400,112.51,0.3200,66.74,0.3100,65.00,0.3900,62.89,0.4000,161.00,0.4100,96.00,0.4200,42.40,0.4300,86.00,0.6100,62.89,0.6000,161.00,0.5900,96.00,0.5800,42.40,0.5700,86.00,0.6400,90.31,0.6500,110.00,0.6600,112.51,0.6800,66.74,0.6900,65.00,444.56,448.29,892.85,448.29,444.56,892.85,0.0300,0.0300,-0.0042,0.0042,0.3777,0.6223,0.4506,0.4994,0.4994,0.4506,62.8395,15.5574,49.5111,62.4959
btc-updown-5m-1780095000,1780095018000,282,73356.53,73454.01,97.48,0.0000,-0.0110,0.0405,0.8160,1.6240,3.1640,0.011596,0.6145,0.0659,73469.54,-0.0001,-0.0211,0.0000,0.0000,0.3600,462.32,0.3500,241.00,0.3400,214.34,0.3300,129.00,0.3200,179.81,0.3700,31.32,0.3800,160.00,0.3900,90.00,0.4000,48.00,0.4100,116.00,0.6300,31.32,0.6200,160.00,0.6100,90.00,0.6000,48.00,0.5900,116.00,0.6400,462.32,0.6500,241.00,0.6600,214.34,0.6700,129.00,0.6800,179.81,1226.47,445.32,1671.79,445.32,1226.47,1671.79,0.0100,0.0100,0.4673,-0.4673,0.3694,0.6306,0.5735,0.4296,0.4296,0.5735,143.0188,-97.7646,-97.7963,143.0651
btc-updown-5m-1780095000,1780095019000,281,73356.53,73454.00,97.47,-0.0000,-0.0110,0.1044,0.9102,1.6240,3.1640,0.011595,0.6179,0.1690,73469.45,-0.0001,-0.0210,-0.0133,-0.0000,0.3600,443.40,0.3500,273.00,0.3400,214.34,0.3300,129.00,0.3200,179.81,0.3700,29.59,0.3800,160.00,0.3900,95.00,0.4000,48.00,0.4100,116.00,0.6300,29.59,0.6200,160.00,0.6100,95.00,0.6000,48.00,0.5900,116.00,0.6400,443.40,0.6500,273.00,0.6600,214.34,0.6700,129.00,0.6800,179.81,1239.55,448.59,1688.14,448.59,1239.55,1688.14,0.0100,0.0100,0.4685,-0.4685,0.3694,0.6306,0.5780,0.4226,0.4226,0.5780,136.9261,10.4907,10.4907,136.9261
btc-updown-5m-1780095000,1780095020000,280,73355.88,73454.00,98.12,0.0000,0.0000,0.5102,0.6571,0.0060,3.1640,0.011596,0.6331,0.8060,73468.97,-0.0000,-0.0204,0.0000,0.0000,0.3700,66.88,0.3600,88.02,0.3500,216.00,0.3400,154.34,0.3300,61.00,0.3800,56.98,0.3900,145.00,0.4000,69.00,0.4100,101.00,0.4200,61.00,0.6200,56.98,0.6100,145.00,0.6000,69.00,0.5900,101.00,0.5800,61.00,0.6300,66.88,0.6400,88.02,0.6500,216.00,0.6600,154.34,0.6700,61.00,586.24,432.98,1019.22,432.98,586.24,1019.22,0.0100,0.0100,0.1504,-0.1504,0.3754,0.6246,0.2642,0.4665,0.4665,0.2642,-7.1741,-40.2026,-40.2091,-7.1752
btc-updown-5m-1780095000,1780095021000,279,73355.88,73454.00,98.12,0.0000,0.0000,0.0000,0.6571,0.0060,3.1640,0.011596,0.6330,0.0000,73468.97,-0.0000,-0.0204,0.0000,0.0000,0.3700,3.92,0.3600,94.27,0.3500,216.00,0.3400,159.34,0.3300,76.00,0.3800,153.22,0.3900,135.00,0.4000,114.00,0.4100,116.00,0.4200,76.00,0.6200,153.22,0.6100,135.00,0.6000,114.00,0.5900,116.00,0.5800,76.00,0.6300,3.92,0.6400,94.27,0.6500,216.00,0.6600,159.34,0.6700,76.00,549.53,594.22,1143.75,594.22,549.53,1143.75,0.0100,0.0100,-0.0391,0.0391,0.3702,0.6298,0.1787,0.4850,0.4850,0.1787,86.3044,-91.8356,-91.8356,86.3044
btc-updown-5m-1780095000,1780095022000,278,73354.51,73454.01,99.50,0.0000,0.0000,0.0036,0.6588,0.0060,3.1643,0.011596,0.6331,0.0057,73468.97,0.0000,-0.0204,0.0135,0.0000,0.3700,11.80,0.3600,78.27,0.3500,221.00,0.3400,159.34,0.3300,76.00,0.3800,154.60,0.3900,135.00,0.4000,84.00,0.4100,116.00,0.4200,76.00,0.6200,154.60,0.6100,135.00,0.6000,84.00,0.5900,116.00,0.5800,76.00,0.6300,11.80,0.6400,78.27,0.6500,221.00,0.6600,159.34,0.6700,76.00,546.41,565.60,1112.01,565.60,546.41,1112.01,0.0100,0.0100,-0.0173,0.0173,0.3707,0.6293,0.1648,0.5120,0.5120,0.1648,61.0722,-74.8896,-74.9021,61.0823
btc-updown-5m-1780095000,1780095023000,277,73354.53,73454.01,99.48,0.0000,0.0000,0.0000,0.6183,0.0060,3.1643,0.011596,0.6327,0.0000,73468.94,0.0000,-0.0203,0.0000,0.0000,0.3500,185.00,0.3400,159.34,0.3300,76.00,0.3200,137.74,0.3100,124.00,0.3800,125.00,0.3900,108.00,0.4000,84.00,0.4100,116.00,0.4200,76.00,0.6200,125.00,0.6100,108.00,0.6000,84.00,0.5900,116.00,0.5800,76.00,0.6500,185.00,0.6600,159.34,0.6700,76.00,0.6800,137.74,0.6900,124.00,682.08,509.00,1191.08,509.00,682.08,1191.08,0.0300,0.0300,0.1453,-0.1453,0.3679,0.6321,0.5048,0.4578,0.4578,0.5048,43.9600,10.8700,10.8682,43.9527
btc-updown-5m-1780095000,1780095024000,276,73354.51,73454.00,99.49,-0.0000,0.0000,0.0739,0.5878,0.0060,3.1647,0.011596,0.6351,0.1163,73468.88,-0.0000,-0.0203,-0.0135,-0.0000,0.3500,226.50,0.3400,311.34,0.3300,151.00,0.3200,192.74,0.3100,171.00,0.3600,92.14,0.3700,192.07,0.3800,68.00,0.3900,116.00,0.4000,79.00,0.6400,92.14,0.6300,192.07,0.6200,68.00,0.6100,116.00,0.6000,79.00,0.6500,226.50,0.6600,311.34,0.6700,151.00,0.6800,192.74,0.6900,171.00,1052.58,547.21,1599.79,547.21,1052.58,1599.79,0.0100,0.0100,0.3159,-0.3159,0.3571,0.6429,0.5110,0.5194,0.5194,0.5110,-4.0464,22.4179,22.4216,-4.0471
btc-updown-5m-1780095000,1780095025000,275,73354.51,73454.00,99.49,0.0000,0.0000,0.0000,0.0775,0.0040,3.1647,0.011596,0.6351,0.0000,73468.88,-0.0000,-0.0203,0.0000,0.0000,0.3600,36.87,0.3500,176.82,0.3400,213.00,0.3300,118.51,0.3200,137.74,0.3700,238.66,0.3800,91.00,0.3900,93.00,0.4000,103.00,0.4100,116.00,0.6300,238.66,0.6200,91.00,0.6100,93.00,0.6000,103.00,0.5900,116.00,0.6400,36.87,0.6500,176.82,0.6600,213.00,0.6700,118.51,0.6800,137.74,682.94,641.66,1324.60,641.66,682.94,1324.60,0.0100,0.0100,0.0312,-0.0312,0.3613,0.6387,0.3129,0.5138,0.5138,0.3129,-92.2303,31.9917,32.0023,-92.2609
btc-updown-5m-1780095000,1780095026000,274,73354.51,73454.01,99.50,0.0000,0.0000,0.0137,0.0912,0.0060,3.1650,0.011596,0.6355,0.0216,73468.87,0.0000,-0.0202,0.0135,0.0000,0.3600,137.36,0.3500,236.82,0.3400,258.00,0.3300,163.51,0.3200,192.74,0.3700,45.53,0.3800,113.00,0.3900,83.00,0.4000,118.00,0.4100,101.00,0.6300,45.53,0.6200,113.00,0.6100,83.00,0.6000,118.00,0.5900,101.00,0.6400,137.36,0.6500,236.82,0.6600,258.00,0.6700,163.51,0.6800,192.74,988.43,460.53,1448.96,460.53,988.43,1448.96,0.0100,0.0100,0.3643,-0.3643,0.3675,0.6325,0.3786,0.3442,0.3442,0.3786,66.1103,5.9941,5.9941,66.1103
btc-updown-5m-1780095000,1780095027000,273,73354.56,73454.01,99.45,0.0000,0.0000,0.0001,0.0877,0.0040,3.1650,0.011596,0.6355,0.0002,73468.87,0.0000,-0.0202,0.0000,0.0000,0.3600,123.03,0.3500,246.82,0.3400,253.00,0.3300,163.51,0.3200,197.74,0.3700,60.53,0.3800,130.00,0.3900,113.00,0.4000,118.00,0.4100,101.00,0.6300,60.53,0.6200,130.00,0.6100,113.00,0.6000,118.00,0.5900,101.00,0.6400,123.03,0.6500,246.82,0.6600,253.00,0.6700,163.51,0.6800,197.74,984.10,522.53,1506.63,522.53,984.10,1506.63,0.0100,0.0100,0.3064,-0.3064,0.3667,0.6333,0.3758,0.3646,0.3646,0.3758,73.9683,-4.9956,-4.9956,73.9683
btc-updown-5m-1780095000,1780095028000,272,73354.60,73454.00,99.40,-0.0000,-0.0000,0.0004,0.0881,0.0060,1.7263,0.005018,0.6355,0.0006,73468.87,-0.0000,-0.0202,-0.0135,-0.0000,0.3700,394.01,0.3600,148.63,0.3500,225.39,0.3400,246.00,0.3300,131.00,0.3800,28.35,0.3900,110.00,0.4000,70.00,0.4100,76.00,0.4200,78.11,0.6200,28.35,0.6100,110.00,0.6000,70.00,0.5900,76.00,0.5800,78.11,0.6300,394.01,0.6400,148.63,0.6500,225.39,0.6600,246.00,0.6700,131.00,1145.03,362.46,1507.49,362.46,1145.03,1507.49,0.0100,0.0100,0.5191,-0.5191,0.3793,0.6207,0.4739,0.3817,0.3817,0.4739,100.9988,-34.2737,-34.2621,100.9648
btc-updown-5m-1780095000,1780095029000,271,73354.59,73454.00,99.41,0.0000,0.0000,0.0000,0.0142,0.0040,1.7260,0.005018,0.3335,0.0000,73472.54,-0.0000,-0.0252,0.0000,0.0000,0.3700,299.74,0.3600,141.15,0.3500,176.00,0.3400,246.00,0.3300,141.00,0.3800,6.51,0.3900,90.00,0.4000,76.00,0.4100,61.00,0.4200,61.00,0.6200,6.51,0.6100,90.00,0.6000,76.00,0.5900,61.00,0.5800,61.00,0.6300,299.74,0.6400,141.15,0.6500,176.00,0.6600,246.00,0.6700,141.00,1003.89,294.51,1298.40,294.51,1003.89,1298.40,0.0100,0.0100,0.5463,-0.5463,0.3798,0.6202,0.4392,0.3277,0.3277,0.4392,52.5061,-34.9959,-34.9959,52.5061
btc-updown-5m-1780095000,1780095030000,270,73355.59,73454.00,98.41,0.0000,0.0000,0.0000,0.0142,0.0040,1.7257,0.005018,0.3274,0.0000,73472.68,-0.0000,-0.0254,0.0000,0.0000,0.3700,215.30,0.3600,161.15,0.3500,187.45,0.3400,246.00,0.3300,146.00,0.3800,17.28,0.3900,186.46,0.4000,86.00,0.4100,88.11,0.4200,26.00,0.6200,17.28,0.6100,186.46,0.6000,86.00,0.5900,88.11,0.5800,26.00,0.6300,215.30,0.6400,161.15,0.6500,187.45,0.6600,246.00,0.6700,146.00,955.90,403.85,1359.75,403.85,955.90,1359.75,0.0100,0.0100,0.4060,-0.4060,0.3793,0.6207,0.3938,0.5045,0.5045,0.3938,-16.0518,-23.8021,-23.7981,-16.0491
btc-updown-5m-1780095000,1780095031000,269,73355.52,73454.01,98.49,0.0000,0.0000,0.0103,0.0109,0.0040,1.4320,0.004452,0.3236,0.0319,73472.76,0.0000,-0.0255,0.0134,0.0000,0.3700,215.30,0.3600,161.15,0.3500,187.45,0.3400,246.00,0.3300,146.00,0.3800,17.28,0.3900,186.46,0.4000,86.00,0.4100,88.11,0.4200,26.00,0.6200,17.28,0.6100,186.46,0.6000,86.00,0.5900,88.11,0.5800,26.00,0.6300,215.30,0.6400,161.15,0.6500,187.45,0.6600,246.00,0.6700,146.00,955.90,403.85,1359.75,403.85,955.90,1359.75,0.0100,0.0100,0.4060,-0.4060,0.3793,0.6207,0.3938,0.5045,0.5045,0.3938,54.8112,-49.0402,-49.0303,54.8002
btc-updown-5m-1780095000,1780095032000,268,73355.56,73454.01,98.45,0.0000,0.0000,0.0000,0.0107,0.0040,1.2203,0.004091,0.2514,0.0000,73472.50,0.0000,-0.0252,0.0000,0.0000,0.4200,22.50,0.4100,184.00,0.4000,148.00,0.3900,83.00,0.3800,151.00,0.4300,163.00,0.4400,5.00,0.4500,57.11,0.4600,38.15,0.4700,66.00,0.5700,163.00,0.5600,5.00,0.5500,57.11,0.5400,38.15,0.5300,66.00,0.5800,22.50,0.5900,184.00,0.6000,148.00,0.6100,83.00,0.6200,151.00,588.50,329.26,917.76,329.26,588.50,917.76,0.0100,0.0100,0.2825,-0.2825,0.4212,0.5788,0.3509,0.5102,0.5102,0.3509,-69.3938,-28.6515,-28.6417,-69.3702
btc-updown-5m-1780095000,1780095033000,267,73356.47,73454.00,97.53,-0.0000,0.0000,0.0169,0.0272,0.0040,1.0457,0.003798,0.1638,0.1032,73468.41,-0.0000,-0.0196,-0.0133,-0.0000,0.4200,111.00,0.4100,254.04,0.4000,193.65,0.3900,113.00,0.3800,176.00,0.4300,110.68,0.4400,28.00,0.4500,108.11,0.4600,109.15,0.4700,86.00,0.5700,110.68,0.5600,28.00,0.5500,108.11,0.5400,109.15,0.5300,86.00,0.5800,111.00,0.5900,254.04,0.6000,193.65,0.6100,113.00,0.6200,176.00,847.69,441.94,1289.63,441.94,847.69,1289.63,0.0100,0.0100,0.3146,-0.3146,0.4250,0.5750,0.4306,0.3138,0.3138,0.4306,-26.5664,-0.0997,-0.0997,-26.5664
