market_slug,timestamp_ms,seconds_till_end,oracle_btc_price,binance_btc_price,lag,binance_ret1s_x100,binance_ret5s_x100,binance_volume_1s,binance_volume_5s,binance_atr_5s,binance_atr_30s,binance_rvol_30s,binance_volma_30s,binance_volume_spike,binance_vwap_30s,binance_p_vwap_5s,binance_p_vwap_30s,lat_dir_raw_x1000,lat_dir_norm_x1000,up_bid_1_price,up_bid_1_size,up_bid_2_price,up_bid_2_size,up_bid_3_price,up_bid_3_size,up_bid_4_price,up_bid_4_size,up_bid_5_price,up_bid_5_size,up_ask_1_price,up_ask_1_size,up_ask_2_price,up_ask_2_size,up_ask_3_price,up_ask_3_size,up_ask_4_price,up_ask_4_size,up_ask_5_price,up_ask_5_size,down_bid_1_price,down_bid_1_size,down_bid_2_price,down_bid_2_size,down_bid_3_price,down_bid_3_size,down_bid_4_price,down_bid_4_size,down_bid_5_price,down_bid_5_size,down_ask_1_price,down_ask_1_size,down_ask_2_price,down_ask_2_size,down_ask_3_price,down_ask_3_size,down_ask_4_price,down_ask_4_size,down_ask_5_price,down_ask_5_size,pm_up_bid_depth5,pm_up_ask_depth5,pm_up_total_depth5,pm_down_bid_depth5,pm_down_ask_depth5,pm_down_total_depth5,pm_up_spread,pm_down_spread,pm_up_imbalance,pm_down_imbalance,pm_up_microprice,pm_down_microprice,pm_up_bid_slope,pm_up_ask_slope,pm_down_bid_slope,pm_down_ask_slope,pm_up_bid_eatflow,pm_up_ask_eatflow,pm_down_bid_eatflow,pm_down_ask_eatflow
btc-updown-5m-1780095600,1780095612000,288,73360.74,73457.58,96.84,0.0000,0.0000,0.0004,0.1506,0.0020,0.8983,0.004434,0.2376,0.0018,73465.49,0.0000,-0.0108,0.0000,0.0000,0.2900,174.54,0.2800,372.02,0.2700,222.63,0.2600,457.39,0.2500,182.20,0.3000,120.68,0.3100,77.97,0.3200,88.55,0.3300,107.25,0.3400,86.26,0.7000,120.68,0.6900,77.97,0.6800,88.55,0.6700,107.25,0.6600,86.26,0.7100,174.54,0.7200,372.02,0.7300,222.63,0.7400,457.39,0.7500,182.20,1408.78,480.71,1889.49,480.71,1408.78,1889.49,0.0100,0.0100,0.4912,-0.4912,0.2959,0.7041,0.3880,0.4132,0.4132,0.3880,45.2509,37.3925,37.3925,45.2509
btc-updown-5m-1780095600,1780095613000,287,73360.71,73457.58,96.87,0.0000,0.0000,0.0020,0.0284,0.0040,0.8987,0.004434,0.2376,0.0083,73465.48,0.0000,-0.0108,0.0000,0.0000,0.2900,76.63,0.2800,299.75,0.2700,98.66,0.2600,380.37,0.2500,131.20,0.3000,30.00,0.3100,395.71,0.3200,133.55,0.3300,202.25,0.3400,160.11,0.7000,30.00,0.6900,395.71,0.6800,133.55,0.6700,202.25,0.6600,160.11,0.7100,76.63,0.7200,299.75,0.7300,98.66,0.7400,380.37,0.7500,131.20,986.61,921.62,1908.23,921.62,986.61,1908.23,0.0100,0.0100,0.0341,-0.0341,0.2972,0.7028,0.3815,0.4619,0.4619,0.3815,-53.1431,116.0729,123.8102,-50.5640
btc-updown-5m-1780095600,1780095614000,286,73360.71,73457.58,96.87,0.0000,0.0000,0.0926,0.1143,0.0040,0.8983,0.004434,0.2406,0.3850,73465.39,0.0000,-0.0106,0.0000,0.0000,0.2700,21.66,0.2600,202.46,0.2500,99.97,0.2400,301.70,0.2300,55.00,0.2800,43.76,0.2900,494.84,0.3000,184.60,0.3100,217.16,0.3200,142.00,0.7200,43.76,0.7100,494.84,0.7000,184.60,0.6900,217.16,0.6800,142.00,0.7300,21.66,0.7400,202.46,0.7500,99.97,0.7600,301.70,0.7700,55.00,680.79,1082.36,1763.15,1082.36,680.79,1763.15,0.0100,0.0100,-0.2278,0.2278,0.2733,0.7267,0.3292,0.4976,0.4976,0.3292,-211.5493,124.6103,124.6103,-211.5493
btc-updown-5m-1780095600,1780095615000,285,73360.72,73457.58,96.86,0.0000,0.0000,0.0081,0.1056,0.0040,0.8983,0.004434,0.2408,0.0335,73465.37,-0.0000,-0.0106,0.0000,0.0000,0.2700,81.30,0.2600,248.33,0.2500,134.20,0.2400,416.92,0.2300,73.62,0.2800,423.34,0.2900,210.55,0.3000,256.03,0.3100,159.00,0.3200,162.00,0.7200,423.34,0.7100,210.55,0.7000,256.03,0.6900,159.00,0.6800,162.00,0.7300,81.30,0.7400,248.33,0.7500,134.20,0.7600,416.92,0.7700,73.62,954.37,1210.92,2165.29,1210.92,954.37,2165.29,0.0100,0.0100,-0.1185,0.1185,0.2716,0.7284,0.3454,0.5235,0.5235,0.3454,-61.8157,119.4594,119.4594,-61.8157
btc-updown-5m-1780095600,1780095616000,284,73360.14,73457.58,97.44,0.0000,0.0000,0.0000,0.1031,0.0020,0.8983,0.004434,0.2408,0.0000,73465.37,0.0000,-0.0106,0.0000,0.0000,0.2700,143.77,0.2600,278.33,0.2500,201.20,0.2400,515.71,0.2300,126.00,0.2800,193.09,0.2900,160.55,0.3000,200.03,0.3100,156.62,0.3200,101.00,0.7200,193.09,0.7100,160.55,0.7000,200.03,0.6900,156.62,0.6800,101.00,0.7300,143.77,0.7400,278.33,0.7500,201.20,0.7600,515.71,0.7700,126.00,1265.01,811.29,2076.30,811.29,1265.01,2076.30,0.0100,0.0100,0.2185,-0.2185,0.2743,0.7257,0.3337,0.4359,0.4359,0.3337,0.1682,2.8905,2.8905,0.1682
btc-updown-5m-1780095600,1780095617000,283,73360.14,73457.57,97.43,-0.0000,-0.0000,0.0001,0.1028,0.0040,0.8983,0.004434,0.2408,0.0006,73465.37,-0.0000,-0.0106,-0.0133,-0.0000,0.2700,149.70,0.2600,342.08,0.2500,206.20,0.2400,394.02,0.2300,126.00,0.2800,130.88,0.2900,160.55,0.3000,180.03,0.3100,156.62,0.3200,101.00,0.7200,130.88,0.7100,160.55,0.7000,180.03,0.6900,156.62,0.6800,101.00,0.7300,149.70,0.7400,342.08,0.7500,206.20,0.7600,394.02,0.7700,126.00,1218.00,729.08,1947.08,729.08,1218.00,1947.08,0.0100,0.0100,0.2511,-0.2511,0.2753,0.7247,0.4038,0.3997,0.3997,0.4038,-34.2908,29.6136,29.6136,-34.2908
btc-updown-5m-1780095600,1780095618000,282,73360.11,73457.57,97.46,0.0000,-0.0000,0.0007,0.1015,0.0020,0.8983,0.004434,0.2404,0.0028,73465.34,-0.0000,-0.0106,0.0000,0.0000,0.2700,23.81,0.2600,342.08,0.2500,206.20,0.2400,389.02,0.2300,126.00,0.2800,124.88,0.2900,160.55,0.3000,180.03,0.3100,156.62,0.3200,101.00,0.7200,124.88,0.7100,160.55,0.7000,180.03,0.6900,156.62,0.6800,101.00,0.7300,23.81,0.7400,342.08,0.7500,206.20,0.7600,389.02,0.7700,126.00,1087.11,723.08,1810.19,723.08,1087.11,1810.19,0.0100,0.0100,0.2011,-0.2011,0.2716,0.7284,0.3366,0.3947,0.3947,0.3366,-61.9941,44.7507,44.7507,-61.9941
btc-updown-5m-1780095600,1780095619000,281,73360.11,73457.58,97.47,0.0000,0.0000,0.0136,0.0224,0.0040,0.8983,0.004434,0.2409,0.0563,73465.33,0.0000,-0.0105,0.0133,0.0000,0.2600,376.58,0.2500,213.20,0.2400,407.02,0.2300,126.00,0.2200,189.85,0.2700,191.15,0.2800,124.88,0.2900,150.55,0.3000,193.03,0.3100,129.62,0.7300,191.15,0.7200,124.88,0.7100,150.55,0.7000,193.03,0.6900,129.62,0.7400,376.58,0.7500,213.20,0.7600,407.02,0.7700,126.00,0.7800,189.85,1312.65,789.23,2101.88,789.23,1312.65,2101.88,0.0100,0.0100,0.2490,-0.2490,0.2666,0.7334,0.4493,0.4004,0.4004,0.4493,70.8994,-45.7003,-45.7003,70.8994
btc-updown-5m-1780095600,1780095620000,280,73360.20,73457.58,97.38,0.0000,0.0000,0.0000,0.0144,0.0040,0.8983,0.004434,0.2383,0.0000,73465.13,0.0000,-0.0103,0.0000,0.0000,0.2600,431.95,0.2500,213.20,0.2400,407.02,0.2300,126.00,0.2200,189.85,0.2700,141.69,0.2800,121.88,0.2900,150.55,0.3000,193.03,0.3100,123.00,0.7300,141.69,0.7200,121.88,0.7100,150.55,0.7000,193.03,0.6900,123.00,0.7400,431.95,0.7500,213.20,0.7600,407.02,0.7700,126.00,0.7800,189.85,1368.02,730.15,2098.17,730.15,1368.02,2098.17,0.0100,0.0100,0.3040,-0.3040,0.2675,0.7325,0.4716,0.3610,0.3610,0.4716,96.9226,-135.6035,-135.6035,96.9226
btc-updown-5m-1780095600,1780095621000,279,73360.37,73457.57,97.20,-0.0000,-0.0000,0.0008,0.0151,0.0060,0.8983,0.004434,0.2383,0.0032,73465.13,-0.0000,-0.0103,-0.0132,-0.0000,0.2600,319.38,0.2500,208.20,0.2400,399.02,0.2300,235.92,0.2200,189.85,0.2700,5.38,0.2800,121.88,0.2900,155.55,0.3000,193.03,0.3100,128.36,0.7300,5.38,0.7200,121.88,0.7100,155.55,0.7000,193.03,0.6900,128.36,0.7400,319.38,0.7500,208.20,0.7600,399.02,0.7700,235.92,0.7800,189.85,1352.37,604.20,1956.57,604.20,1352.37,1956.57,0.0100,0.0100,0.3824,-0.3824,0.2698,0.7302,0.3901,0.2106,0.2106,0.3901,11.6380,-35.6132,-35.6132,11.6380
btc-updown-5m-1780095600,1780095622000,278,73360.29,73457.57,97.28,0.0000,0.0000,0.0000,0.0150,0.0040,0.8983,0.004434,0.2382,0.0000,73465.12,-0.0000,-0.0103,0.0000,0.0000,0.2800,3.53,0.2700,67.01,0.2600,179.65,0.2500,106.20,0.2400,358.09,0.2900,146.42,0.3000,245.03,0.3100,153.36,0.3200,156.00,0.3300,151.33,0.7100,146.42,0.7000,245.03,0.6900,153.36,0.6800,156.00,0.6700,151.33,0.7200,3.53,0.7300,67.01,0.7400,179.65,0.7500,106.20,0.7600,358.09,714.48,852.14,1566.62,852.14,714.48,1566.62,0.0100,0.0100,-0.0879,0.0879,0.2802,0.7198,0.0987,0.4594,0.4594,0.0987,-92.2470,6.8448,6.8448,-92.2470
btc-updown-5m-1780095600,1780095623000,277,73360.31,73457.58,97.27,0.0000,0.0000,0.0014,0.0157,0.0060,0.8983,0.004434,0.2381,0.0058,73465.11,0.0000,-0.0102,0.0132,0.0000,0.2700,250.40,0.2600,266.01,0.2500,161.20,0.2400,414.09,0.2300,126.00,0.2900,45.00,0.3000,71.00,0.3100,128.36,0.3200,137.25,0.3300,91.33,0.7100,45.00,0.7000,71.00,0.6900,128.36,0.6800,137.25,0.6700,91.33,0.7300,250.40,0.7400,266.01,0.7500,161.20,0.7600,414.09,0.7700,126.00,1217.70,472.94,1690.64,472.94,1217.70,1690.64,0.0200,0.0200,0.4405,-0.4405,0.2870,0.7130,0.4241,0.2453,0.2453,0.4241,-1.9002,-45.7044,-45.7044,-1.9002
btc-updown-5m-1780095600,1780095624000,276,73360.31,73457.58,97.27,0.0000,0.0000,0.0000,0.0022,0.0040,0.8980,0.004434,0.2381,0.0000,73465.11,0.0000,-0.0102,0.0000,0.0000,0.2700,250.40,0.2600,266.01,0.2500,161.20,0.2400,414.09,0.2300,126.00,0.2900,45.00,0.3000,71.00,0.3100,128.36,0.3200,137.25,0.3300,91.33,0.7100,45.00,0.7000,71.00,0.6900,128.36,0.6800,137.25,0.6700,91.33,0.7300,250.40,0.7400,266.01,0.7500,161.20,0.7600,414.09,0.7700,126.00,1217.70,472.94,1690.64,472.94,1217.70,1690.64,0.0200,0.0200,0.4405,-0.4405,0.2870,0.7130,0.4241,0.2453,0.2453,0.4241,-41.9792,-70.3998,-70.3998,-41.9792
btc-updown-5m-1780095600,1780095625000,275,73360.31,73457.57,97.26,-0.0000,-0.0000,0.0049,0.0070,0.0060,0.8980,0.004434,0.2382,0.0204,73465.10,-0.0000,-0.0102,-0.0132,-0.0000,0.3000,108.06,0.2900,91.00,0.2800,123.85,0.2700,125.50,0.2600,249.65,0.3100,205.40,0.3200,147.16,0.3300,66.32,0.3400,148.85,0.3500,175.05,0.6900,205.40,0.6800,147.16,0.6700,66.32,0.6600,148.85,0.6500,175.05,0.7000,108.06,0.7100,91.00,0.7200,123.85,0.7300,125.50,0.7400,249.65,698.06,742.78,1440.84,742.78,698.06,1440.84,0.0100,0.0100,-0.0310,0.0310,0.3034,0.6966,0.2852,0.4746,0.4746,0.2852,-100.7525,-7.6148,-7.6148,-100.7525
btc-updown-5m-1780095600,1780095626000,274,73360.43,73457.57,97.14,0.0000,0.0000,0.0000,0.0062,0.0040,0.8977,0.004434,0.2380,0.0000,73465.09,-0.0000,-0.0102,0.0000,0.0000,0.3000,152.04,0.2900,86.00,0.2800,132.51,0.2700,115.16,0.2600,283.95,0.3100,92.69,0.3200,147.16,0.3300,71.32,0.3400,148.85,0.3500,175.05,0.6900,92.69,0.6800,147.16,0.6700,71.32,0.6600,148.85,0.6500,175.05,0.7000,152.04,0.7100,86.00,0.7200,132.51,0.7300,115.16,0.7400,283.95,769.66,635.07,1404.73,635.07,769.66,1404.73,0.0100,0.0100,0.0958,-0.0958,0.3062,0.6938,0.3093,0.3777,0.3777,0.3093,-88.3676,-8.5871,-8.5842,-88.3373
btc-updown-5m-1780095600,1780095627000,273,73360.43,73457.57,97.14,0.0000,0.0000,0.0075,0.0138,0.0040,0.8973,0.004434,0.2381,0.0315,73465.06,-0.0000,-0.0102,0.0000,0.0000,0.3000,97.32,0.2900,111.00,0.2800,137.51,0.2700,115.16,0.2600,274.95,0.3100,113.23,0.3200,147.16,0.3300,66.32,0.3400,229.45,0.3500,175.05,0.6900,113.23,0.6800,147.16,0.6700,66.32,0.6600,229.45,0.6500,175.05,0.7000,97.32,0.7100,111.00,0.7200,137.51,0.7300,115.16,0.7400,274.95,735.94,731.21,1467.15,731.21,735.94,1467.15,0.0100,0.0100,0.0032,-0.0032,0.3046,0.6954,0.2831,0.3561,0.3561,0.2831,-105.4808,19.2293,19.2293,-105.4808
btc-updown-5m-1780095600,1780095628000,272,73360.52,73457.58,97.06,0.0000,0.0000,0.0292,0.0416,0.0040,0.8973,0.004434,0.2386,0.1224,73465.00,0.0000,-0.0101,0.0132,0.0000,0.3000,165.58,0.2900,111.00,0.2800,111.00,0.2700,109.35,0.2600,274.95,0.3100,35.09,0.3200,200.38,0.3300,76.32,0.3400,266.21,0.3500,175.05,0.6900,35.09,0.6800,200.38,0.6700,76.32,0.6600,266.21,0.6500,175.05,0.7000,165.58,0.7100,111.00,0.7200,111.00,0.7300,109.35,0.7400,274.95,771.88,753.05,1524.93,753.05,771.88,1524.93,0.0100,0.0100,0.0123,-0.0123,0.3083,0.6917,0.3583,0.3127,0.3127,0.3583,8.2841,-21.1133,-21.1133,8.2841
btc-updown-5m-1780095600,1780095629000,271,73360.52,73457.58,97.06,0.0000,0.0000,0.0000,0.0416,0.0040,0.8973,0.004434,0.2383,0.0000,73464.98,0.0000,-0.0101,0.0000,0.0000,0.3100,6.56,0.3000,114.52,0.2900,134.36,0.2800,94.00,0.2700,121.13,0.3200,169.80,0.3300,96.00,0.3400,128.85,0.3500,200.00,0.3600,311.00,0.6800,169.80,0.6700,96.00,0.6600,128.85,0.6500,200.00,0.6400,311.00,0.6900,6.56,0.7000,114.52,0.7100,134.36,0.7200,94.00,0.7300,121.13,470.57,905.65,1376.22,905.65,470.57,1376.22,0.0100,0.0100,-0.3161,0.3161,0.3104,0.6896,0.2573,0.2935,0.2935,0.2573,-141.5468,111.9783,111.9783,-141.5468
btc-updown-5m-1780095600,1780095630000,270,73360.52,73457.58,97.06,0.0000,0.0000,0.0003,0.0370,0.0020,0.4847,0.003528,0.2381,0.0011,73464.96,0.0000,-0.0100,0.0000,0.0000,0.3000,50.78,0.2900,99.35,0.2800,44.00,0.2700,97.17,0.2600,244.95,0.3100,176.29,0.3200,89.18,0.3300,125.56,0.3400,75.96,0.3500,200.00,0.6900,176.29,0.6800,89.18,0.6700,125.56,0.6600,75.96,0.6500,200.00,0.7000,50.78,0.7100,99.35,0.7200,44.00,0.7300,97.17,0.7400,244.95,536.25,666.99,1203.24,666.99,536.25,1203.24,0.0100,0.0100,-0.1087,0.1087,0.3022,0.6978,0.2800,0.3980,0.3980,0.2800,-118.6535,57.7481,57.7481,-118.6535
btc-updown-5m-1780095600,1780095631000,269,73360.52,73457.58,97.06,0.0000,0.0000,0.0029,0.0399,0.0020,0.4843,0.003528,0.1192,0.0242,73457.91,0.0000,-0.0005,0.0000,0.0000,0.3000,37.56,0.2900,84.35,0.2800,79.00,0.2700,102.17,0.2600,244.95,0.3100,307.32,0.3200,217.55,0.3300,91.00,0.3400,110.96,0.3500,195.00,0.6900,307.32,0.6800,217.55,0.6700,91.00,0.6600,110.96,0.6500,195.00,0.7000,37.56,0.7100,84.35,0.7200,79.00,0.7300,102.17,0.7400,244.95,548.03,921.83,1469.86,921.83,548.03,1469.86,0.0100,0.0100,-0.2543,0.2543,0.3011,0.6989,0.2225,0.5694,0.5694,0.2225,-28.4765,39.6040,39.6040,-28.4765
btc-updown-5m-1780095600,1780095632000,268,73360.52,73457.58,97.06,0.0000,0.0000,0.0000,0.0323,0.0020,0.4840,0.003528,0.1165,0.0000,73457.58,0.0000,-0.0000,0.0000,0.0000,0.3000,34.41,0.2900,46.35,0.2800,49.00,0.2700,90.39,0.2600,244.95,0.3100,258.32,0.3200,109.99,0.3300,91.00,0.3400,103.85,0.3500,195.00,0.6900,258.32,0.6800,109.99,0.6700,91.00,0.6600,103.85,0.6500,195.00,0.7000,34.41,0.7100,46.35,0.7200,49.00,0.7300,90.39,0.7400,244.95,465.10,758.16,1223.26,758.16,465.10,1223.26,0.0100,0.0100,-0.2396,0.2396,0.3012,0.6988,0.1736,0.4858,0.4858,0.1736,-53.4691,19.3416,19.3382,-53.4597
btc-updown-5m-1780095600,1780095633000,267,73360.52,73457.57,97.05,-0.0000,-0.0000,0.3951,0.3982,0.0020,0.0030,0.000007,0.1292,3.0576,73457.58,-0.0000,-0.0000,-0.0132,-0.0000,0.3000,8.57,0.2900,43.22,0.2800,39.00,0.2700,34.35,0.2600,239.95,0.3100,263.96,0.3200,218.05,0.3300,86.00,0.3400,117.97,0.3500,140.00,0.6900,263.96,0.6800,218.05,0.6700,86.00,0.6600,117.97,0.6500,140.00,0.7000,8.57,0.7100,43.22,0.7200,39.00,0.7300,34.35,0.7400,239.95,365.09,825.98,1191.07,825.98,365.09,1191.07,0.0100,0.0100,-0.3870,0.3870,0.3003,0.6997,0.1419,0.5836,0.5836,0.1419,-62.3906,26.1777,26.1777,-62.3906
