market_slug,timestamp_ms,seconds_till_end,oracle_btc_price,binance_btc_price,lag,binance_ret1s_x100,binance_ret5s_x100,binance_volume_1s,binance_volume_5s,binance_atr_5s,binance_atr_30s,binance_rvol_30s,binance_volma_30s,binance_volume_spike,binance_vwap_30s,binance_p_vwap_5s,binance_p_vwap_30s,lat_dir_raw_x1000,lat_dir_norm_x1000,up_bid_1_price,up_bid_1_size,up_bid_2_price,up_bid_2_size,up_bid_3_price,up_bid_3_size,up_bid_4_price,up_bid_4_size,up_bid_5_price,up_bid_5_size,up_ask_1_price,up_ask_1_size,up_ask_2_price,up_ask_2_size,up_ask_3_price,up_ask_3_size,up_ask_4_price,up_ask_4_size,up_ask_5_price,up_ask_5_size,down_bid_1_price,down_bid_1_size,down_bid_2_price,down_bid_2_size,down_bid_3_price,down_bid_3_size,down_bid_4_price,down_bid_4_size,down_bid_5_price,down_bid_5_size,down_ask_1_price,down_ask_1_size,down_ask_2_price,down_ask_2_size,down_ask_3_price,down_ask_3_size,down_ask_4_price,down_ask_4_size,down_ask_5_price,down_ask_5_size,pm_up_bid_depth5,pm_up_ask_depth5,pm_up_total_depth5,pm_down_bid_depth5,pm_down_ask_depth5,pm_down_total_depth5,pm_up_spread,pm_down_spread,pm_up_imbalance,pm_down_imbalance,pm_up_microprice,pm_down_microprice,pm_up_bid_slope,pm_up_ask_slope,pm_down_bid_slope,pm_down_ask_slope,pm_up_bid_eatflow,pm_up_ask_eatflow,pm_down_bid_eatflow,pm_down_ask_eatflow
btc-updown-5m-1780094700,1780094717000,283,73371.51,73466.05,94.54,-0.0000,-0.0000,0.1021,0.2522,0.0040,0.2480,0.001695,0.0540,1.8900,73466.39,-0.0000,-0.0005,-0.0129,-0.0000,0.6000,57.52,0.5900,10.00,0.5800,96.00,0.5700,213.99,0.5600,217.00,0.6100,459.84,0.6200,127.01,0.6300,126.00,0.6400,173.00,0.6500,178.00,0.3900,459.84,0.3800,127.01,0.3700,126.00,0.3600,173.00,0.3500,178.00,0.4000,57.52,0.4100,10.00,0.4200,96.00,0.4300,213.99,0.4400,217.00,594.51,1063.85,1658.36,1063.85,594.51,1658.36,0.0100,0.0100,-0.2830,0.2830,0.6011,0.3989,0.1136,0.5516,0.5516,0.1136,-67.8801,44.1929,44.1929,-67.8801
btc-updown-5m-1780094700,1780094718000,282,73372.10,73466.05,93.95,0.0000,-0.0000,0.0019,0.2541,0.0040,0.2480,0.001695,0.0541,0.0359,73466.39,-0.0000,-0.0005,0.0000,0.0000,0.6000,231.07,0.5900,101.00,0.5800,106.00,0.5700,236.00,0.5600,202.00,0.6100,261.59,0.6200,246.75,0.6300,143.38,0.6400,158.00,0.6500,190.67,0.3900,261.59,0.3800,246.75,0.3700,143.38,0.3600,158.00,0.3500,190.67,0.4000,231.07,0.4100,101.00,0.4200,106.00,0.4300,236.00,0.4400,202.00,876.07,1000.39,1876.46,1000.39,876.07,1876.46,0.0100,0.0100,-0.0663,0.0663,0.6047,0.3953,0.3790,0.5081,0.5081,0.3790,-17.6206,5.3099,5.3099,-17.6206
btc-updown-5m-1780094700,1780094719000,281,73372.10,73466.05,93.95,0.0000,-0.0000,0.0000,0.2091,0.0040,0.2480,0.001695,0.0541,0.0000,73466.39,-0.0000,-0.0005,0.0000,0.0000,0.6000,247.07,0.5900,101.00,0.5800,76.00,0.5700,241.00,0.5600,182.00,0.6100,235.92,0.6200,253.75,0.6300,148.38,0.6400,178.00,0.6500,164.67,0.3900,235.92,0.3800,253.75,0.3700,148.38,0.3600,178.00,0.3500,164.67,0.4000,247.07,0.4100,101.00,0.4200,76.00,0.4300,241.00,0.4400,182.00,847.07,980.72,1827.79,980.72,847.07,1827.79,0.0100,0.0100,-0.0731,0.0731,0.6051,0.3949,0.4109,0.4993,0.4993,0.4109,-66.8633,28.8326,28.8326,-66.8633
btc-updown-5m-1780094700,1780094720000,280,73372.41,73466.05,93.64,0.0000,-0.0000,0.0000,0.1083,0.0020,0.2480,0.001695,0.0541,0.0000,73466.39,-0.0000,-0.0005,0.0000,0.0000,0.6000,537.54,0.5900,196.00,0.5800,151.00,0.5700,331.00,0.5600,247.00,0.6100,55.02,0.6200,146.75,0.6300,58.39,0.6400,59.00,0.6500,131.79,0.3900,55.02,0.3800,146.75,0.3700,58.39,0.3600,59.00,0.3500,131.79,0.4000,537.54,0.4100,196.00,0.4200,151.00,0.4300,331.00,0.4400,247.00,1462.54,450.95,1913.49,450.95,1462.54,1913.49,0.0100,0.0100,0.5287,-0.5287,0.6091,0.3909,0.5016,0.4474,0.4474,0.5016,38.3094,17.9897,17.9897,38.3094
btc-updown-5m-1780094700,1780094721000,279,73372.90,73466.05,93.15,0.0000,-0.0000,0.0000,0.1040,0.0020,0.2480,0.001695,0.0540,0.0000,73466.39,-0.0000,-0.0005,0.0000,0.0000,0.6200,51.95,0.6100,151.92,0.6000,151.00,0.5900,181.00,0.5800,141.00,0.6300,67.52,0.6400,71.06,0.6500,97.67,0.6600,131.00,0.6700,175.86,0.3700,67.52,0.3600,71.06,0.3500,97.67,0.3400,131.00,0.3300,175.86,0.3800,51.95,0.3900,151.92,0.4000,151.00,0.4100,181.00,0.4200,141.00,676.87,543.11,1219.98,543.11,676.87,1219.98,0.0100,0.0100,0.1096,-0.1096,0.6243,0.3757,0.3012,0.2552,0.2552,0.3012,-56.0753,52.2719,52.2719,-56.0753
btc-updown-5m-1780094700,1780094722000,278,73372.92,73466.06,93.14,0.0000,0.0000,0.0003,0.0022,0.0020,0.2483,0.001695,0.0540,0.0054,73466.39,0.0000,-0.0004,0.0127,0.0000,0.6200,52.82,0.6100,127.14,0.6000,136.00,0.5900,86.00,0.5800,121.00,0.6300,140.39,0.6400,106.00,0.6500,197.73,0.6600,134.00,0.6700,236.86,0.3700,140.39,0.3600,106.00,0.3500,197.73,0.3400,134.00,0.3300,236.86,0.3800,52.82,0.3900,127.14,0.4000,136.00,0.4100,86.00,0.4200,121.00,522.96,814.98,1337.94,814.98,522.96,1337.94,0.0100,0.0100,-0.2183,0.2183,0.6227,0.3773,0.3441,0.3023,0.3023,0.3441,-185.9674,115.7164,115.6952,-185.9333
btc-updown-5m-1780094700,1780094723000,277,73372.29,73466.05,93.76,-0.0000,0.0000,0.0073,0.0076,0.0040,0.2487,0.001695,0.0543,0.1346,73466.38,-0.0000,-0.0005,-0.0128,-0.0000,0.6200,5.00,0.6100,114.14,0.6000,106.00,0.5900,146.00,0.5800,101.00,0.6300,297.95,0.6400,130.72,0.6500,191.06,0.6600,185.98,0.6700,344.57,0.3700,297.95,0.3600,130.72,0.3500,191.06,0.3400,185.98,0.3300,344.57,0.3800,5.00,0.3900,114.14,0.4000,106.00,0.4100,146.00,0.4200,101.00,472.14,1150.28,1622.42,1150.28,472.14,1622.42,0.0100,0.0100,-0.4180,0.4180,0.6202,0.3798,0.2523,0.3727,0.3727,0.2523,-27.9885,17.0981,17.0981,-27.9885
btc-updown-5m-1780094700,1780094724000,276,73373.07,73466.06,92.99,0.0000,0.0000,0.0002,0.0078,0.0060,0.2490,0.001695,0.0543,0.0029,73466.38,0.0000,-0.0004,0.0127,0.0000,0.6200,17.78,0.6100,66.14,0.6000,103.00,0.5900,131.00,0.5800,116.00,0.6300,292.45,0.6400,111.00,0.6500,160.00,0.6600,144.00,0.6700,348.57,0.3700,292.45,0.3600,111.00,0.3500,160.00,0.3400,144.00,0.3300,348.57,0.3800,17.78,0.3900,66.14,0.4000,103.00,0.4100,131.00,0.4200,116.00,433.92,1056.02,1489.94,1056.02,433.92,1489.94,0.0100,0.0100,-0.4175,0.4175,0.6206,0.3794,0.1934,0.3820,0.3820,0.1934,-74.2735,9.3449,9.3449,-74.2735
btc-updown-5m-1780094700,1780094725000,275,73373.14,73466.06,92.92,0.0000,0.0000,0.0021,0.0098,0.0080,0.2493,0.001695,0.0543,0.0383,73466.38,0.0000,-0.0004,0.0000,0.0000,0.6100,28.33,0.6000,105.00,0.5900,86.00,0.5800,131.00,0.5700,191.00,0.6200,200.83,0.6300,252.74,0.6400,128.16,0.6500,166.06,0.6600,192.98,0.3800,200.83,0.3700,252.74,0.3600,128.16,0.3500,166.06,0.3400,192.98,0.3900,28.33,0.4000,105.00,0.4100,86.00,0.4200,131.00,0.4300,191.00,541.33,940.77,1482.10,940.77,541.33,1482.10,0.0100,0.0100,-0.2695,0.2695,0.6112,0.3888,0.2463,0.4821,0.4821,0.2463,-36.7886,1.6823,1.6823,-36.7886
btc-updown-5m-1780094700,1780094726000,274,73373.74,73466.06,92.32,0.0000,0.0000,0.0001,0.0100,0.0080,0.2493,0.001695,0.0543,0.0024,73466.38,0.0000,-0.0004,0.0000,0.0000,0.6000,262.48,0.5900,56.00,0.5800,101.00,0.5700,191.00,0.5600,231.00,0.6100,124.95,0.6200,109.02,0.6300,206.22,0.6400,123.00,0.6500,176.00,0.3900,124.95,0.3800,109.02,0.3700,206.22,0.3600,123.00,0.3500,176.00,0.4000,262.48,0.4100,56.00,0.4200,101.00,0.4300,191.00,0.4400,231.00,841.48,739.19,1580.67,739.19,841.48,1580.67,0.0100,0.0100,0.0647,-0.0647,0.6068,0.3932,0.3785,0.3165,0.3165,0.3785,-75.1851,59.4932,59.4932,-75.1851
btc-updown-5m-1780094700,1780094727000,273,73373.74,73466.05,92.31,-0.0000,-0.0000,0.0138,0.0234,0.0080,0.0183,0.000100,0.0548,0.2511,73466.38,-0.0000,-0.0004,-0.0126,-0.0000,0.6000,350.60,0.5900,140.59,0.5800,221.00,0.5700,246.00,0.5600,286.00,0.6100,76.61,0.6200,45.71,0.6300,165.80,0.6400,188.18,0.6500,134.00,0.3900,76.61,0.3800,45.71,0.3700,165.80,0.3600,188.18,0.3500,134.00,0.4000,350.60,0.4100,140.59,0.4200,221.00,0.4300,246.00,0.4400,286.00,1244.19,610.30,1854.49,610.30,1244.19,1854.49,0.0100,0.0100,0.3418,-0.3418,0.6082,0.3918,0.3948,0.2004,0.2004,0.3948,135.1010,-34.1239,-34.1239,135.1010
btc-updown-5m-1780094700,1780094728000,272,73374.20,73466.05,91.85,0.0000,0.0000,0.0000,0.0161,0.0060,0.0047,0.000007,0.0120,0.0000,73466.05,-0.0000,-0.0000,0.0000,0.0000,0.6000,250.73,0.5900,168.00,0.5800,161.00,0.5700,291.00,0.5600,291.00,0.6100,53.90,0.6200,50.71,0.6300,155.80,0.6400,163.00,0.6500,131.00,0.3900,53.90,0.3800,50.71,0.3700,155.80,0.3600,163.00,0.3500,131.00,0.4000,250.73,0.4100,168.00,0.4200,161.00,0.4300,291.00,0.4400,291.00,1161.73,554.41,1716.14,554.41,1161.73,1716.14,0.0100,0.0100,0.3539,-0.3539,0.6082,0.3918,0.3604,0.1887,0.1887,0.3604,126.5478,-48.3081,-48.3081,126.5478
btc-updown-5m-1780094700,1780094729000,271,73374.73,73466.06,91.33,0.0000,0.0000,0.0442,0.0602,0.0060,0.0050,0.000008,0.0132,3.3404,73466.06,0.0000,0.0000,0.0124,0.0000,0.6000,207.04,0.5900,183.00,0.5800,161.00,0.5700,306.00,0.5600,291.00,0.6100,102.90,0.6200,50.71,0.6300,67.59,0.6400,171.00,0.6500,126.74,0.3900,102.90,0.3800,50.71,0.3700,67.59,0.3600,171.00,0.3500,126.74,0.4000,207.04,0.4100,183.00,0.4200,161.00,0.4300,306.00,0.4400,291.00,1148.04,518.94,1666.98,518.94,1148.04,1666.98,0.0100,0.0100,0.3774,-0.3774,0.6067,0.3933,0.3397,0.2960,0.2960,0.3397,112.4251,-105.0133,-105.0133,112.4252
btc-updown-5m-1780094700,1780094730000,270,73374.75,73466.06,91.31,0.0000,0.0000,0.0000,0.0581,0.0040,0.0047,0.000007,0.0130,0.0000,73466.05,0.0000,0.0000,0.0000,0.0000,0.5800,22.38,0.5700,277.00,0.5600,236.00,0.5500,146.00,0.5400,136.00,0.6100,387.25,0.6200,134.96,0.6300,121.59,0.6400,225.00,0.6500,201.80,0.3900,387.25,0.3800,134.96,0.3700,121.59,0.3600,225.00,0.3500,201.80,0.4200,22.38,0.4300,277.00,0.4400,236.00,0.4500,146.00,0.4600,136.00,817.38,1070.60,1887.98,1070.60,817.38,1887.98,0.0300,0.0300,-0.1341,0.1341,0.5816,0.4184,0.3663,0.4878,0.4878,0.3663,62.4426,4.0694,4.0700,62.4528
btc-updown-5m-1780094700,1780094731000,269,73374.83,73466.05,91.22,-0.0000,-0.0000,0.0018,0.0597,0.0060,0.0047,0.000008,0.0130,0.1362,73466.05,-0.0000,-0.0000,-0.0124,-0.0000,0.5200,111.30,0.5100,106.00,0.5000,206.00,0.4900,122.88,0.4800,96.75,0.5300,60.00,0.5400,162.11,0.5500,123.07,0.5600,162.89,0.5700,96.00,0.4700,60.00,0.4600,162.11,0.4500,123.07,0.4400,162.89,0.4300,96.00,0.4800,111.30,0.4900,106.00,0.5000,206.00,0.5100,122.88,0.5200,96.75,642.93,604.07,1247.00,604.07,642.93,1247.00,0.0100,0.0100,0.0312,-0.0312,0.5265,0.4735,0.3380,0.3677,0.3677,0.3380,16.3739,-54.2627,-54.2627,16.3739
btc-updown-5m-1780094700,1780094732000,268,73374.83,73466.06,91.23,0.0000,0.0000,0.0041,0.0501,0.0060,0.0047,0.000008,0.0129,0.3214,73466.06,0.0000,0.0000,0.0124,0.0000,0.4900,251.48,0.4800,161.75,0.4700,151.44,0.4600,147.00,0.4500,126.00,0.5100,152.50,0.5200,17.59,0.5300,79.71,0.5400,62.11,0.5500,44.56,0.4900,152.50,0.4800,17.59,0.4700,79.71,0.4600,62.11,0.4500,44.56,0.5100,251.48,0.5200,161.75,0.5300,151.44,0.5400,147.00,0.5500,126.00,837.67,356.47,1194.14,356.47,837.67,1194.14,0.0200,0.0200,0.4030,-0.4030,0.5025,0.4975,0.4933,0.4772,0.4772,0.4933,-0.6207,-62.3526,-62.3526,-0.6207
btc-updown-5m-1780094700,1780094733000,267,73374.86,73466.06,91.20,0.0000,0.0000,0.0000,0.0501,0.0060,0.0043,0.000007,0.0128,0.0000,73466.06,0.0000,0.0000,0.0000,0.0000,0.5000,105.95,0.4900,170.67,0.4800,101.75,0.4700,96.44,0.4600,97.00,0.5100,180.20,0.5200,33.59,0.5300,74.71,0.5400,62.11,0.5500,44.56,0.4900,180.20,0.4800,33.59,0.4700,74.71,0.4600,62.11,0.4500,44.56,0.5000,105.95,0.5100,170.67,0.5200,101.75,0.5300,96.44,0.5400,97.00,571.81,395.17,966.98,395.17,571.81,966.98,0.0100,0.0100,0.1827,-0.1827,0.5037,0.4963,0.4838,0.5410,0.5410,0.4838,-111.2843,-35.6058,-35.6058,-111.2843
