market_slug,timestamp_ms,seconds_till_end,oracle_btc_price,binance_btc_price,lag,binance_ret1s_x100,binance_ret5s_x100,binance_volume_1s,binance_volume_5s,binance_atr_5s,binance_atr_30s,binance_rvol_30s,binance_volma_30s,binance_volume_spike,binance_vwap_30s,binance_p_vwap_5s,binance_p_vwap_30s,lat_dir_raw_x1000,lat_dir_norm_x1000,up_bid_1_price,up_bid_1_size,up_bid_2_price,up_bid_2_size,up_bid_3_price,up_bid_3_size,up_bid_4_price,up_bid_4_size,up_bid_5_price,up_bid_5_size,up_ask_1_price,up_ask_1_size,up_ask_2_price,up_ask_2_size,up_ask_3_price,up_ask_3_size,up_ask_4_price,up_ask_4_size,up_ask_5_price,up_ask_5_size,down_bid_1_price,down_bid_1_size,down_bid_2_price,down_bid_2_size,down_bid_3_price,down_bid_3_size,down_bid_4_price,down_bid_4_size,down_bid_5_price,down_bid_5_size,down_ask_1_price,down_ask_1_size,down_ask_2_price,down_ask_2_size,down_ask_3_price,down_ask_3_size,down_ask_4_price,down_ask_4_size,down_ask_5_price,down_ask_5_size,pm_up_bid_depth5,pm_up_ask_depth5,pm_up_total_depth5,pm_down_bid_depth5,pm_down_ask_depth5,pm_down_total_depth5,pm_up_spread,pm_down_spread,pm_up_imbalance,pm_down_imbalance,pm_up_microprice,pm_down_microprice,pm_up_bid_slope,pm_up_ask_slope,pm_down_bid_slope,pm_down_ask_slope,pm_up_bid_eatflow,pm_up_ask_eatflow,pm_down_bid_eatflow,pm_down_ask_eatflow
btc-updown-5m-1780093800,1780093829000,271,73431.87,73527.52,95.65,0.0000,0.0000,0.0000,0.0032,0.0000,0.0010,0.000000,0.0007,0.0000,73527.52,0.0000,0.0000,0.0000,0.0000,0.6000,112.22,0.5900,94.00,0.5800,81.00,0.5700,56.00,0.5600,187.00,0.6100,8.69,0.6200,52.77,0.6300,86.82,0.6400,151.53,0.6500,76.00,0.3900,8.69,0.3800,52.77,0.3700,86.82,0.3600,151.53,0.3500,76.00,0.4000,112.22,0.4100,94.00,0.4200,81.00,0.4300,56.00,0.4400,187.00,530.22,375.81,906.03,375.81,530.22,906.03,0.0100,0.0100,0.1704,-0.1704,0.6093,0.3907,0.3889,0.1635,0.1635,0.3889,7.8499,-32.7783,-32.7730,7.8487
btc-updown-5m-1780093800,1780093830000,270,73431.56,73527.51,95.95,-0.0000,-0.0000,0.0366,0.0398,0.0020,0.0018,0.000004,0.0037,9.9655,73527.51,-0.0000,-0.0000,-0.0130,-0.0000,0.6100,60.71,0.6000,51.00,0.5900,89.00,0.5800,81.00,0.5700,56.00,0.6200,89.47,0.6300,118.00,0.6400,151.56,0.6500,106.00,0.6600,193.87,0.3800,89.47,0.3700,118.00,0.3600,151.56,0.3500,106.00,0.3400,193.87,0.3900,60.71,0.4000,51.00,0.4100,89.00,0.4200,81.00,0.4300,56.00,337.71,658.90,996.61,658.90,337.71,996.61,0.0100,0.0100,-0.3223,0.3223,0.6140,0.3860,0.3308,0.3149,0.3149,0.3308,-23.2034,3.9618,3.9618,-23.2034
btc-updown-5m-1780093800,1780093831000,269,73431.82,73527.52,95.70,0.0000,0.0000,0.0072,0.0470,0.0040,0.0025,0.000006,0.0039,1.8130,73527.51,0.0000,0.0000,0.0130,0.0000,0.5900,38.33,0.5800,53.00,0.5700,76.00,0.5600,192.00,0.5500,103.09,0.6000,156.48,0.6100,66.17,0.6200,52.61,0.6300,91.42,0.6400,171.00,0.4000,156.48,0.3900,66.17,0.3800,52.61,0.3700,91.42,0.3600,171.00,0.4100,38.33,0.4200,53.00,0.4300,76.00,0.4400,192.00,0.4500,103.09,462.42,537.68,1000.10,537.68,462.42,1000.10,0.0100,0.0100,-0.0753,0.0753,0.5920,0.4080,0.1975,0.4141,0.4141,0.1975,28.9093,55.8420,55.8328,28.9045
btc-updown-5m-1780093800,1780093832000,268,73431.83,73527.52,95.69,0.0000,0.0000,0.0000,0.0438,0.0040,0.0023,0.000005,0.0037,0.0000,73527.51,0.0000,0.0000,0.0000,0.0000,0.5900,59.01,0.5800,68.00,0.5700,76.00,0.5600,192.00,0.5500,103.09,0.6000,54.53,0.6100,46.17,0.6200,52.61,0.6300,136.42,0.6400,96.00,0.4000,54.53,0.3900,46.17,0.3800,52.61,0.3700,136.42,0.3600,96.00,0.4100,59.01,0.4200,68.00,0.4300,76.00,0.4400,192.00,0.4500,103.09,498.10,385.73,883.83,385.73,498.10,883.83,0.0100,0.0100,0.1271,-0.1271,0.5952,0.4048,0.2550,0.2611,0.2611,0.2550,-41.7485,19.2018,19.1986,-41.7416
btc-updown-5m-1780093800,1780093833000,267,73431.83,73527.52,95.69,0.0000,0.0000,0.0152,0.0590,0.0060,0.0029,0.000005,0.0044,3.4319,73527.51,0.0000,0.0000,0.0000,0.0000,0.5900,58.28,0.5800,68.00,0.5700,71.00,0.5600,197.00,0.5500,103.09,0.6000,32.65,0.6100,66.17,0.6200,36.65,0.6300,173.04,0.6400,126.00,0.4000,32.65,0.3900,66.17,0.3800,36.65,0.3700,173.04,0.3600,126.00,0.4100,58.28,0.4200,68.00,0.4300,71.00,0.4400,197.00,0.4500,103.09,497.37,434.51,931.88,434.51,497.37,931.88,0.0100,0.0100,0.0675,-0.0675,0.5964,0.4036,0.2539,0.2274,0.2274,0.2539,-5.0026,6.1709,6.1709,-5.0026
btc-updown-5m-1780093800,1780093834000,266,73431.87,73530.00,98.13,0.0034,0.0034,0.1789,0.2379,0.5020,0.1680,0.000841,0.0153,11.6653,73529.33,0.0008,0.0009,3.3097,0.0000,0.5900,70.04,0.5800,68.00,0.5700,66.00,0.5600,197.00,0.5500,103.09,0.6000,14.32,0.6100,36.17,0.6200,46.65,0.6300,148.04,0.6400,121.00,0.4000,14.32,0.3900,36.17,0.3800,46.65,0.3700,148.04,0.3600,121.00,0.4100,70.04,0.4200,68.00,0.4300,66.00,0.4400,197.00,0.4500,103.09,504.13,366.18,870.31,366.18,504.13,870.31,0.0100,0.0100,0.1585,-0.1585,0.5983,0.4017,0.2738,0.1379,0.1379,0.2738,-2.3601,8.0074,8.0088,-2.3605
btc-updown-5m-1780093800,1780093835000,265,73431.86,73530.00,98.14,0.0000,0.0034,0.0130,0.2143,0.5000,0.1575,0.000816,0.0152,0.8547,73529.36,0.0008,0.0009,0.0000,0.0000,0.6600,353.95,0.6500,78.60,0.6400,94.96,0.6300,74.00,0.6200,105.96,0.6700,94.05,0.6800,177.87,0.6900,162.94,0.7000,119.00,0.7100,113.42,0.3300,94.05,0.3200,177.87,0.3100,162.94,0.3000,119.00,0.2900,113.42,0.3400,353.95,0.3500,78.60,0.3600,94.96,0.3700,74.00,0.3800,105.96,707.47,667.28,1374.75,667.28,707.47,1374.75,0.0100,0.0100,0.0292,-0.0292,0.6679,0.3321,0.6114,0.4075,0.4075,0.6114,32.4408,47.5525,45.3812,31.8894
btc-updown-5m-1780093800,1780093836000,264,73432.09,73530.00,97.91,0.0000,0.0034,0.0007,0.2078,0.4980,0.1482,0.000794,0.0144,0.0472,73529.36,0.0004,0.0009,0.0000,0.0000,0.6500,13.91,0.6400,10.00,0.6300,84.00,0.6200,74.00,0.6100,68.00,0.6600,653.16,0.6700,102.51,0.6800,202.05,0.6900,161.00,0.7000,92.00,0.3400,653.16,0.3300,102.51,0.3200,202.05,0.3100,161.00,0.3000,92.00,0.3500,13.91,0.3600,10.00,0.3700,84.00,0.3800,74.00,0.3900,68.00,249.91,1210.72,1460.63,1210.72,249.91,1460.63,0.0100,0.0100,-0.6578,0.6578,0.6502,0.3498,0.0957,0.6241,0.6241,0.0957,-18.1699,100.4604,100.4441,-18.1669
btc-updown-5m-1780093800,1780093837000,263,73435.27,73530.00,94.73,0.0000,0.0034,0.0022,0.2100,0.4980,0.1400,0.000773,0.0138,0.1600,73529.37,0.0002,0.0009,0.0000,0.0000,0.6500,144.87,0.6400,28.00,0.6300,89.00,0.6200,87.46,0.6100,68.00,0.6600,212.58,0.6700,129.51,0.6800,207.05,0.6900,146.00,0.7000,92.00,0.3400,212.58,0.3300,129.51,0.3200,207.05,0.3100,146.00,0.3000,92.00,0.3500,144.87,0.3600,28.00,0.3700,89.00,0.3800,87.46,0.3900,68.00,417.33,787.14,1204.47,787.14,417.33,1204.47,0.0100,0.0100,-0.3070,0.3070,0.6541,0.3459,0.4142,0.4346,0.4346,0.4142,-5.7072,41.9506,41.9438,-5.7063
btc-updown-5m-1780093800,1780093838000,262,73434.77,73530.00,95.23,0.0000,0.0034,0.0011,0.1959,0.4960,0.1326,0.000753,0.0131,0.0861,73529.37,0.0002,0.0009,0.0000,0.0000,0.6500,270.27,0.6400,41.00,0.6300,92.96,0.6200,79.00,0.6100,76.00,0.6600,82.75,0.6700,114.51,0.6800,207.05,0.6900,207.65,0.7000,92.00,0.3400,82.75,0.3300,114.51,0.3200,207.05,0.3100,207.65,0.3000,92.00,0.3500,270.27,0.3600,41.00,0.3700,92.96,0.3800,79.00,0.3900,76.00,559.23,703.96,1263.19,703.96,559.23,1263.19,0.0100,0.0100,-0.1146,0.1146,0.6577,0.3423,0.5566,0.2802,0.2802,0.5566,9.9658,51.8797,51.8797,9.9658
btc-updown-5m-1780093800,1780093839000,261,73434.77,73530.00,95.23,0.0000,0.0000,0.5399,0.5569,0.0020,0.1265,0.000735,0.0382,14.1318,73529.79,0.0000,0.0003,0.0000,0.0000,0.6500,213.92,0.6400,31.00,0.6300,92.96,0.6200,79.11,0.6100,76.00,0.6600,52.21,0.6700,116.25,0.6800,207.05,0.6900,177.65,0.7000,97.00,0.3400,52.21,0.3300,116.25,0.3200,207.05,0.3100,177.65,0.3000,97.00,0.3500,213.92,0.3600,31.00,0.3700,92.96,0.3800,79.11,0.3900,76.00,492.99,650.16,1143.15,650.16,492.99,1143.15,0.0100,0.0100,-0.1375,0.1375,0.6580,0.3420,0.4968,0.2591,0.2591,0.4968,-0.7532,37.0851,37.0851,-0.7532
btc-updown-5m-1780093800,1780093840000,260,73434.50,73530.00,95.50,0.0000,0.0000,0.0239,0.5678,0.0020,0.1205,0.000718,0.0376,0.6354,73529.80,0.0000,0.0003,0.0000,0.0000,0.6400,94.04,0.6300,125.00,0.6200,93.00,0.6100,173.50,0.6000,41.40,0.6500,58.80,0.6600,85.29,0.6700,114.54,0.6800,207.05,0.6900,181.65,0.3500,58.80,0.3400,85.29,0.3300,114.54,0.3200,207.05,0.3100,181.65,0.3600,94.04,0.3700,125.00,0.3800,93.00,0.3900,173.50,0.4000,41.40,526.94,647.33,1174.27,647.33,526.94,1174.27,0.0100,0.0100,-0.1025,0.1025,0.6462,0.3538,0.4157,0.2226,0.2226,0.4157,-123.3001,63.7782,63.7559,-123.2569
btc-updown-5m-1780093800,1780093841000,259,73434.51,73530.00,95.49,0.0000,0.0000,0.0081,0.5752,0.0040,0.1155,0.000703,0.0363,0.2239,73529.80,-0.0000,0.0003,0.0000,0.0000,0.6400,38.17,0.6300,170.00,0.6200,98.00,0.6100,213.50,0.6000,41.40,0.6500,107.10,0.6600,78.54,0.6700,72.51,0.6800,202.05,0.6900,136.65,0.3500,107.10,0.3400,78.54,0.3300,72.51,0.3200,202.05,0.3100,136.65,0.3600,38.17,0.3700,170.00,0.3800,98.00,0.3900,213.50,0.4000,41.40,561.07,596.85,1157.92,596.85,561.07,1157.92,0.0100,0.0100,-0.0309,0.0309,0.6426,0.3574,0.3710,0.3110,0.3110,0.3710,-24.5103,-11.7914,-11.7914,-24.5103
btc-updown-5m-1780093800,1780093842000,258,73434.92,73530.00,95.08,0.0000,0.0000,0.0011,0.5741,0.0040,0.1104,0.000688,0.0348,0.0328,73529.80,0.0000,0.0003,0.0000,0.0000,0.6300,57.89,0.6200,105.00,0.6100,219.50,0.6000,41.40,0.5900,86.40,0.6400,34.25,0.6500,21.00,0.6600,51.87,0.6700,96.00,0.6800,205.86,0.3600,34.25,0.3500,21.00,0.3400,51.87,0.3300,96.00,0.3200,205.86,0.3700,57.89,0.3800,105.00,0.3900,219.50,0.4000,41.40,0.4100,86.40,510.19,408.98,919.17,408.98,510.19,919.17,0.0100,0.0100,0.1101,-0.1101,0.6363,0.3637,0.3193,0.1351,0.1351,0.3193,42.6457,-138.0927,-138.0927,42.6457
btc-updown-5m-1780093800,1780093843000,257,73435.48,73530.00,94.52,0.0000,0.0000,0.0003,0.5733,0.0040,0.1058,0.000674,0.0334,0.0075,73529.80,-0.0000,0.0003,0.0000,0.0000,0.6200,80.88,0.6100,124.68,0.6000,66.40,0.5900,146.82,0.5800,106.30,0.6400,54.24,0.6500,46.00,0.6600,32.21,0.6700,86.00,0.6800,200.05,0.3600,54.24,0.3500,46.00,0.3400,32.21,0.3300,86.00,0.3200,200.05,0.3800,80.88,0.3900,124.68,0.4000,66.40,0.4100,146.82,0.4200,106.30,525.08,418.50,943.58,418.50,525.08,943.58,0.0200,0.0200,0.1130,-0.1130,0.6320,0.3680,0.3915,0.2395,0.2395,0.3915,19.8281,-81.6391,-81.6391,19.8281
btc-updown-5m-1780093800,1780093844000,256,73435.48,73530.00,94.52,0.0000,0.0000,0.1034,0.1368,0.0020,0.1016,0.000661,0.0361,2.8629,73529.82,0.0000,0.0002,0.0000,0.0000,0.6200,51.38,0.6100,141.68,0.6000,66.40,0.5900,166.82,0.5800,118.75,0.6300,14.12,0.6400,26.97,0.6500,21.00,0.6600,52.21,0.6700,95.88,0.3700,14.12,0.3600,26.97,0.3500,21.00,0.3400,52.21,0.3300,95.88,0.3800,51.38,0.3900,141.68,0.4000,66.40,0.4100,166.82,0.4200,118.75,545.03,210.18,755.21,210.18,545.03,755.21,0.0100,0.0100,0.4434,-0.4434,0.6278,0.3722,0.3542,0.1955,0.1955,0.3542,-2.5627,-89.1139,-89.1139,-2.5627
btc-updown-5m-1780093800,1780093845000,255,73435.18,73530.00,94.82,0.0000,0.0000,0.0000,0.1129,0.0020,0.0977,0.000649,0.0348,0.0000,73529.82,-0.0000,0.0002,0.0000,0.0000,0.6300,141.40,0.6200,60.38,0.6100,264.50,0.6000,66.40,0.5900,131.40,0.6400,13.50,0.6500,37.15,0.6600,22.21,0.6700,86.00,0.6800,200.05,0.3600,13.50,0.3500,37.15,0.3400,22.21,0.3300,86.00,0.3200,200.05,0.3700,141.40,0.3800,60.38,0.3900,264.50,0.4000,66.40,0.4100,131.40,664.08,358.91,1022.99,358.91,664.08,1022.99,0.0100,0.0100,0.2983,-0.2983,0.6391,0.3609,0.3038,0.1411,0.1411,0.3038,9.4759,-46.2186,-46.2107,9.4742
btc-updown-5m-1780093800,1780093846000,254,73434.86,73530.00,95.14,0.0000,0.0000,0.0256,0.1304,0.0000,0.0941,0.000637,0.0345,0.7428,73529.83,0.0000,0.0002,0.0000,0.0000,0.5900,51.86,0.5800,146.72,0.5700,226.30,0.5600,106.30,0.5500,511.30,0.6200,25.00,0.6300,5.00,0.6400,13.50,0.6500,37.15,0.6600,22.21,0.3800,25.00,0.3700,5.00,0.3600,13.50,0.3500,37.15,0.3400,22.21,0.4100,51.86,0.4200,146.72,0.4300,226.30,0.4400,106.30,0.4500,511.30,1042.48,102.86,1145.34,102.86,1042.48,1145.34,0.0300,0.0300,0.8204,-0.8204,0.6102,0.3898,0.1905,0.2917,0.2917,0.1905,86.7885,-120.3928,-120.3928,86.7885
btc-updown-5m-1780093800,1780093847000,253,73435.38,73530.00,94.62,0.0000,0.0000,0.0004,0.1297,0.0000,0.0907,0.000626,0.0333,0.0126,73529.83,-0.0000,0.0002,0.0000,0.0000,0.6000,8.59,0.5900,160.62,0.5800,86.30,0.5700,191.30,0.5600,111.30,0.6200,14.38,0.6300,36.11,0.6400,110.00,0.6500,56.00,0.6600,52.21,0.3800,14.38,0.3700,36.11,0.3600,110.00,0.3500,56.00,0.3400,52.21,0.4000,8.59,0.4100,160.62,0.4200,86.30,0.4300,191.30,0.4400,111.30,558.11,268.70,826.81,268.70,558.11,826.81,0.0200,0.0200,0.3500,-0.3500,0.6075,0.3925,0.3032,0.1879,0.1879,0.3032,-0.4789,-53.0901,-53.0901,-0.4789
btc-updown-5m-1780093800,1780093848000,252,73435.63,73530.00,94.37,0.0000,0.0000,0.0004,0.1298,0.0000,0.0876,0.000615,0.0322,0.0118,73529.83,0.0000,0.0002,0.0000,0.0000,0.5900,105.72,0.5800,86.30,0.5700,191.30,0.5600,118.48,0.5500,386.30,0.6100,15.32,0.6200,16.00,0.6300,18.00,0.6400,140.00,0.6500,66.00,0.3900,15.32,0.3800,16.00,0.3700,18.00,0.3600,140.00,0.3500,66.00,0.4100,105.72,0.4200,86.30,0.4300,191.30,0.4400,118.48,0.4500,386.30,888.10,255.32,1143.42,255.32,888.10,1143.42,0.0200,0.0200,0.5534,-0.5534,0.6075,0.3925,0.2162,0.1227,0.1227,0.2162,64.4250,-27.4844,-27.4844,64.4250
btc-updown-5m-1780093800,1780093849000,251,73436.00,73530.00,94.00,0.0000,0.0000,0.0017,0.0281,0.0000,0.0847,0.000605,0.0312,0.0539,73529.83,-0.0000,0.0002,0.0000,0.0000,0.5600,87.89,0.5500,357.15,0.5400,76.20,0.5300,366.20,0.5200,66.20,0.6000,8.51,0.6100,22.00,0.6200,51.63,0.6300,48.47,0.6400,140.00,0.4000,8.51,0.3900,22.00,0.3800,51.63,0.3700,48.47,0.3600,140.00,0.4400,87.89,0.4500,357.15,0.4600,76.20,0.4700,366.20,0.4800,66.20,953.64,270.61,1224.25,270.61,953.64,1224.25,0.0400,0.0400,0.5579,-0.5579,0.5965,0.4035,0.4667,0.1127,0.1127,0.4667,70.6845,-24.3922,-24.3922,70.6845
btc-updown-5m-1780093800,1780093850000,250,73436.00,73530.00,94.00,0.0000,0.0000,0.0017,0.0298,0.0000,0.0847,0.000605,0.0312,0.0544,73529.83,0.0000,0.0002,0.0000,0.0000,0.6000,213.61,0.5900,84.62,0.5800,56.00,0.5700,201.00,0.5600,66.30,0.6100,30.00,0.6200,67.74,0.6300,19.70,0.6400,110.00,0.6500,56.00,0.3900,30.00,0.3800,67.74,0.3700,19.70,0.3600,110.00,0.3500,56.00,0.4000,213.61,0.4100,84.62,0.4200,56.00,0.4300,201.00,0.4400,66.30,621.53,283.44,904.97,283.44,621.53,904.97,0.0100,0.0100,0.3736,-0.3736,0.6088,0.3912,0.4798,0.3448,0.3448,0.4798,6.6302,16.0827,16.0799,6.6290
btc-updown-5m-1780093800,1780093851000,249,73435.64,73530.00,94.36,0.0000,0.0000,0.0012,0.0054,0.0000,0.0847,0.000605,0.0312,0.0397,73529.83,0.0000,0.0002,0.0000,0.0000,0.5800,156.47,0.5700,56.00,0.5600,66.30,0.5500,373.15,0.5400,71.20,0.6100,15.95,0.6200,21.00,0.6300,49.70,0.6400,166.00,0.6500,74.98,0.3900,15.95,0.3800,21.00,0.3700,49.70,0.3600,166.00,0.3500,74.98,0.4200,156.47,0.4300,56.00,0.4400,66.30,0.4500,373.15,0.4600,71.20,723.12,327.63,1050.75,327.63,723.12,1050.75,0.0300,0.0300,0.3764,-0.3764,0.6072,0.3928,0.2938,0.1128,0.1128,0.2938,10.3860,-5.8839,-5.8839,10.3860
