market_slug,timestamp_ms,seconds_till_end,oracle_btc_price,binance_btc_price,lag,binance_ret1s_x100,binance_ret5s_x100,binance_volume_1s,binance_volume_5s,binance_atr_5s,binance_atr_30s,binance_rvol_30s,binance_volma_30s,binance_volume_spike,binance_vwap_30s,binance_p_vwap_5s,binance_p_vwap_30s,lat_dir_raw_x1000,lat_dir_norm_x1000,up_bid_1_price,up_bid_1_size,up_bid_2_price,up_bid_2_size,up_bid_3_price,up_bid_3_size,up_bid_4_price,up_bid_4_size,up_bid_5_price,up_bid_5_size,up_ask_1_price,up_ask_1_size,up_ask_2_price,up_ask_2_size,up_ask_3_price,up_ask_3_size,up_ask_4_price,up_ask_4_size,up_ask_5_price,up_ask_5_size,down_bid_1_price,down_bid_1_size,down_bid_2_price,down_bid_2_size,down_bid_3_price,down_bid_3_size,down_bid_4_price,down_bid_4_size,down_bid_5_price,down_bid_5_size,down_ask_1_price,down_ask_1_size,down_ask_2_price,down_ask_2_size,down_ask_3_price,down_ask_3_size,down_ask_4_price,down_ask_4_size,down_ask_5_price,down_ask_5_size,pm_up_bid_depth5,pm_up_ask_depth5,pm_up_total_depth5,pm_down_bid_depth5,pm_down_ask_depth5,pm_down_total_depth5,pm_up_spread,pm_down_spread,pm_up_imbalance,pm_down_imbalance,pm_up_microprice,pm_down_microprice,pm_up_bid_slope,pm_up_ask_slope,pm_down_bid_slope,pm_down_ask_slope,pm_up_bid_eatflow,pm_up_ask_eatflow,pm_down_bid_eatflow,pm_down_ask_eatflow
btc-updown-5m-1780096500,1780096512000,288,73334.20,73432.00,97.80,0.0000,0.0000,0.0006,0.0164,0.0040,0.5630,0.004105,0.0329,0.0198,73423.45,0.0000,0.0116,0.0133,0.0000,0.6500,84.04,0.6400,28.00,0.6300,61.14,0.6200,92.00,0.6100,117.25,0.6600,227.19,0.6700,202.15,0.6800,140.99,0.6900,182.12,0.7000,201.73,0.3400,227.19,0.3300,202.15,0.3200,140.99,0.3100,182.12,0.3000,201.73,0.3500,84.04,0.3600,28.00,0.3700,61.14,0.3800,92.00,0.3900,117.25,382.43,954.18,1336.61,954.18,382.43,1336.61,0.0100,0.0100,-0.4278,0.4278,0.6527,0.3473,0.2930,0.4500,0.4500,0.2930,-130.4712,148.3136,148.3398,-130.4943
btc-updown-5m-1780096500,1780096513000,287,73335.06,73432.00,96.94,0.0000,0.0000,0.0000,0.0164,0.0040,0.5630,0.004105,0.0326,0.0000,73423.52,0.0000,0.0115,0.0000,0.0000,0.6500,134.69,0.6400,54.70,0.6300,81.00,0.6200,128.00,0.6100,147.25,0.6600,132.09,0.6700,140.67,0.6800,168.78,0.6900,161.00,0.7000,166.52,0.3400,132.09,0.3300,140.67,0.3200,168.78,0.3100,161.00,0.3000,166.52,0.3500,134.69,0.3600,54.70,0.3700,81.00,0.3800,128.00,0.3900,147.25,545.64,769.06,1314.70,769.06,545.64,1314.70,0.0100,0.0100,-0.1699,0.1699,0.6550,0.3450,0.3471,0.3547,0.3547,0.3471,-0.6483,115.5559,115.5372,-0.6482
btc-updown-5m-1780096500,1780096514000,286,73335.12,73432.00,96.88,0.0000,0.0000,0.0825,0.0960,0.0020,0.5627,0.004105,0.0353,2.3401,73424.16,0.0000,0.0107,0.0000,0.0000,0.6600,107.53,0.6500,136.62,0.6400,59.51,0.6300,51.00,0.6200,127.00,0.6700,78.67,0.6800,125.78,0.6900,156.00,0.7000,89.13,0.7100,99.00,0.3300,78.67,0.3200,125.78,0.3100,156.00,0.3000,89.13,0.2900,99.00,0.3400,107.53,0.3500,136.62,0.3600,59.51,0.3700,51.00,0.3800,127.00,481.66,548.58,1030.24,548.58,481.66,1030.24,0.0100,0.0100,-0.0650,0.0650,0.6658,0.3342,0.5069,0.3727,0.3727,0.5069,-26.0930,53.7674,53.7447,-26.0820
btc-updown-5m-1780096500,1780096515000,285,73336.06,73432.00,95.94,0.0000,0.0000,0.0030,0.0985,0.0040,0.5630,0.004105,0.0354,0.0857,73424.18,0.0000,0.0106,0.0000,0.0000,0.6600,93.55,0.6500,70.00,0.6400,72.00,0.6300,86.00,0.6200,122.00,0.6700,108.67,0.6800,178.61,0.6900,176.41,0.7000,134.34,0.7100,162.00,0.3300,108.67,0.3200,178.61,0.3100,176.41,0.3000,134.34,0.2900,162.00,0.3400,93.55,0.3500,70.00,0.3600,72.00,0.3700,86.00,0.3800,122.00,443.55,760.03,1203.58,760.03,443.55,1203.58,0.0100,0.0100,-0.2629,0.2629,0.6646,0.3354,0.3687,0.3780,0.3780,0.3687,-27.3502,78.8639,78.8372,-27.3409
btc-updown-5m-1780096500,1780096516000,284,73335.91,73432.00,96.09,0.0000,0.0000,0.0000,0.0862,0.0040,0.5630,0.004105,0.0354,0.0000,73424.18,0.0000,0.0106,0.0000,0.0000,0.6700,344.90,0.6600,150.18,0.6500,173.00,0.6400,146.05,0.6300,141.00,0.6800,58.62,0.6900,91.41,0.7000,71.73,0.7100,99.00,0.7200,89.00,0.3200,58.62,0.3100,91.41,0.3000,71.73,0.2900,99.00,0.2800,89.00,0.3300,344.90,0.3400,150.18,0.3500,173.00,0.3600,146.05,0.3700,141.00,955.13,409.76,1364.89,409.76,955.13,1364.89,0.0100,0.0100,0.3996,-0.3996,0.6785,0.3215,0.5183,0.3661,0.3661,0.5183,96.2450,-97.3103,-97.3103,96.2450
btc-updown-5m-1780096500,1780096517000,283,73336.28,73432.00,95.72,0.0000,0.0000,0.0106,0.0962,0.0040,0.5633,0.004105,0.0357,0.2980,73424.26,0.0000,0.0105,0.0000,0.0000,0.6700,238.04,0.6600,147.83,0.6500,141.00,0.6400,147.00,0.6300,156.00,0.6800,34.14,0.6900,88.41,0.7000,79.34,0.7100,107.00,0.7200,89.00,0.3200,34.14,0.3100,88.41,0.3000,79.34,0.2900,107.00,0.2800,89.00,0.3300,238.04,0.3400,147.83,0.3500,141.00,0.3600,147.00,0.3700,156.00,829.87,397.89,1227.76,397.89,829.87,1227.76,0.0100,0.0100,0.3518,-0.3518,0.6787,0.3213,0.4650,0.3080,0.3080,0.4650,74.3643,-117.6304,-117.6500,74.3767
btc-updown-5m-1780096500,1780096518000,282,73337.84,73431.99,94.15,-0.0000,-0.0000,0.2088,0.3050,0.0060,0.5637,0.004105,0.0424,4.9202,73425.49,-0.0000,0.0089,-0.0128,-0.0000,0.6700,82.82,0.6600,252.97,0.6500,131.00,0.6400,147.00,0.6300,187.25,0.6800,68.83,0.6900,103.00,0.7000,82.34,0.7100,99.92,0.7200,89.00,0.3200,68.83,0.3100,103.00,0.3000,82.34,0.2900,99.92,0.2800,89.00,0.3300,82.82,0.3400,252.97,0.3500,131.00,0.3600,147.00,0.3700,187.25,801.04,443.09,1244.13,443.09,801.04,1244.13,0.0100,0.0100,0.2877,-0.2877,0.6755,0.3245,0.4192,0.3878,0.3878,0.4192,67.8536,-84.7493,-84.7629,67.8645
btc-updown-5m-1780096500,1780096519000,281,73338.32,73432.00,93.68,0.0000,0.0000,0.0006,0.2231,0.0080,0.5640,0.004105,0.0422,0.0142,73425.55,0.0000,0.0088,0.0128,0.0000,0.6600,6.24,0.6500,612.44,0.6400,136.00,0.6300,146.00,0.6200,182.00,0.6700,18.00,0.6800,119.64,0.6900,116.00,0.7000,85.34,0.7100,64.00,0.3300,18.00,0.3200,119.64,0.3100,116.00,0.3000,85.34,0.2900,64.00,0.3400,6.24,0.3500,612.44,0.3600,136.00,0.3700,146.00,0.3800,182.00,1082.68,402.98,1485.66,402.98,1082.68,1485.66,0.0100,0.0100,0.4575,-0.4575,0.6626,0.3374,0.5714,0.3416,0.3416,0.5714,92.0872,-54.9502,-54.9502,92.0872
btc-updown-5m-1780096500,1780096520000,280,73338.87,73432.00,93.13,0.0000,0.0000,0.0000,0.2200,0.0060,0.5640,0.004105,0.0422,0.0000,73425.55,0.0000,0.0088,0.0000,0.0000,0.6700,65.00,0.6600,560.49,0.6500,123.71,0.6400,121.00,0.6300,151.00,0.6800,74.49,0.6900,96.00,0.7000,85.34,0.7100,64.00,0.7200,64.00,0.3200,74.49,0.3100,96.00,0.3000,85.34,0.2900,64.00,0.2800,64.00,0.3300,65.00,0.3400,560.49,0.3500,123.71,0.3600,121.00,0.3700,151.00,1021.20,383.83,1405.03,383.83,1021.20,1405.03,0.0100,0.0100,0.4536,-0.4536,0.6747,0.3253,0.6125,0.4442,0.4442,0.6125,119.9938,-78.1471,-78.1471,119.9938
btc-updown-5m-1780096500,1780096521000,279,73338.92,73432.00,93.08,0.0000,0.0000,0.0000,0.2200,0.0060,0.5640,0.004105,0.0416,0.0000,73425.70,0.0000,0.0086,0.0000,0.0000,0.6700,429.11,0.6600,185.09,0.6500,123.71,0.6400,121.00,0.6300,151.00,0.6800,30.07,0.6900,95.41,0.7000,55.34,0.7100,34.00,0.7200,64.00,0.3200,30.07,0.3100,95.41,0.3000,55.34,0.2900,34.00,0.2800,64.00,0.3300,429.11,0.3400,185.09,0.3500,123.71,0.3600,121.00,0.3700,151.00,1009.91,278.82,1288.73,278.82,1009.91,1288.73,0.0100,0.0100,0.5673,-0.5673,0.6793,0.3207,0.6082,0.4500,0.4500,0.6082,94.3619,-80.1749,-80.1749,94.3619
btc-updown-5m-1780096500,1780096522000,278,73339.26,73432.00,92.74,0.0000,0.0000,0.0000,0.2094,0.0040,0.5640,0.004105,0.0416,0.0000,73425.70,0.0000,0.0086,0.0000,0.0000,0.6700,278.54,0.6600,200.33,0.6500,123.71,0.6400,121.00,0.6300,151.00,0.6800,12.87,0.6900,97.41,0.7000,55.34,0.7100,64.00,0.7200,64.00,0.3200,12.87,0.3100,97.41,0.3000,55.34,0.2900,64.00,0.2800,64.00,0.3300,278.54,0.3400,200.33,0.3500,123.71,0.3600,121.00,0.3700,151.00,874.58,293.62,1168.20,293.62,874.58,1168.20,0.0100,0.0100,0.4973,-0.4973,0.6796,0.3204,0.5475,0.3756,0.3756,0.5475,-13.0045,-18.7504,-18.7504,-13.0045
btc-updown-5m-1780096500,1780096523000,277,73339.43,73443.55,104.12,0.0157,0.0157,0.3655,0.3661,2.3140,0.9493,0.004901,0.0522,7.0068,73429.98,0.0057,0.0185,16.3770,0.0002,0.6800,5.00,0.6700,1122.52,0.6600,122.67,0.6500,111.71,0.6400,116.00,0.7300,13.00,0.7400,53.00,0.7500,28.20,0.7600,18.00,0.7700,28.00,0.2700,13.00,0.2600,53.00,0.2500,28.20,0.2400,18.00,0.2300,28.00,0.3200,5.00,0.3300,1122.52,0.3400,122.67,0.3500,111.71,0.3600,116.00,1477.90,140.20,1618.10,140.20,1477.90,1618.10,0.0500,0.0500,0.8267,-0.8267,0.6939,0.3061,0.7629,0.4708,0.4708,0.7629,107.3075,-42.6710,-42.6710,107.3075
btc-updown-5m-1780096500,1780096524000,276,73339.88,73443.54,103.66,-0.0000,0.0157,0.0277,0.3932,2.3140,0.9497,0.004901,0.0524,0.5290,73430.41,0.0000,0.0179,-0.0141,-0.0000,0.7200,24.00,0.7100,20.00,0.7000,133.70,0.6900,15.00,0.6800,25.00,0.7700,8.91,0.7800,51.00,0.7900,152.56,0.8000,54.00,0.8100,60.00,0.2300,8.91,0.2200,51.00,0.2100,152.56,0.2000,54.00,0.1900,60.00,0.2800,24.00,0.2900,20.00,0.3000,133.70,0.3100,15.00,0.3200,25.00,217.70,326.47,544.17,326.47,217.70,544.17,0.0500,0.0500,-0.1999,0.1999,0.7565,0.2435,0.2021,0.1835,0.1835,0.2021,-108.0182,-13.8613,-13.8636,-108.0360
btc-updown-5m-1780096500,1780096525000,275,73342.78,73443.54,100.76,0.0000,0.0157,0.0014,0.3946,2.3140,0.9497,0.004901,0.0524,0.0258,73430.42,-0.0000,0.0179,0.0000,0.0000,0.7100,34.66,0.7000,10.00,0.6900,75.00,0.6800,48.00,0.6700,66.20,0.7300,228.86,0.7400,205.89,0.7500,165.93,0.7600,211.00,0.7700,220.62,0.2700,228.86,0.2600,205.89,0.2500,165.93,0.2400,211.00,0.2300,220.62,0.2900,34.66,0.3000,10.00,0.3100,75.00,0.3200,48.00,0.3300,66.20,233.86,1032.30,1266.16,1032.30,233.86,1266.16,0.0200,0.0200,-0.6306,0.6306,0.7126,0.2874,0.1910,0.4211,0.4211,0.1910,-161.3441,109.2246,109.2071,-161.3183
btc-updown-5m-1780096500,1780096526000,274,73344.98,73443.55,98.57,0.0000,0.0157,0.0001,0.3947,2.3160,0.9500,0.004901,0.0524,0.0015,73430.43,0.0000,0.0179,0.0134,0.0000,0.7000,168.56,0.6900,87.00,0.6800,53.00,0.6700,88.20,0.6600,49.00,0.7100,184.88,0.7200,175.14,0.7300,277.00,0.7400,205.00,0.7500,221.00,0.2900,184.88,0.2800,175.14,0.2700,277.00,0.2600,205.00,0.2500,221.00,0.3000,168.56,0.3100,87.00,0.3200,53.00,0.3300,88.20,0.3400,49.00,445.76,1063.02,1508.78,1063.02,445.76,1508.78,0.0100,0.0100,-0.4091,0.4091,0.7048,0.2952,0.5733,0.3387,0.3387,0.5733,-105.8469,144.7152,144.7152,-105.8469
btc-updown-5m-1780096500,1780096527000,273,73345.94,73443.55,97.61,0.0000,0.0157,0.2193,0.6139,2.3180,0.9503,0.004901,0.0590,3.7178,73432.13,0.0000,0.0156,0.0000,0.0000,0.7000,103.26,0.6900,72.00,0.6800,53.00,0.6700,68.20,0.6600,69.00,0.7100,132.80,0.7200,144.00,0.7300,232.00,0.7400,180.00,0.7500,166.00,0.2900,132.80,0.2800,144.00,0.2700,232.00,0.2600,180.00,0.2500,166.00,0.3000,103.26,0.3100,72.00,0.3200,53.00,0.3300,68.20,0.3400,69.00,365.46,854.80,1220.26,854.80,365.46,1220.26,0.0100,0.0100,-0.4010,0.4010,0.7044,0.2956,0.4796,0.3238,0.3238,0.4796,-105.3712,94.1759,94.1605,-105.3539
btc-updown-5m-1780096500,1780096528000,272,73344.10,73443.54,99.44,-0.0000,-0.0000,0.0017,0.2501,0.0080,0.9503,0.004901,0.0590,0.0293,73432.14,-0.0000,0.0155,-0.0135,-0.0000,0.7000,170.43,0.6900,85.74,0.6800,33.00,0.6700,98.20,0.6600,29.64,0.7100,149.31,0.7200,197.14,0.7300,232.00,0.7400,225.00,0.7500,161.00,0.2900,149.31,0.2800,197.14,0.2700,232.00,0.2600,225.00,0.2500,161.00,0.3000,170.43,0.3100,85.74,0.3200,33.00,0.3300,98.20,0.3400,29.64,417.01,964.45,1381.46,964.45,417.01,1381.46,0.0100,0.0100,-0.3963,0.3963,0.7053,0.2947,0.6143,0.3592,0.3592,0.6143,-88.6823,115.7232,115.7232,-88.6823
btc-updown-5m-1780096500,1780096529000,271,73344.14,73443.54,99.40,0.0000,0.0000,0.0476,0.2701,0.0080,0.9507,0.004901,0.0603,0.7901,73432.51,-0.0000,0.0150,0.0000,0.0000,0.7000,186.43,0.6900,119.19,0.6800,58.00,0.6700,102.95,0.6600,71.00,0.7100,147.43,0.7200,192.14,0.7300,202.00,0.7400,240.00,0.7500,161.00,0.2900,147.43,0.2800,192.14,0.2700,202.00,0.2600,240.00,0.2500,161.00,0.3000,186.43,0.3100,119.19,0.3200,58.00,0.3300,102.95,0.3400,71.00,537.57,942.57,1480.14,942.57,537.57,1480.14,0.0100,0.0100,-0.2736,0.2736,0.7056,0.2944,0.5685,0.3603,0.3603,0.5685,-55.4654,136.2190,136.2190,-55.4654
btc-updown-5m-1780096500,1780096530000,270,73344.14,73443.54,99.40,0.0000,0.0000,0.0039,0.2726,0.0080,0.9503,0.004901,0.0604,0.0649,73432.54,-0.0000,0.0150,0.0000,0.0000,0.7000,552.40,0.6900,165.00,0.6800,150.31,0.6700,159.95,0.6600,132.00,0.7100,9.08,0.7200,102.14,0.7300,152.00,0.7400,140.00,0.7500,106.00,0.2900,9.08,0.2800,102.14,0.2700,152.00,0.2600,140.00,0.2500,106.00,0.3000,552.40,0.3100,165.00,0.3200,150.31,0.3300,159.95,0.3400,132.00,1159.66,509.22,1668.88,509.22,1159.66,1668.88,0.0100,0.0100,0.3897,-0.3897,0.7098,0.2902,0.6186,0.2184,0.2184,0.6186,169.7753,33.9341,33.9341,169.7753
btc-updown-5m-1780096500,1780096531000,269,73344.14,73443.55,99.41,0.0000,0.0000,0.0761,0.3487,0.0080,0.9503,0.004901,0.0518,1.4690,73436.74,0.0000,0.0093,0.0135,0.0000,0.7000,376.92,0.6900,135.06,0.6800,125.31,0.6700,121.00,0.6600,107.00,0.7100,68.77,0.7200,112.14,0.7300,147.00,0.7400,161.00,0.7500,114.00,0.2900,68.77,0.2800,112.14,0.2700,147.00,0.2600,161.00,0.2500,114.00,0.3000,376.92,0.3100,135.06,0.3200,125.31,0.3300,121.00,0.3400,107.00,865.29,602.91,1468.20,602.91,865.29,1468.20,0.0100,0.0100,0.1787,-0.1787,0.7085,0.2915,0.5917,0.3001,0.3001,0.5917,75.9764,-15.8665,-15.8665,75.9764
btc-updown-5m-1780096500,1780096532000,268,73342.97,73443.55,100.58,0.0000,0.0000,0.0000,0.1294,0.0060,0.9500,0.004901,0.0517,0.0000,73436.79,0.0000,0.0092,0.0000,0.0000,0.7100,315.37,0.7000,261.78,0.6900,160.00,0.6800,98.53,0.6700,122.00,0.7200,144.50,0.7300,177.00,0.7400,139.79,0.7500,110.90,0.7600,155.63,0.2800,144.50,0.2700,177.00,0.2600,139.79,0.2500,110.90,0.2400,155.63,0.2900,315.37,0.3000,261.78,0.3100,160.00,0.3200,98.53,0.3300,122.00,957.68,727.82,1685.50,727.82,957.68,1685.50,0.0100,0.0100,0.1364,-0.1364,0.7169,0.2831,0.6027,0.4417,0.4417,0.6027,84.9565,-37.9273,-37.9273,84.9565
btc-updown-5m-1780096500,1780096533000,267,73342.97,73443.55,100.58,0.0000,0.0000,0.0083,0.1360,0.0040,0.9497,0.004901,0.0520,0.1589,73436.83,0.0000,0.0092,0.0000,0.0000,0.7100,351.41,0.7000,37.03,0.6900,90.00,0.6800,99.78,0.6700,96.00,0.7200,327.61,0.7300,248.60,0.7400,182.80,0.7500,230.04,0.7600,198.24,0.2800,327.61,0.2700,248.60,0.2600,182.80,0.2500,230.04,0.2400,198.24,0.2900,351.41,0.3000,37.03,0.3100,90.00,0.3200,99.78,0.3300,96.00,674.22,1187.29,1861.51,1187.29,674.22,1861.51,0.0100,0.0100,-0.2756,0.2756,0.7152,0.2848,0.5761,0.4853,0.4853,0.5761,34.7903,51.1152,51.1322,34.8019
